r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score	v4_chi2_scaled	u4_chi2_scaled	w4_chi2_scaled	v4_over_u4_chi2_scaled	w4_over_u4_chi2_scaled	corr_score_scaled	ratio_score_scaled	total_score_scaled
0.7200000000	0.9600000000	0.5114158457	0.7792493231	0.3082465091	1.0107648654	1.1408178432	0.9900099450	0.8487007549	0.8555951473	0.8408593978	0.9919419922	0.9827771937	-0.0096349655	-0.0015443165	-0.0023291781	-0.0080906491	-0.0007848616	0.0000928326	0.0000023849	0.0000054251	0.0000654586	0.0000006160	0.0001006425	0.0000660746	0.0001667172	0.4357545610	0.2208385983	0.0552626135	0.4987929478	0.0137158460	0.7118557728	0.5125087938	1.2243645666
0.7200000000	0.9733333333	0.5075623323	0.7776318396	0.3067444508	1.0062842960	1.1427848082	0.9925235494	0.8481653817	0.8554511933	0.8403503922	0.9914830774	0.9823475597	-0.0102659796	-0.0017125807	-0.0029347011	-0.0085533989	-0.0012221204	0.0001053903	0.0000029329	0.0000086125	0.0000731606	0.0000014936	0.0001169357	0.0000746542	0.0001915900	0.4947005633	0.2715841855	0.0877311435	0.5574822294	0.0332555719	0.8540158923	0.5907378013	1.4447536937
0.7200000000	0.9866666667	0.5037573289	0.7760114088	0.3052608957	1.0018531321	1.1447292771	0.9950102444	0.8476305706	0.8553084661	0.8398429913	0.9910232439	0.9819182488	-0.0108967289	-0.0018794390	-0.0035386804	-0.0090172900	-0.0016592414	0.0001187387	0.0000035323	0.0000125223	0.0000813115	0.0000027531	0.0001347933	0.0000840646	0.0002188579	0.5573575717	0.3270836477	0.1275582948	0.6195917789	0.0612993086	1.0119995141	0.6808910875	1.6928906017
0.7200000000	1.0000000000	0.5000000000	0.7743884178	0.3037954730	0.9974704936	1.1466516664	0.9974704936	0.8470963103	0.8551669298	0.8393371305	0.9905625215	0.9814892289	-0.0115272262	-0.0020449326	-0.0041411896	-0.0094822937	-0.0020962571	0.0001328769	0.0000041817	0.0000171495	0.0000899139	0.0000043943	0.0001542081	0.0000943082	0.0002485163	0.6237222623	0.3872222963	0.1746933098	0.6851416696	0.0978420449	1.1856378683	0.7829837144	1.9686215827
0.7200000000	1.0133333333	0.4962895275	0.7727632374	0.3023478223	0.9931355223	1.1485523818	0.9999047495	0.8465625894	0.8550265498	0.8388327476	0.9901009385	0.9810604686	-0.0121574841	-0.0022091011	-0.0047423002	-0.0099483830	-0.0025331991	0.0001478044	0.0000048801	0.0000224894	0.0000989703	0.0000064171	0.0001751740	0.0001053874	0.0002805614	0.6937915894	0.4518908712	0.2290889433	0.7541514456	0.1428812021	1.3747714039	0.8970326477	2.2718040517
0.7200000000	1.0266666667	0.4926251107	0.7711362225	0.3009175930	0.9888473807	1.1504318188	1.0023134541	0.8460293970	0.8548872931	0.8383297828	0.9896385217	0.9806319378	-0.0127875148	-0.0023719827	-0.0053420809	-0.0104155321	-0.0029700983	0.0001635205	0.0000056263	0.0000285378	0.0001084833	0.0000088215	0.0001976847	0.0001173048	0.0003149895	0.7675627800	0.5209852158	0.2907012934	0.8266401592	0.1964165485	1.5792492892	1.0230567077	2.6023059969
0.7200000000	1.0400000000	0.4890059655	0.7695077129	0.2995044440	0.9846052517	1.1522903630	1.0046970389	0.8454967222	0.8547491279	0.8378281781	0.9891752967	0.9802036068	-0.0134173304	-0.0025336137	-0.0059405981	-0.0108837167	-0.0034069844	0.0001800248	0.0000064192	0.0000352907	0.0001184553	0.0000116075	0.0002217347	0.0001300628	0.0003517975	0.8450333275	0.5944059740	0.3594896408	0.9026264046	0.2584501170	1.7989289423	1.1610765216	2.9600054639
0.7200000000	1.0533333333	0.4854313242	0.7678780339	0.2981080435	0.9804083378	1.1541283902	1.0070559255	0.8449645545	0.8546120240	0.8373278780	0.9887112875	0.9797754472	-0.0140469428	-0.0026940291	-0.0065379158	-0.0113529137	-0.0038438867	0.0001973166	0.0000072578	0.0000427443	0.0001288886	0.0000147755	0.0002473187	0.0001436641	0.0003909829	0.9262009868	0.6720583061	0.4354162976	0.9821283513	0.3289861253	2.0336755905	1.3111144766	3.3447900671
0.7200000000	1.0666666667	0.4819004352	0.7662474969	0.2967280688	0.9762558607	1.1559462671	1.0093905258	0.8444328834	0.8544759519	0.8368288286	0.9882465171	0.9793474312	-0.0146763638	-0.0028532626	-0.0071340959	-0.0118231012	-0.0042808332	0.0002153957	0.0000081411	0.0000508953	0.0001397857	0.0000183255	0.0002744321	0.0001581113	0.0004325433	1.0110637688	0.7538516236	0.5184464638	1.0651637748	0.4080308999	2.2833618561	1.4731946748	3.7565565309
0.7200000000	1.0800000000	0.4784125623	0.7646164001	0.2953642056	0.9721470603	1.1577443510	1.0117012422	0.8439016987	0.8543408838	0.8363309781	0.9877810072	0.9789195319	-0.0153056048	-0.0030113464	-0.0077291980	-0.0122942584	-0.0047178516	0.0002342615	0.0000090682	0.0000597405	0.0001511488	0.0000222581	0.0003030702	0.0001734069	0.0004764772	1.0996199350	0.8396993412	0.6085480909	1.1517500859	0.4955928026	2.5478673670	1.6473428885	4.1952102556
0.7200000000	1.0933333333	0.4749669848	0.7629850287	0.2940161478	0.9680811947	1.1595229910	1.0139884679	0.8433709903	0.8542067927	0.8358342765	0.9873147785	0.9784917231	-0.0159346773	-0.0031683114	-0.0083232800	-0.0127663659	-0.0051549685	0.0002539139	0.0000100382	0.0000692770	0.0001629801	0.0000265737	0.0003332291	0.0001895538	0.0005227829	1.1918679932	0.9295186443	0.7056917531	1.2419043580	0.5916821591	2.8270783906	1.8335865172	4.6606649078
0.7200000000	1.1066666667	0.4715629967	0.7613536558	0.2926835977	0.9640575392	1.1612825271	1.0162525873	0.8428407484	0.8540736528	0.8353386756	0.9868478505	0.9780639795	-0.0165635923	-0.0033241874	-0.0089163974	-0.0132394049	-0.0055922100	0.0002743526	0.0000110502	0.0000795021	0.0001752818	0.0000312728	0.0003649050	0.0002065547	0.0005714596	1.2878066921	1.0232302718	0.8098505251	1.3356433536	0.6963111913	3.1208874889	2.0319545449	5.1528420338
0.7200000000	1.1200000000	0.4681999068	0.7597225428	0.2913662652	0.9600753861	1.1630232915	1.0184939761	0.8423109632	0.8539414391	0.8348441289	0.9863802418	0.9776362765	-0.0171923609	-0.0034790029	-0.0095086041	-0.0137133580	-0.0060296012	0.0002955773	0.0000121035	0.0000904136	0.0001880562	0.0000363561	0.0003980943	0.0002244123	0.0006225066	1.3874350170	1.1207583120	0.9209998656	1.4329835484	0.8094939509	3.4291931946	2.2424774992	5.6716706938
0.7200000000	1.1333333333	0.4648770377	0.7580919396	0.2900638675	0.9561340438	1.1647456082	1.0207130015	0.8417816251	0.8538101280	0.8343505914	0.9859119698	0.9772085902	-0.0178209939	-0.0036327854	-0.0100999521	-0.0141882085	-0.0064671666	0.0003175878	0.0000131971	0.0001020090	0.0002013053	0.0000418242	0.0004327940	0.0002431295	0.0006759235	1.4907521852	1.2220300122	1.0391175078	1.5339411548	0.9312462565	3.7518997052	2.4651874113	6.2170871165
0.7200000000	1.1466666667	0.4615937264	0.7564620855	0.2887761294	0.9522328370	1.1664497937	1.0229100229	0.8412527249	0.8536796964	0.8338580199	0.9854430513	0.9767808974	-0.0184495019	-0.0037855613	-0.0106904916	-0.0146639406	-0.0069049303	0.0003403841	0.0000143305	0.0001142866	0.0002150312	0.0000476781	0.0004690012	0.0002627092	0.0007317104	1.5977576414	1.3269755995	1.1641833545	1.6385321436	1.0615856324	4.0889165954	2.7001177760	6.7890343714
0.7200000000	1.1600000000	0.4583493231	0.7548332094	0.2875027826	0.9483711055	1.1681361569	1.0250853912	0.8407242531	0.8535501223	0.8333663726	0.9849735020	0.9763531757	-0.0190778955	-0.0039373558	-0.0112802711	-0.0151405397	-0.0073429153	0.0003639661	0.0000155028	0.0001272445	0.0002292359	0.0000539184	0.0005067134	0.0002831543	0.0007898677	1.7084510534	1.4355281133	1.2961793791	1.7467722646	1.2005312493	4.4401585458	2.9473035139	7.3874620598
0.7200000000	1.1733333333	0.4551431912	0.7532055302	0.2862435655	0.9445482041	1.1698049993	1.0272394501	0.8401962009	0.8534213846	0.8328756089	0.9845033369	0.9759254033	-0.0197061849	-0.0040881934	-0.0118693375	-0.0156179915	-0.0077811441	0.0003883337	0.0000167133	0.0001408812	0.0002439217	0.0000605462	0.0005459282	0.0003044679	0.0008503961	1.8228323082	1.5476232481	1.4350895310	1.8586770659	1.3481038681	4.8055450874	3.2067809340	8.0123260214
0.7200000000	1.1866666667	0.4519747074	0.7515792573	0.2849982232	0.9407635023	1.1714566156	1.0293725356	0.8396685592	0.8532934628	0.8323856901	0.9840325700	0.9754975591	-0.0203343804	-0.0042380975	-0.0124577363	-0.0160962828	-0.0082196388	0.0004134870	0.0000179615	0.0001551952	0.0002590903	0.0000675625	0.0005866437	0.0003266528	0.0009132965	1.9409015075	1.6631992059	1.5808996463	1.9742619122	1.5043257844	5.1850003597	3.4785876967	8.6635880564
0.7200000000	1.2000000000	0.4488432605	0.7499545907	0.2837665071	0.9370163837	1.1730912935	1.0314849764	0.8391413192	0.8531663374	0.8318965785	0.9835612148	0.9750696225	-0.0209624919	-0.0043870907	-0.0130455112	-0.0165754013	-0.0086584205	0.0004394261	0.0000192466	0.0001701854	0.0002747439	0.0000749682	0.0006288580	0.0003497122	0.0009785702	2.0626589640	1.7821965575	1.7335973624	2.0935420020	1.6692207765	5.5784528839	3.7627627784	9.3412156623
0.7200000000	1.2133333333	0.4457482521	0.7483317220	0.2825481748	0.9333062454	1.1747093141	1.0335770941	0.8386144724	0.8530399895	0.8314082377	0.9830892840	0.9746415736	-0.0215905295	-0.0045351946	-0.0136327046	-0.0170553349	-0.0090975100	0.0004661510	0.0000205680	0.0001858506	0.0002908844	0.0000827647	0.0006725696	0.0003736491	0.0010462187	2.1881051970	1.9045581129	1.8931720373	2.2165323835	1.8428140534	5.9858353472	4.0593464370	10.0451817841
0.7200000000	1.2266666667	0.4426890957	0.7467108340	0.2813429900	0.9296324982	1.1763109520	1.0356492034	0.8380880103	0.8529144009	0.8309206327	0.9826167894	0.9742133933	-0.0222185028	-0.0046824301	-0.0142193574	-0.0175360727	-0.0095369273	0.0004936619	0.0000219252	0.0002021901	0.0003075138	0.0000909530	0.0007177771	0.0003984668	0.0011162440	2.3172409288	2.0302287992	2.0596146722	2.3432479702	2.0251322067	6.4070844002	4.3683801769	10.7754645772
0.7200000000	1.2400000000	0.4396652164	0.7450921015	0.2801507219	0.9259945654	1.1778964757	1.0377016125	0.8375619244	0.8527895543	0.8304337297	0.9821437425	0.9737850628	-0.0228464213	-0.0048288173	-0.0148055094	-0.0180176040	-0.0099766921	0.0005219590	0.0000233175	0.0002192031	0.0003246341	0.0000995344	0.0007644796	0.0004241684	0.0011886480	2.4500670811	2.1591555458	2.2329178385	2.4737035547	2.2162031623	6.8421404654	4.6899067170	11.5320471823
0.7200000000	1.2533333333	0.4366760510	0.7434756917	0.2789711454	0.9223918834	1.1794661474	1.0397346228	0.8370362067	0.8526654328	0.8299474958	0.9816701540	0.9733565640	-0.0234742947	-0.0049743756	-0.0153911988	-0.0184999191	-0.0104168232	0.0005510425	0.0000247444	0.0002368890	0.0003422470	0.0001085102	0.0008126759	0.0004507572	0.0012634331	2.5865847708	2.2912871766	2.4130756078	2.6079138222	2.4160561349	7.2909475552	5.0239699571	12.3149175122
0.7200000000	1.2666666667	0.4337210475	0.7418617639	0.2778040410	0.9188239005	1.1810202237	1.0417485294	0.8365108489	0.8525420201	0.8294618997	0.9811960340	0.9729278793	-0.0241021322	-0.0051191235	-0.0159764627	-0.0189830086	-0.0108573391	0.0005809128	0.0000262054	0.0002552474	0.0003603546	0.0001178818	0.0008623656	0.0004782364	0.0013406020	2.7267953066	2.4265743090	2.6000834856	2.7458933632	2.6247215839	7.7534531013	5.3706149471	13.1240680483
0.7200000000	1.2800000000	0.4307996647	0.7402504707	0.2766491944	0.9152900769	1.1825589553	1.0437436214	0.8359858433	0.8524193008	0.8289769106	0.9807213920	0.9724989918	-0.0247299429	-0.0052630791	-0.0165613369	-0.0194668638	-0.0112982578	0.0006115701	0.0000277000	0.0002742779	0.0003789588	0.0001276506	0.0009135480	0.0005066094	0.0014201574	2.8707001855	2.5649692586	2.7939383481	2.8876566851	2.8422311704	8.2296077921	5.7298878555	13.9594956476
0.7200000000	1.2933333333	0.4279113724	0.7386419575	0.2755063962	0.9117898847	1.1840825872	1.0457201817	0.8354611819	0.8522972598	0.8284924992	0.9802462372	0.9720698849	-0.0253577359	-0.0054062595	-0.0171458561	-0.0199514764	-0.0117395967	0.0006430148	0.0000292276	0.0002939804	0.0003980614	0.0001378181	0.0009662228	0.0005358795	0.0015021023	3.0183010887	2.7064259496	2.9946383816	3.0332182232	3.0686177162	8.7193654199	6.1018359394	14.8212013592
0.7200000000	1.3066666667	0.4250556506	0.7370363632	0.2743754421	0.9083228069	1.1855913593	1.0476784874	0.8349368571	0.8521758826	0.8280086371	0.9797705780	0.9716405427	-0.0259855202	-0.0055486814	-0.0177300540	-0.0204368388	-0.0121813726	0.0006752473	0.0000307879	0.0003143548	0.0004176644	0.0001483858	0.0010203899	0.0005660502	0.0015864402	3.1695998790	2.8508998306	3.2021830252	3.1825923510	3.3039151639	9.2226827348	6.4865075150	15.7091902497
0.7200000000	1.3200000000	0.4222319896	0.7354338201	0.2732561326	0.9048883377	1.1870855060	1.0496188099	0.8344128613	0.8520551553	0.8275252966	0.9792944226	0.9712109497	-0.0266133045	-0.0056903610	-0.0183139629	-0.0209229435	-0.0126236019	0.0007082680	0.0000323802	0.0003354012	0.0004377696	0.0001593553	0.0010760494	0.0005971249	0.0016731743	3.3245985964	2.9983477954	3.4165729163	3.3357933902	3.5481585384	9.7395193081	6.8839519286	16.6234712367
0.7200000000	1.3333333333	0.4194398900	0.7338344548	0.2721482729	0.9014859818	1.1885652567	1.0515414152	0.8338891872	0.8519350644	0.8270424513	0.9788177785	0.9707810910	-0.0272410975	-0.0058313135	-0.0188976142	-0.0214097840	-0.0130663007	0.0007420774	0.0000340042	0.0003571198	0.0004583788	0.0001707282	0.0011332014	0.0006291071	0.0017623085	3.4832994555	3.1487281085	3.6378098378	3.4928356189	3.8013839097	10.2698374018	7.2942195286	17.5640569303
0.7200000000	1.3466666667	0.4166788616	0.7322383876	0.2710516726	0.8981152544	1.1900308357	1.0534465635	0.8333658274	0.8518155969	0.8265600754	0.9783406530	0.9703509520	-0.0278689077	-0.0059715541	-0.0194810384	-0.0218973536	-0.0135094844	0.0007766760	0.0000356595	0.0003795109	0.0004794941	0.0001825062	0.0011918463	0.0006620003	0.0018538466	3.6457048415	3.3020003346	3.8658966688	3.6537332810	4.0636283569	10.8136018449	7.7173616379	18.5309634828
0.7200000000	1.3600000000	0.4139484243	0.7306457335	0.2699661458	0.8947756807	1.1914824627	1.0553345102	0.8328427747	0.8516967404	0.8260781442	0.9778630528	0.9699205186	-0.0284967435	-0.0061110969	-0.0200642649	-0.0223856466	-0.0139531680	0.0008120644	0.0000373455	0.0004025747	0.0005011172	0.0001946909	0.0012519846	0.0006958081	0.0019477927	3.8118173077	3.4581252726	4.1008373365	3.8185005932	4.3349299340	11.3707799168	8.1534305271	19.5242104440
0.7200000000	1.3733333333	0.4112481069	0.7290566018	0.2688915107	0.8914667960	1.1929203525	1.0572055051	0.8323200220	0.8515784828	0.8255966337	0.9773849843	0.9694897774	-0.0291246132	-0.0062499560	-0.0206473222	-0.0228746572	-0.0143973662	0.0008482431	0.0000390620	0.0004263119	0.0005232499	0.0002072842	0.0013136170	0.0007305341	0.0020441511	3.9816395713	3.6170648935	4.3426367714	3.9871517528	4.6153276355	11.9413412362	8.6024793883	20.5438206245
0.7200000000	1.3866666667	0.4085774476	0.7274710969	0.2678275897	0.8881881447	1.1943447154	1.0590597935	0.8317975625	0.8514608124	0.8251155208	0.9769064535	0.9690587151	-0.0297525250	-0.0063881447	-0.0212302378	-0.0233643803	-0.0148420931	0.0008852127	0.0000408084	0.0004507230	0.0005458943	0.0002202877	0.0013767441	0.0007661820	0.0021429261	4.1551745112	3.7787822812	4.5913008636	4.1597009446	4.9048613646	12.5252576559	9.0645623092	21.5898199651
0.7200000000	1.4000000000	0.4059359933	0.7258893178	0.2667742094	0.8849392810	1.1957557573	1.0608976153	0.8312753894	0.8513437180	0.8246347831	0.9764274661	0.9686273189	-0.0303804869	-0.0065256760	-0.0218130384	-0.0238548109	-0.0152873624	0.0009229740	0.0000425844	0.0004758086	0.0005690520	0.0002337035	0.0014413671	0.0008027555	0.0022441225	4.3324251639	3.9432415776	4.8468364214	4.3361623467	5.2035719016	13.1225031629	9.5397342482	22.6622374111
0.7333333333	0.6000000000	0.6372677866	0.8252781239	0.3554005743	1.1566856030	1.0716600081	0.9132470425	0.8639227265	0.8602590623	0.8556011321	1.0042587918	0.9945854331	0.0081417060	0.0038919572	0.0150506608	0.0042497488	0.0111587037	0.0000662874	0.0000151473	0.0002265224	0.0000180604	0.0001245167	0.0003079571	0.0001425770	0.0004505341	0.3111518885	1.4026150114	2.3074758963	0.1376195391	2.7724512828	4.0212427962	2.9100708219	6.9313136180
0.7333333333	0.6133333333	0.6317168872	0.8239289947	0.3532319038	1.1504533021	1.0744547890	0.9166845625	0.8633637957	0.8600582446	0.8550153770	1.0038434038	0.9941365976	0.0074945281	0.0036584912	0.0143658140	0.0038360368	0.0107073228	0.0000561680	0.0000133846	0.0002063766	0.0000147152	0.0001146468	0.0002759291	0.0001293619	0.0004052911	0.2636514669	1.2393855113	2.1022604292	0.1121293007	2.5526908811	3.6052974074	2.6648201818	6.2701175893
0.7333333333	0.6266666667	0.6262454354	0.8225574960	0.3510970141	1.1443050691	1.0772101744	0.9200774101	0.8628060354	0.8598606681	0.8544343889	1.0034254007	0.9936893506	0.0068482877	0.0034287404	0.0136860770	0.0034195473	0.0102573367	0.0000468990	0.0000117563	0.0001873087	0.0000116933	0.0001052130	0.0002459640	0.0001169063	0.0003628703	0.2201433686	1.0886081490	1.9080247164	0.0891026905	2.3426405455	3.2167762340	2.4317432361	5.6485194701
0.7333333333	0.6400000000	0.6208519309	0.8211648621	0.3489950493	1.1382390748	1.0799270621	0.9234265168	0.8622494164	0.8596662070	0.8538579794	1.0030048981	0.9932436245	0.0062029530	0.0032025606	0.0130112399	0.0030003924	0.0098086793	0.0000384766	0.0000102564	0.0001692924	0.0000090024	0.0000962102	0.0002180254	0.0001052125	0.0003232379	0.1806086719	0.9497233021	1.7245008196	0.0685977230	2.1421876239	2.8548327936	2.2107853469	5.0656181405
0.7333333333	0.6533333333	0.6155349053	0.8197522735	0.3469251834	1.1322535444	1.0826063215	0.9267327877	0.8616939105	0.8594747413	0.8532859678	1.0025820063	0.9927993539	0.0055584934	0.0029798147	0.0123411013	0.0025786787	0.0093612865	0.0000308968	0.0000088793	0.0001523028	0.0000066496	0.0000876337	0.0001920789	0.0000942833	0.0002863622	0.1450293174	0.8222064920	1.5514360105	0.0506696659	1.9512257265	2.5186718199	2.0018953924	4.5205672122
0.7333333333	0.6666666667	0.6102929214	0.8183208585	0.3448866191	1.1263467558	1.0852487954	0.9299971024	0.8611394906	0.8592861564	0.8527181812	1.0021568301	0.9923564750	0.0049148794	0.0027603719	0.0116754679	0.0021545075	0.0089150960	0.0000241560	0.0000076197	0.0001363166	0.0000046419	0.0000794789	0.0001680922	0.0000841208	0.0002522131	0.1133880638	0.7055658930	1.3885918887	0.0353711827	1.7696544899	2.2075458456	1.8050256727	4.0125715183
0.7333333333	0.6800000000	0.6051245725	0.8168716959	0.3428785865	1.1205170377	1.0878553002	0.9332203158	0.8605861308	0.8591003435	0.8521544536	1.0017294689	0.9919149260	0.0042720826	0.0025441075	0.0110141544	0.0017279751	0.0084700469	0.0000182507	0.0000064725	0.0001213116	0.0000029859	0.0000717417	0.0001460348	0.0000747276	0.0002207624	0.0856684462	0.5993400348	1.2357435579	0.0227524692	1.5973793510	1.9207520389	1.6201318202	3.5408838591
0.7333333333	0.6933333333	0.6000284822	0.8154058176	0.3409003416	1.1147627672	1.0904266277	0.9364032588	0.8600338059	0.8589171985	0.8515946258	1.0013000175	0.9914746465	0.0036300757	0.0023309025	0.0103569827	0.0012991732	0.0080260802	0.0000131774	0.0000054331	0.0001072671	0.0000016879	0.0000644180	0.0001258776	0.0000661058	0.0001919835	0.0618547383	0.5030956801	1.0926788543	0.0128613835	1.4343113297	1.6576292727	1.4471727132	3.1048019859
0.7333333333	0.7066666667	0.5950033036	0.8139242104	0.3389511656	1.1090823686	1.0929635455	0.9395467394	0.8594824917	0.8587366224	0.8510385452	1.0008685659	0.9910355783	0.0029888324	0.0021206435	0.0097037820	0.0008681889	0.0075831385	0.0000089331	0.0000044971	0.0000941634	0.0000007538	0.0000575040	0.0001075936	0.0000582577	0.0001658514	0.0419319174	0.4164258650	0.9591976262	0.0057435713	1.2803668214	1.4175554086	1.2861103926	2.7036658013
0.7333333333	0.7200000000	0.5900477187	0.8124278180	0.3370303637	1.1034743115	1.0954667985	0.9426515436	0.8589321649	0.8585585206	0.8504860653	1.0004351996	0.9905976644	0.0023483271	0.0019132222	0.0090543880	0.0004351049	0.0071411658	0.0000055146	0.0000036604	0.0000819819	0.0000001893	0.0000509962	0.0000911570	0.0000511856	0.0001423426	0.0258856327	0.3389480866	0.8351110587	0.0014425854	1.1354673968	1.1999447780	1.1369099823	2.3368547602
0.7333333333	0.7333333333	0.5851604379	0.8109175432	0.3351372639	1.0979371089	1.0979371089	0.9457184358	0.8583828029	0.8583828029	0.8499370454	1.0000000000	0.9901608497	0.0017085353	0.0017085353	0.0084086430	0.0000000000	0.0067001078	0.0000029191	0.0000029191	0.0000707053	0.0000000000	0.0000448914	0.0000765435	0.0000448914	0.0001214349	0.0137021748	0.2703026277	0.7202410411	0.0000000000	0.9995396114	1.0042458436	0.9995396114	2.0037854550
0.7333333333	0.7466666667	0.5803401994	0.8093942498	0.3332712164	1.0924693159	1.1003751781	0.9487481596	0.8578343838	0.8582093832	0.8493913508	0.9995630444	0.9897250804	0.0010694330	0.0015064841	0.0077663955	-0.0004370510	0.0062599114	0.0000011437	0.0000022695	0.0000603169	0.0000001910	0.0000391865	0.0000637301	0.0000393775	0.0001031076	0.0053684487	0.2101510063	0.6144195748	0.0014555191	0.8725148210	0.8299390297	0.8739703400	1.7039093698
0.7333333333	0.7600000000	0.5755857686	0.8078587641	0.3314315921	1.0870695281	1.1027816865	0.9517414391	0.8572868865	0.8580381792	0.8488488516	0.9991244064	0.9892903045	0.0004309973	0.0013069745	0.0071274998	-0.0008759771	0.0058205254	0.0000001858	0.0000017082	0.0000508013	0.0000007673	0.0000338785	0.0000526952	0.0000346459	0.0000873410	0.0008719484	0.1581745393	0.5174882172	0.0058470810	0.7543290058	0.6765347049	0.7601760868	1.4367107917
0.7333333333	0.7733333333	0.5708959375	0.8063118766	0.3296177824	1.0817363801	1.1051572950	0.9546989785	0.8567402904	0.8578691125	0.8483094235	0.9986841558	0.9888564713	-0.0002067943	0.0011099164	0.0064918159	-0.0013167107	0.0053818995	0.0000000428	0.0000012319	0.0000421437	0.0000017337	0.0000289648	0.0000434184	0.0000306986	0.0000741169	0.0002007329	0.1140730135	0.4292975611	0.0132109574	0.6449226013	0.5435713076	0.6581335587	1.2017048663
0.7333333333	0.7866666667	0.5662695242	0.8047543440	0.3278291980	1.0764685445	1.1075026454	0.9576214637	0.8561945757	0.8577021081	0.8477729468	0.9982423590	0.9884235316	-0.0008439635	0.0009152240	0.0058592090	-0.0017591875	0.0049439850	0.0000007123	0.0000008376	0.0000343303	0.0000030947	0.0000244430	0.0000358802	0.0000275377	0.0000634180	0.0033434049	0.0775634526	0.3497067450	0.0235818477	0.5442403356	0.4306136025	0.5678221833	0.9984357857
0.7333333333	0.8000000000	0.5617053725	0.8031868902	0.3260652681	1.0712647299	1.1098183610	0.9605095626	0.8556497231	0.8575370944	0.8472393066	0.9977990791	0.9879914375	-0.0014805316	0.0007228150	0.0052295496	-0.0022033465	0.0045067346	0.0000021920	0.0000005225	0.0000273482	0.0000048547	0.0000203107	0.0000300626	0.0000251654	0.0000552280	0.0102890896	0.0483789742	0.2785829941	0.0369929690	0.4522310736	0.3372510578	0.4892240425	0.8264751004
0.7333333333	0.8133333333	0.5572023509	0.8016102081	0.3243254400	1.0661236803	1.1121050477	0.9633639255	0.8551057137	0.8573740029	0.8467083925	0.9973543760	0.9875601425	-0.0021165189	0.0005326109	0.0046027130	-0.0026491298	0.0040701021	0.0000044797	0.0000002837	0.0000211850	0.0000070179	0.0000165657	0.0000259483	0.0000235836	0.0000495319	0.0210274164	0.0262677299	0.2158011883	0.0534761419	0.3688476670	0.2630963345	0.4223238089	0.6854201435
0.7333333333	0.8266666667	0.5527593524	0.8000249607	0.3226091778	1.0610441735	1.1143632941	0.9661851860	0.8545625293	0.8572127682	0.8461800982	0.9969083068	0.9871296014	-0.0027519456	0.0003445368	0.0039785794	-0.0030964824	0.0036340426	0.0000075732	0.0000001187	0.0000158291	0.0000095882	0.0000132063	0.0000235210	0.0000227945	0.0000463155	0.0355485008	0.0109919206	0.1612434571	0.0730618723	0.2940468105	0.2077838785	0.3671086827	0.5748925613
0.7333333333	0.8400000000	0.5483752940	0.7984317826	0.3209159622	1.0560250201	1.1165936724	0.9689739611	0.8540201522	0.8570533277	0.8456543217	0.9964609256	0.9866997704	-0.0033868310	0.0001585207	0.0033570333	-0.0035453518	0.0031985126	0.0000114706	0.0000000251	0.0000112697	0.0000125695	0.0000102305	0.0000227654	0.0000228000	0.0000455654	0.0538429281	0.0023268829	0.1147987977	0.0957794281	0.2277889034	0.1709686087	0.3235683315	0.4945369402
0.7333333333	0.8533333333	0.5440491159	0.7968312814	0.3192452899	1.0510650621	1.1187967390	0.9717308524	0.8534785650	0.8568956216	0.8451309647	0.9960122838	0.9862706068	-0.0040211943	-0.0000255059	0.0027379636	-0.0039956884	0.0027634695	0.0000161700	0.0000000007	0.0000074964	0.0000159655	0.0000076368	0.0000236671	0.0000236023	0.0000472694	0.0759017374	0.0000602398	0.0763627162	0.1216569137	0.1700379168	0.1523246933	0.2916948305	0.4440195239
0.7333333333	0.8666666667	0.5397797812	0.7952240385	0.3175966724	1.0461631726	1.1209730350	0.9744564460	0.8529377509	0.8567395926	0.8446099327	0.9955624303	0.9858420692	-0.0046550538	-0.0002076088	0.0021212632	-0.0044474450	0.0023288720	0.0000216695	0.0000000431	0.0000044998	0.0000197798	0.0000054236	0.0000262124	0.0000252034	0.0000514158	0.1017164076	0.0039911110	0.0458368897	0.1507213398	0.1207612660	0.1515444082	0.2714826057	0.4230270140
0.7333333333	0.8800000000	0.5355662752	0.7936106105	0.3159696363	1.0413182536	1.1231230866	0.9771513133	0.8523976935	0.8565851861	0.8440911350	0.9951114114	0.9854141173	-0.0052884276	-0.0003878508	0.0015068291	-0.0049005768	0.0018946799	0.0000279675	0.0000001504	0.0000022705	0.0000240157	0.0000035898	0.0000303884	0.0000276055	0.0000579939	0.1312788431	0.0139293794	0.0231288483	0.1829986896	0.0799296872	0.1683370708	0.2629283767	0.4312654475
