lx,ly,theta_deg,lr,err_x,err_y,err_y_minus_x,err_total
1.0,0.7500000000000004,33.0,0.5518098840016042,0.0,0.2074082043461769,0.23970759429118163,0.14903859954578616
1.0,0.7500000000000004,34.0,0.5647509549947105,0.0,0.2074082043461769,0.23978993941121463,0.1490660479191305
1.0,0.7500000000000004,35.0,0.5777299832677132,0.0,0.2074082043461769,0.2398377069568822,0.14908197043435303
1.0,0.7500000000000004,36.0,0.590740643969567,0.0,0.2074082043461769,0.2398516836658082,0.14908662933732839
1.0,0.7500000000000004,37.0,0.6037770573059734,0.0,0.2074082043461769,0.2398327082210648,0.14908030418908058
1.0,0.7500000000000004,38.0,0.6168337455019116,0.0,0.2074082043461769,0.23978166142004123,0.14906328858873938
1.0,0.7500000000000004,39.0,0.629905594366762,0.0,0.2074082043461769,0.23969945754138067,0.14903588729585251
1.0,0.7500000000000004,40.0,0.6429878189526866,0.0,0.2074082043461769,0.23958703677265294,0.14899841370627662
1.0,0.7500000000000004,41.0,0.6560759328506435,0.0,0.2074082043461769,0.2394453585764393,0.1489511876408721
1.0,0.7500000000000004,42.0,0.6691657207179017,0.0,0.2074082043461769,0.2392753958861897,0.14889453341078887
1.0,0.7500000000000004,43.0,0.6822532136760108,0.0,0.2074082043461769,0.2390781300355711,0.14882877812724934
1.0,0.7500000000000004,44.0,0.6953346672588842,0.0,0.2074082043461769,0.23885454633610817,0.14875425022742836
1.0,0.7500000000000004,45.0,0.708406541627178,0.0,0.2074082043461769,0.2386056302278083,0.14867127819132842
1.0,0.7500000000000004,46.0,0.721465483797738,0.0,0.2074082043461769,0.23833236393624532,0.14858018942747409
1.0,0.7500000000000004,47.0,0.7345083116658737,0.0,0.2074082043461769,0.23803572357736066,0.14848130930784587
1.0,0.7500000000000004,48.0,0.7475319996239042,0.0,0.2074082043461769,0.23771667665811896,0.1483749603347653
1.0,0.7500000000000004,49.0,0.7605336656021475,0.0,0.2074082043461769,0.23737617992722,0.14826146142446564
1.0,0.7500000000000004,50.0,0.7735105593785976,0.0,0.2074082043461769,0.23701517753542045,0.14814112729386578
1.0,0.7500000000000004,51.0,0.7864600520212351,0.0,0.2074082043461769,0.23663459946972468,0.14801426793863384
1.0,0.7500000000000004,52.0,0.7993796263425237,0.0,0.2074082043461769,0.23623536022985034,0.1478811881920091
1.0,0.7500000000000004,53.0,0.8122668682593964,0.0,0.2074082043461769,0.23581835771902265,0.14774218735506653
1.0,0.7500000000000004,54.0,0.8251194589641493,0.0,0.2074082043461769,0.23538447232436063,0.1475975588901792
1.0,0.7500000000000004,55.0,0.8379351678223268,0.0,0.2074082043461769,0.23493456616494737,0.14744759017037476
1.0,0.7500000000000004,56.0,0.8507118459230952,0.0,0.2074082043461769,0.23446948248816327,0.14729256227811338
1.0,0.7500000000000004,57.0,0.8634474202158806,0.0,0.2074082043461769,0.23399004519705865,0.1471327498477452
1.0,0.7500000000000004,58.0,0.8761398881743673,0.0,0.2074082043461769,0.23349705849347385,0.14696842094655024
1.0,0.7500000000000004,59.0,0.8887873129353945,0.0,0.2074082043461769,0.2329913066233239,0.1467998369898336
1.0,0.7500000000000004,60.0,0.9013878188659973,0.0,0.2074082043461769,0.23247355371197265,0.14662725268604984
1.0,0.7500000000000004,61.0,0.9139395875168635,0.0,0.2074082043461769,0.2319445436789536,0.1464509160083768
1.0,0.7500000000000004,62.0,0.9264408539249357,0.0,0.2074082043461769,0.23140500022247507,0.14627106818955066
1.0,0.7500000000000004,63.0,0.9388899032318326,0.0,0.2074082043461769,0.23085562686519062,0.1460879437371225
1.0,0.7500000000000004,64.0,0.9512850675882515,0.0,0.2074082043461769,0.23029710705364262,0.1459017704666065
1.0,0.7500000000000004,65.0,0.9636247233176155,0.0,0.2074082043461769,0.22973010430460805,0.14571276955026166
1.0,0.7500000000000004,66.0,0.9759072883149813,0.0,0.2074082043461769,0.22915526239230485,0.14552115557949394
1.0,0.7500000000000004,67.0,0.9881312196596612,0.0,0.2074082043461769,0.22857320557106764,0.1453271366390815
1.0,0.7500000000000004,68.0,1.0002950114221967,0.0,0.2074082043461769,0.22798453882867645,0.14513091439161777
1.0,0.7500000000000004,69.0,1.012397192648246,0.0,0.2074082043461769,0.22738984816603994,0.14493268417073893
1.0,0.7500000000000004,70.0,1.0244363255036875,0.0,0.2074082043461769,0.22678970089939016,0.1447326350818557
1.0,0.7500000000000004,71.0,1.0364110035667633,0.0,0.2074082043461769,0.22618464598155824,0.14453095010924505
1.0,0.7500000000000004,72.0,1.048319850254482,0.0,0.2074082043461769,0.22557521433926353,0.14432780622848015
1.0,0.7500000000000004,73.0,1.060161517371714,0.0,0.2074082043461769,0.22496191922367942,0.14412337452328544
1.0,0.7500000000000004,74.0,1.0719346837725243,0.0,0.2074082043461769,0.22434525657182777,0.14391782030600156
1.0,0.7500000000000004,75.0,1.0836380541242632,0.0,0.2074082043461769,0.22372570537662015,0.14371130324093237
1.0,0.7500000000000004,76.0,1.0952703577658345,0.0,0.2074082043461769,0.22310372806359696,0.14350397746992463
1.0,0.7500000000000004,77.0,1.1068303476523416,0.0,0.2074082043461769,0.2224797708726273,0.1432959917396014
1.0,0.7500000000000004,78.0,1.1183167993790315,0.0,0.2074082043461769,0.22185426424302188,0.14308748952973294
1.0,0.7500000000000004,79.0,1.1297285102781036,0.0,0.2074082043461769,0.22122762320068198,0.14287860918228631
1.0,0.7500000000000004,80.0,1.1410642985825141,0.0,0.2074082043461769,0.22060024774605985,0.14266948403074559
1.0,0.7500000000000004,81.0,1.1523230026514502,0.0,0.2074082043461769,0.21997252324184427,0.1424602425293404
1.0,0.7500000000000004,82.0,1.1635034802525956,0.0,0.2074082043461769,0.21934482079940848,0.1422510083818618
1.0,0.7500000000000004,83.0,1.1746046078967507,0.0,0.2074082043461769,0.2187174976631702,0.14204190066978237
1.0,0.7500000000000004,84.0,1.185625280220745,0.0,0.2074082043461769,0.21809089759211314,0.14183303397943
1.0,0.7500000000000004,85.0,1.1965644094149355,0.0,0.2074082043461769,0.21746535123781027,0.14162451852799574
1.0,0.7500000000000004,86.0,1.2074209246918874,0.0,0.2074082043461769,0.21684117651837123,0.1414164602881827
1.0,0.7500000000000004,87.0,1.218193771793135,0.0,0.2074082043461769,0.21621867898781022,0.14120896111132905
1.0,0.7500000000000004,88.0,1.228881912531163,0.0,0.2074082043461769,0.21559815220039535,0.1410021188488574
1.0,0.7500000000000004,89.0,1.2394843243639975,0.0,0.2074082043461769,0.2149798780696033,0.14079602747192674
1.0,0.7500000000000004,90.0,1.2500000000000002,0.0,0.2074082043461769,0.21436412722135473,0.1405907771891772
1.0,0.7500000000000004,91.0,1.2604279470306607,0.0,0.2074082043461769,0.2137511593412553,0.14038645456247742
1.0,0.7500000000000004,92.0,1.2707671875893523,0.0,0.2074082043461769,0.2131412235156121,0.14018314262059633
1.0,0.7500000000000004,93.0,1.281016758034186,0.0,0.2074082043461769,0.21253455856603362,0.13998092097073686
1.0,0.7500000000000004,94.0,1.291175708653237,0.0,0.2074082043461769,0.21193139337745717,0.13977986590787803
1.0,0.7500000000000004,95.0,1.3012431033905572,0.0,0.2074082043461769,0.211331947219481,0.13958005052188596
1.0,0.7500000000000004,96.0,1.3112180195915097,0.0,0.2074082043461769,0.2107364300609057,0.13938154480236087
1.0,0.7500000000000004,97.0,1.3210995477660727,0.0,0.2074082043461769,0.2101450428774165,0.1391844157411978
1.0,0.7500000000000004,98.0,1.3308867913688598,0.0,0.2074082043461769,0.2095579779523608,0.1389887274328459
1.0,0.7500000000000004,99.0,1.3405788665947063,0.0,0.2074082043461769,0.20897541917059662,0.13879454117225784
1.0,0.7500000000000004,100.0,1.3501749021887484,0.0,0.2074082043461769,0.20839754230540553,0.13860191555052748
1.0,0.7500000000000004,101.0,1.3596740392700075,0.0,0.2074082043461769,0.2078245152984823,0.13841090654821975
1.0,0.7500000000000004,102.0,1.36907543116756,0.0,0.2074082043461769,0.2072564985330254,0.13822156762640078
1.0,0.7500000000000004,103.0,1.3783782432684428,0.0,0.2074082043461769,0.20669364509996907,0.138033949815382
1.0,0.7500000000000004,104.0,1.3875816528765081,0.0,0.2074082043461769,0.20613610105740668,0.13784810180119453
1.0,0.7500000000000004,105.0,1.3966848490814892,0.0,0.2074082043461769,0.20558400568326735,0.13766407000981476
1.0,0.7500000000000004,106.0,1.4056870326375994,0.0,0.2074082043461769,0.20503749172131647,0.13748189868916447
1.0,0.7500000000000004,107.0,1.4145874158510339,0.0,0.2074082043461769,0.20458542848497246,0.13733121094371645
1.0,0.7500000000000004,108.0,1.4233852224757788,0.0,0.2074082043461769,0.20613166771668245,0.13784662402095313
1.0,0.7500000000000004,109.0,1.4320796876171855,0.0,0.2074082043461769,0.2076459970490009,0.13835140046505925
1.0,0.7500000000000004,110.0,1.4406700576427984,0.0,0.2074082043461769,0.20912891945436038,0.13884570793351245
1.0,0.7500000000000004,111.0,1.449155590099956,0.0,0.2074082043461769,0.21058092644770338,0.13932971026462676
1.0,0.7500000000000004,112.0,1.457535553639728,0.0,0.2074082043461769,0.2120024982739783,0.13980356754005174
1.0,0.7500000000000004,113.0,1.4658092279467718,0.0,0.2074082043461769,0.2133941040941686,0.14026743614678183
1.0,0.7500000000000004,114.0,1.473975903674718,0.0,0.2074082043461769,0.21475620216963498,0.14072146883860395
1.0,0.7500000000000004,115.0,1.4820348823867306,0.0,0.2074082043461769,0.21608924004457197,0.14116581479691628
1.0,0.7500000000000004,116.0,1.489985476500901,0.0,0.2074082043461769,0.21739365472640285,0.1416006196908599
1.0,0.7500000000000004,117.0,1.4978270092401595,0.0,0.2074082043461769,0.21866987286395423,0.1420260257367104
1.0,0.7500000000000004,118.0,1.5055588145864105,0.0,0.2074082043461769,0.2199183109232705,0.14244217175648247
1.0,0.7500000000000004,119.0,1.5131802372386136,0.0,0.2074082043461769,0.22113937536094364,0.14284919323570686
1.0,0.7500000000000004,120.0,1.5206906325745553,0.0,0.2074082043461769,0.22233346279484992,0.14324722238034227
1.0,0.7500000000000004,121.0,1.5280893666160635,0.0,0.2074082043461769,0.2235009601721967,0.1436363881727912
1.0,0.7500000000000004,122.0,1.535375815997441,0.0,0.2074082043461769,0.22464224493479562,0.14401681642699085
1.0,0.7500000000000004,123.0,1.542549367936904,0.0,0.2074082043461769,0.22575768518149117,0.14438862984255604
1.0,0.7500000000000004,124.0,1.5496094202108224,0.0,0.2074082043461769,0.2268476398276812,0.1447519480579527
1.0,0.7500000000000004,125.0,1.5565553811305817,0.0,0.2074082043461769,0.227912458761878,0.14510688770268496
1.0,0.7500000000000004,126.0,1.5633866695218783,0.0,0.2074082043461769,0.22895248299926485,0.1454535624484806
1.0,0.7500000000000004,127.0,1.5701027147062938,0.0,0.2074082043461769,0.22996804483221292,0.14579208305946326
1.0,0.7500000000000004,128.0,1.5767029564849837,0.0,0.2074082043461769,0.2309594679777286,0.14612255744130184
1.0,0.7500000000000004,129.0,1.5831868451243387,0.0,0.2074082043461769,0.23192706772180932,0.14644509068932873
1.0,0.7500000000000004,130.0,1.589553841343479,0.0,0.2074082043461769,0.2328711510606902,0.14675978513562238
1.0,0.7500000000000004,131.0,1.59580341630345,0.0,0.2074082043461769,0.23379201683897097,0.1470667403950493
1.0,0.7500000000000004,132.0,1.6019350515980006,0.0,0.2074082043461769,0.23468995588461625,0.1473660534102644
1.0,0.7500000000000004,133.0,1.6079482392458249,0.0,0.2074082043461769,0.23556525114082583,0.1476578184956676
1.0,0.7500000000000004,134.0,1.613842481684163,0.0,0.2074082043461769,0.23641817779477856,0.1479421273803185
1.0,0.7500000000000004,135.0,1.6196172917636509,0.0,0.2074082043461769,0.23724900340325236,0.14821906924980977
1.0,0.7500000000000004,136.0,1.6252721927443348,0.0,0.2074082043461769,0.23805798801513062,0.1484887307871025
1.0,0.7500000000000004,137.0,1.6308067182927464,0.0,0.2074082043461769,0.23884538429080476,0.1487511962123272
1.0,0.7500000000000004,138.0,1.6362204124799606,0.0,0.2074082043461769,0.2396114376184865,0.14900654732155447
1.0,0.7500000000000004,139.0,1.6415128297805532,0.0,0.2074082043461769,0.2403563862274455,0.1492548635245408
1.0,0.7500000000000004,140.0,1.6466835350723794,0.0,0.2074082043461769,0.24108046129818997,0.14949622188145562
1.0,0.7500000000000004,141.0,1.6517321036371055,0.0,0.2074082043461769,0.2417838870696092,0.14973069713859535
1.0,0.7500000000000004,142.0,1.6566581211614195,0.0,0.2074082043461769,0.24246688094309826,0.1499583617630917
1.0,0.7500000000000004,143.0,1.661461183738862,0.0,0.2074082043461769,0.24312965358368752,0.15017928597662147
1.0,0.7500000000000004,144.0,1.6661408978722125,0.0,0.2074082043461769,0.24377240901819852,0.15039353778812514
1.0,0.7500000000000004,145.0,1.6706968804763744,0.0,0.2074082043461769,0.24439534473045132,0.15060118302554273
1.0,0.7500000000000004,146.0,1.6751287588817056,0.0,0.2074082043461769,0.24499865175354596,0.15080228536657428
1.0,0.7500000000000004,147.0,1.679436170837742,0.0,0.2074082043461769,0.24558251475924478,0.15099690636847388
1.0,0.7500000000000004,148.0,1.6836187645172647,0.0,0.2074082043461769,0.24614711214447857,0.15118510549688516
1.0,0.7500000000000004,149.0,1.687676198520667,0.0,0.2074082043461769,0.24669261611500495,0.1513669401537273
1.0,0.7500000000000004,150.0,1.6916081418805775,0.0,0.2074082043461769,0.2472191927662416,0.1515424657041395
1.0,0.7500000000000004,151.0,1.695414274066694,0.0,0.2074082043461769,0.24772700216130206,0.15171173550249298
1.0,0.7500000000000004,152.0,1.6990942849907982,0.0,0.2074082043461769,0.24821619840625916,0.1518748009174787
1.0,0.7500000000000004,153.0,1.7026478750119043,0.0,0.2074082043461769,0.2486869297226611,0.15203171135627933
1.0,0.7500000000000004,154.0,1.7060747549415154,0.0,0.2074082043461769,0.2491393385173262,0.15218251428783436
1.0,0.7500000000000004,155.0,1.709374646048951,0.0,0.2074082043461769,0.24957356144944046,0.15232725526520577
1.0,0.7500000000000004,156.0,1.7125472800667147,0.0,0.2074082043461769,0.24998972949498255,0.15246597794705316
1.0,0.7500000000000004,157.0,1.7155923991958761,0.0,0.2074082043461769,0.25038796800850077,0.1525987241182259
1.0,0.7500000000000004,158.0,1.7185097561114346,0.0,0.2074082043461769,0.250768396782265,0.15272553370948064
1.0,0.7500000000000004,159.0,1.7212991139676463,0.0,0.2074082043461769,0.2511311301028165,0.15284644481633114
1.0,0.7500000000000004,160.0,1.723960246403282,0.0,0.2074082043461769,0.2514762768049385,0.15296149371703846
1.0,0.7600000000000005,20.0,0.3863511568578761,0.0,0.207145073880827,0.26761129791401406,0.1582521239316137
1.0,0.7600000000000005,21.0,0.3981931085845828,0.0,0.207145073880827,0.2634114579665755,0.1568521772824675
1.0,0.7600000000000005,22.0,0.41022011293753396,0.0,0.207145073880827,0.2591881825276556,0.15544441880282753
1.0,0.7600000000000005,23.0,0.4224128581758497,0.0,0.207145073880827,0.25494975604209413,0.15403160997430707
1.0,0.7600000000000005,24.0,0.4347538434370036,0.0,0.207145073880827,0.2507035648890004,0.1526162129232758
1.0,0.7600000000000005,25.0,0.44722719472801736,0.0,0.207145073880827,0.24645618814858947,0.15120042067647216
1.0,0.7600000000000005,26.0,0.4598184963931596,0.0,0.207145073880827,0.2422134807786528,0.14978618488649328
1.0,0.7600000000000005,27.0,0.4725146381157738,0.0,0.207145073880827,0.23837840090540086,0.14850782492874262
1.0,0.7600000000000005,28.0,0.4853036769430364,0.0,0.207145073880827,0.23869489538902497,0.14861332308995065
1.0,0.7600000000000005,29.0,0.49817471347722814,0.0,0.207145073880827,0.23897208215446203,0.14870571867842966
1.0,0.7600000000000005,30.0,0.5111177811890849,0.0,0.207145073880827,0.23921025349618708,0.14878510912567136
1.0,0.7600000000000005,31.0,0.5241237477283293,0.0,0.207145073880827,0.23940984421098285,0.1488516393639366
1.0,0.7600000000000005,32.0,0.5371842270974014,0.0,0.207145073880827,0.23957141016616545,0.14890549468233083
1.0,0.7600000000000005,33.0,0.5502915015907073,0.0,0.207145073880827,0.23969560945125853,0.1489468944440285
1.0,0.7600000000000005,34.0,0.5634384524651621,0.0,0.207145073880827,0.2397831858273869,0.14897608656940464
1.0,0.7600000000000005,35.0,0.5766184983858327,0.0,0.207145073880827,0.23983495421307557,0.14899334269796752
1.0,0.7600000000000005,36.0,0.5898255407746259,0.0,0.207145073880827,0.23985178797013762,0.14899895395032156
1.0,0.7600000000000005,37.0,0.603053915274675,0.0,0.207145073880827,0.23983460777770496,0.14899322721951067
1.0,0.7600000000000005,38.0,0.6162983486249033,0.0,0.207145073880827,0.23978437190550692,0.14897648192877797
1.0,0.7600000000000005,39.0,0.629553920316127,0.0,0.207145073880827,0.23970206771882774,0.14894904719988492
1.0,0.7600000000000005,40.0,0.642816028470941,0.0,0.207145073880827,0.23958870426701256,0.14891125938261318
1.0,0.7600000000000005,41.0,0.6560803594540737,0.0,0.207145073880827,0.23944530582491405,0.1488634599019137
1.0,0.7600000000000005,42.0,0.6693428607779132,0.0,0.207145073880827,0.23927290627232792,0.14880599338438497
1.0,0.7600000000000005,43.0,0.6825997169197048,0.0,0.207145073880827,0.2390725442103791,0.14873920603040203
1.0,0.7600000000000005,44.0,0.6958473277129477,0.0,0.207145073880827,0.23884525872611248,0.14866344420231317
1.0,0.7600000000000005,45.0,0.7090822890161959,0.0,0.207145073880827,0.23859208572737892,0.14857905320273532
1.0,0.7600000000000005,46.0,0.7223013753983335,0.0,0.207145073880827,0.2383140547796243,0.14848637622015046
1.0,0.7600000000000005,47.0,0.73550152461093,0.0,0.207145073880827,0.23801218638453617,0.14838575342178772
1.0,0.7600000000000005,48.0,0.7486798236459532,0.0,0.207145073880827,0.23768748964781872,0.14827752117621526
1.0,0.7600000000000005,49.0,0.7618334962013873,0.0,0.207145073880827,0.2373409602897617,0.14816201139019625
1.0,0.7600000000000005,50.0,0.7749598913985551,0.0,0.207145073880827,0.2369735789578722,0.14803955094623308
1.0,0.7600000000000005,51.0,0.7880564736135649,0.0,0.207145073880827,0.23658630980573087,0.14791046122885262
1.0,0.7600000000000005,52.0,0.8011208133015891,0.0,0.207145073880827,0.2361800993065215,0.14777505772911617
1.0,0.7600000000000005,53.0,0.8141505787069654,0.0,0.207145073880827,0.23575587527342978,0.1476336497180856
1.0,0.7600000000000005,54.0,0.8271435283646007,0.0,0.207145073880827,0.23531454606239002,0.14748653998107233
1.0,0.7600000000000005,55.0,0.8400975043091189,0.0,0.207145073880827,0.23485699993553433,0.14733402460545378
1.0,0.7600000000000005,56.0,0.8530104259177992,0.0,0.207145073880827,0.23438410456621944,0.14717639281568215
1.0,0.7600000000000005,57.0,0.8658802843217757,0.0,0.207145073880827,0.2338967066687201,0.14701392684984904
1.0,0.7600000000000005,58.0,0.8787051373273794,0.0,0.207145073880827,0.2333956317376202,0.14684690187281574
1.0,0.7600000000000005,59.0,0.8914831047960011,0.0,0.207145073880827,0.23288168388364142,0.14667558592148947
1.0,0.7600000000000005,60.0,0.9042123644365853,0.0,0.207145073880827,0.23235564575415413,0.14650023987832705
1.0,0.7600000000000005,61.0,0.9168911479699038,0.0,0.207145073880827,0.23181827852793913,0.14632111746958873
1.0,0.7600000000000005,62.0,0.9295177376281994,0.0,0.207145073880827,0.23127032197493855,0.14613846528525518
1.0,0.7600000000000005,63.0,0.9420904629577189,0.0,0.207145073880827,0.23071249457276502,0.145952522817864
1.0,0.7600000000000005,64.0,0.9546076978951106,0.0,0.207145073880827,0.23014549367265194,0.14576352251782632
1.0,0.7600000000000005,65.0,0.9670678580917356,0.0,0.207145073880827,0.2295699957083347,0.1455716898630539
1.0,0.7600000000000005,66.0,0.9794693984626494,0.0,0.207145073880827,0.22898665644206712,0.1453772434409647
1.0,0.7600000000000005,67.0,0.9918108109394171,0.0,0.207145073880827,0.2283961112426151,0.14518039504114735
1.0,0.7600000000000005,68.0,1.0040906224080646,0.0,0.207145073880827,0.2277989753906284,0.1449813497571518
1.0,0.7600000000000005,69.0,1.0163073928153548,0.0,0.207145073880827,0.22719584440729765,0.14478030609604156
1.0,0.7600000000000005,70.0,1.028459713428282,0.0,0.207145073880827,0.22658729440264483,0.1445774560944906
1.0,0.7600000000000005,71.0,1.0405462052331564,0.0,0.207145073880827,0.2259738824401974,0.14437298544034147
1.0,0.7600000000000005,72.0,1.0525655174620154,0.0,0.207145073880827,0.22535614691514558,0.14416707359865752
1.0,0.7600000000000005,73.0,1.0645163262352724,0.0,0.207145073880827,0.22473460794340328,0.1439598939414101
1.0,0.7600000000000005,74.0,1.0763973333105958,0.0,0.207145073880827,0.22410976775927172,0.1437516138800329
1.0,0.7600000000000005,75.0,1.0882072649289607,0.0,0.207145073880827,0.22348211111966046,0.1435423950001625
1.0,0.7600000000000005,76.0,1.0999448707496688,0.0,0.207145073880827,0.22285210571304445,0.14333239319795715
1.0,0.7600000000000005,77.0,1.1116089228669073,0.0,0.207145073880827,0.22222020257154013,0.1431217588174557
1.0,0.7600000000000005,78.0,1.123198214901095,0.0,0.207145073880827,0.22158683648466368,0.1429106367884969
1.0,0.7600000000000005,79.0,1.1347115611588932,0.0,0.207145073880827,0.22095242641349913,0.14269916676477537
1.0,0.7600000000000005,80.0,1.146147795856305,0.0,0.207145073880827,0.22031737590414766,0.14248748326165822
1.0,0.7600000000000005,81.0,1.1575057723997966,0.0,0.207145073880827,0.21968207349946478,0.1422757157934306
1.0,0.7600000000000005,82.0,1.1687843627208148,0.0,0.207145073880827,0.21904689314820505,0.14206398900967734
1.0,0.7600000000000005,83.0,1.1799824566594947,0.0,0.207145073880827,0.2184121946108058,0.14185242283054425
1.0,0.7600000000000005,84.0,1.1910989613937069,0.0,0.207145073880827,0.21777832386113105,0.1416411325806527
1.0,0.7600000000000005,85.0,1.202132800909933,0.0,0.207145073880827,0.21714561348358813,0.1414302291214717
1.0,0.7600000000000005,86.0,1.213082915512757,0.0,0.207145073880827,0.21651438306510204,0.14121981898197636
1.0,0.7600000000000005,87.0,1.2239482613700328,0.0,0.207145073880827,0.21588493958150626,0.1410100044874444
1.0,0.7600000000000005,88.0,1.2347278100910335,0.0,0.207145073880827,0.2152575777779675,0.14080088388626485
1.0,0.7600000000000005,89.0,1.2454205483351115,0.0,0.207145073880827,0.21463258054312268,0.14059255147464989
1.0,0.7600000000000005,90.0,1.2560254774486068,0.0,0.207145073880827,0.2140102192766522,0.14038509771915975
1.0,0.7600000000000005,91.0,1.2665416131279192,0.0,0.207145073880827,0.21339075425006354,0.1401786093769635
1.0,0.7600000000000005,92.0,1.276967985106832,0.0,0.207145073880827,0.21277443496049778,0.13997316961377493
1.0,0.7600000000000005,93.0,1.2873036368663282,0.0,0.207145073880827,0.21216150047740953,0.13976885811941217
1.0,0.7600000000000005,94.0,1.2975476253652778,0.0,0.207145073880827,0.21155217978200336,0.13956575122094347
1.0,0.7600000000000005,95.0,1.3076990207905033,0.0,0.207145073880827,0.21094669209934075,0.13936392199338923
1.0,0.7600000000000005,96.0,1.317756906324848,0.0,0.207145073880827,0.21034524722305648,0.13916344036796116
1.0,0.7600000000000005,97.0,1.3277203779319744,0.0,0.207145073880827,0.20974804583264933,0.13896437323782543
1.0,0.7600000000000005,98.0,1.3375885441567226,0.0,0.207145073880827,0.20915527980333165,0.13876678456138622
1.0,0.7600000000000005,99.0,1.34736052593994,0.0,0.207145073880827,0.20856713250844292,0.13857073546308998
1.0,0.7600000000000005,100.0,1.3570354564467852,0.0,0.207145073880827,0.20798377911444835,0.13837628433175844
1.0,0.7600000000000005,101.0,1.366612480907572,0.0,0.207145073880827,0.20740538686855933,0.13818348691646212
1.0,0.7600000000000005,102.0,1.3760907564702973,0.0,0.207145073880827,0.20683211537902638,0.13799239641995112
1.0,0.7600000000000005,103.0,1.385469452064056,0.0,0.207145073880827,0.2062641168881662,0.1378030635896644
1.0,0.7600000000000005,104.0,1.394747748272603,0.0,0.207145073880827,0.20570153653819537,0.13761553680634078
1.0,0.7600000000000005,105.0,1.403924837217375,0.0,0.207145073880827,0.20514451262995356,0.13742986217026018
1.0,0.7600000000000005,106.0,1.4129999224493395,0.0,0.207145073880827,0.20459317687460513,0.13724608358514404
1.0,0.7600000000000005,107.0,1.4219722188490747,0.0,0.207145073880827,0.20588427555686917,0.1376764498125654
1.0,0.7600000000000005,108.0,1.43084095253453,0.0,0.207145073880827,0.20743107370074093,0.13819204919385597
1.0,0.7600000000000005,109.0,1.439605360775959,0.0,0.207145073880827,0.20894583655457458,0.13869697014513385
1.0,0.7600000000000005,110.0,1.4482646919175435,0.0,0.207145073880827,0.21042907437576025,0.13919138275219575
1.0,0.7600000000000005,111.0,1.4568182053052665,0.0,0.207145073880827,0.21188128565522685,0.1396754531786846
1.0,0.7600000000000005,112.0,1.4652651712206182,0.0,0.207145073880827,0.21330295731839308,0.14014934373307336
1.0,0.7600000000000005,113.0,1.4736048708197518,0.0,0.207145073880827,0.2146945649240235,0.1406132129349502
1.0,0.7600000000000005,114.0,1.4818365960777247,0.0,0.207145073880827,0.216056572860799,0.141067215580542
1.0,0.7600000000000005,115.0,1.48995964973749,0.0,0.207145073880827,0.21738943454143428,0.14151150280742042
1.0,0.7600000000000005,116.0,1.4979733452633257,0.0,0.207145073880827,0.21869359259419535,0.14194622215834077
1.0,0.7600000000000005,117.0,1.5058770067984013,0.0,0.207145073880827,0.2199694790516831,0.14237151764417003
1.0,0.7600000000000005,118.0,1.5136699691262145,0.0,0.207145073880827,0.22121751553677083,0.14278752980586595
1.0,0.7600000000000005,119.0,1.5213515776356343,0.0,0.207145073880827,0.22243811344559353,0.14319439577547352
1.0,0.7600000000000005,120.0,1.5289211882893117,0.0,0.207145073880827,0.22363167412750376,0.14359224933611026
1.0,0.7600000000000005,121.0,1.5363781675952324,0.0,0.207145073880827,0.22479858906191788,0.14398122098091495
1.0,0.7600000000000005,122.0,1.5437218925811969,0.0,0.207145073880827,0.22593924003199048,0.14436143797093917
1.0,0.7600000000000005,123.0,1.5509517507720356,0.0,0.207145073880827,0.22705399929506398,0.14473302439196367
1.0,0.7600000000000005,124.0,1.5580671401693627,0.0,0.207145073880827,0.22814322974984805,0.145096101210225
1.0,0.7600000000000005,125.0,1.565067469233704,0.0,0.207145073880827,0.22920728510029525,0.14545078632704075
1.0,0.7600000000000005,126.0,1.571952156868828,0.0,0.207145073880827,0.23024651001614374,0.14579719463232357
1.0,0.7600000000000005,127.0,1.5787206324081264,0.0,0.207145073880827,0.2312612402901067,0.1461354380569779
1.0,0.7600000000000005,128.0,1.5853723356029026,0.0,0.207145073880827,0.23225180299169404,0.14646562562417367
1.0,0.7600000000000005,129.0,1.5919067166124259,0.0,0.207145073880827,0.2332185166176572,0.14678786349949471
1.0,0.7600000000000005,130.0,1.5983232359956296,0.0,0.207145073880827,0.23416169123905367,0.14710225503996022
1.0,0.7600000000000005,131.0,1.6046213647043255,0.0,0.207145073880827,0.23508162864493187,0.14740890084191963
1.0,0.7600000000000005,132.0,1.6108005840778261,0.0,0.207145073880827,0.23597862248264148,0.14770789878782284
1.0,0.7600000000000005,133.0,1.6168603858388637,0.0,0.207145073880827,0.23685295839477816,0.1479993440918684
1.0,0.7600000000000005,134.0,1.6228002720907084,0.0,0.207145073880827,0.23770491415277456,0.14828332934453384
1.0,0.7600000000000005,135.0,1.6286197553153878,0.0,0.207145073880827,0.23853475978715302,0.14855994455599333
1.0,0.7600000000000005,136.0,1.6343183583729184,0.0,0.207145073880827,0.23934275771445693,0.14882927719842798
1.0,0.7600000000000005,137.0,1.6398956145014658,0.0,0.207145073880827,0.24012916286088126,0.1490914122472361
1.0,0.7600000000000005,138.0,1.6453510673183522,0.0,0.207145073880827,0.24089422278262446,0.1493464322211505
1.0,0.7600000000000005,139.0,1.6506842708218357,0.0,0.207145073880827,0.2416381777829843,0.14959441722127043
