r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.6933333333	0.8800000000	0.5356839027	0.7793334137	0.3211410470	1.0334809656	1.1395087568	0.9686029312	0.8416027163	0.8463361140	0.8509542456	0.9944071893	1.0054566166	-0.0064709030	-0.0008623940	0.0045793892	-0.0056085090	0.0054417832	0.0000418726	0.0000007437	0.0000209708	0.0000314554	0.0000296130	0.0000635871	0.0000610684	0.0001246555
0.6933333333	0.8933333333	0.5315115022	0.7778001202	0.3194874580	1.0286689830	1.1415927588	0.9713309118	0.8410830612	0.8461685663	0.8502657411	0.9939899621	1.0048420314	-0.0070885526	-0.0010603818	0.0037699647	-0.0060281708	0.0048303465	0.0000502476	0.0000011244	0.0000142126	0.0000363388	0.0000233322	0.0000655846	0.0000596711	0.0001252557
0.6933333333	0.9066666667	0.5273931279	0.7762601188	0.3178554396	1.0239128251	1.1436515264	0.9740283021	0.8405634002	0.8460025920	0.8495808778	0.9935707150	1.0042296393	-0.0077065910	-0.0012565491	0.0029641704	-0.0064500418	0.0042207195	0.0000593915	0.0000015789	0.0000087863	0.0000416030	0.0000178145	0.0000697568	0.0000594175	0.0001291743
0.6933333333	0.9200000000	0.5233278310	0.7747139409	0.3162445340	1.0192114454	1.1456855542	0.9766956540	0.8400437280	0.8458381414	0.8488995581	0.9931495009	1.0036193883	-0.0083250249	-0.0014509534	0.0021619007	-0.0068740715	0.0036128541	0.0000693060	0.0000021053	0.0000046738	0.0000472529	0.0000130527	0.0000760851	0.0000603056	0.0001363907
0.6933333333	0.9333333333	0.5193146826	0.7731620953	0.3146542968	1.0145638241	1.1476953238	0.9793335057	0.8395240393	0.8456751674	0.8482216871	0.9927263702	1.0030112268	-0.0089438612	-0.0016436496	0.0013630526	-0.0073002116	0.0030067021	0.0000799927	0.0000027016	0.0000018579	0.0000532931	0.0000090403	0.0000845521	0.0000623333	0.0001468855
0.6933333333	0.9466666667	0.5153527732	0.7716050697	0.3130842963	1.0099689678	1.1496813037	0.9819423821	0.8390043290	0.8455136245	0.8475471726	0.9923013713	1.0024051039	-0.0095631064	-0.0018346902	0.0005675260	-0.0077284162	0.0024022162	0.0000914530	0.0000033661	0.0000003221	0.0000597284	0.0000057706	0.0000951412	0.0000654991	0.0001606402
0.6933333333	0.9600000000	0.5114412127	0.7700433312	0.3115341135	1.0054259083	1.1516439500	0.9845227953	0.8384845922	0.8453534694	0.8468759249	0.9918745503	1.0018009692	-0.0101827669	-0.0020241257	-0.0002247764	-0.0081586411	0.0017993494	0.0001036887	0.0000040971	0.0000000505	0.0000665634	0.0000032377	0.0001078364	0.0000698011	0.0001776374
0.6933333333	0.9733333333	0.5075791295	0.7684773273	0.3100033414	1.0009337021	1.1535837066	0.9870752450	0.8379648242	0.8451946605	0.8462078569	0.9914459513	1.0011987729	-0.0108028488	-0.0022120043	-0.0010139494	-0.0085908445	0.0011980549	0.0001167015	0.0000048930	0.0000010281	0.0000738026	0.0000014353	0.0001226226	0.0000752379	0.0001978605
0.6933333333	0.9866666667	0.5037656704	0.7669074867	0.3084915845	0.9964914291	1.1555010058	0.9896002187	0.8374450203	0.8450371580	0.8455428840	0.9910156167	1.0005984660	-0.0114233584	-0.0023983722	-0.0018000852	-0.0090249862	0.0005982870	0.0001304931	0.0000057522	0.0000032403	0.0000814504	0.0000003579	0.0001394856	0.0000818083	0.0002212939
0.6933333333	1.0000000000	0.5000000000	0.7653342201	0.3069984584	0.9920981924	1.1573962688	0.9920981924	0.8369251760	0.8448809239	0.8448809239	0.9905835867	1.0000000000	-0.0120443015	-0.0025832735	-0.0025832735	-0.0094610280	0.0000000000	0.0001450652	0.0000066733	0.0000066733	0.0000895111	0.0000000000	0.0001584118	0.0000895111	0.0002479229
0.6933333333	1.0133333333	0.4962813003	0.7637579208	0.3055235896	0.9877531172	1.1592699056	0.9945696308	0.8364052868	0.8447259217	0.8442218966	0.9901498999	0.9994033271	-0.0126656841	-0.0027667508	-0.0033636018	-0.0098989332	-0.0005968510	0.0001604196	0.0000076549	0.0000113138	0.0000979889	0.0000003562	0.0001793883	0.0000983451	0.0002777334
0.6933333333	1.0266666667	0.4926087703	0.7621789659	0.3040666148	0.9834553504	1.1611223159	0.9970149873	0.8358853485	0.8445721162	0.8435657243	0.9897145933	0.9988084003	-0.0132875118	-0.0029488448	-0.0041411550	-0.0103386670	-0.0011923102	0.0001765580	0.0000086957	0.0000171492	0.0001068880	0.0000014216	0.0002024028	0.0001083096	0.0003107125
0.6933333333	1.0400000000	0.4889816259	0.7605977163	0.3026271808	0.9792040593	1.1629538892	0.9994347051	0.8353653569	0.8444194741	0.8429123314	0.9892777022	0.9982151731	-0.0139097902	-0.0031295942	-0.0049160159	-0.0107801959	-0.0017864216	0.0001934823	0.0000097944	0.0000241672	0.0001162126	0.0000031913	0.0002274438	0.0001194039	0.0003468478
0.6933333333	1.0533333333	0.4853990990	0.7590145178	0.3012049441	0.9749984320	1.1647650049	1.0018292167	0.8348453079	0.8442679630	0.8422616444	0.9888392603	0.9976235998	-0.0145325248	-0.0033090367	-0.0056882650	-0.0112234881	-0.0023792283	0.0002111943	0.0000109497	0.0000323564	0.0001259667	0.0000056607	0.0002545004	0.0001316274	0.0003861278
0.6933333333	1.0666666667	0.4818604375	0.7574297019	0.2997995704	0.9708376758	1.1665560331	1.0041989446	0.8343251975	0.8441175521	0.8416135917	0.9883993000	0.9970336355	-0.0151557211	-0.0034872080	-0.0064579809	-0.0116685131	-0.0029707729	0.0002296959	0.0000121606	0.0000417055	0.0001361542	0.0000088255	0.0002835620	0.0001449797	0.0004285417
0.6933333333	1.0800000000	0.4783649050	0.7558435857	0.2984107344	0.9667210171	1.1683273346	1.0065443019	0.8338050218	0.8439682118	0.8409681038	0.9879578522	0.9964452358	-0.0157793843	-0.0036641424	-0.0072252398	-0.0121152419	-0.0035610974	0.0002489890	0.0000134259	0.0000522041	0.0001467791	0.0000126814	0.0003146190	0.0001594605	0.0004740795
0.6933333333	1.0933333333	0.4749117800	0.7542564733	0.2970381196	0.9626477006	1.1700792612	1.0088656918	0.8332847770	0.8438199137	0.8403251131	0.9875149466	0.9958583573	-0.0164035197	-0.0038398731	-0.0079901162	-0.0125636465	-0.0041502430	0.0002690755	0.0000147446	0.0000638420	0.0001578452	0.0000172245	0.0003476620	0.0001750697	0.0005227318
0.6933333333	1.1066666667	0.4715003561	0.7526686557	0.2956814178	0.9586169890	1.1718121561	1.0111635085	0.8327644593	0.8436726305	0.8396845538	0.9870706115	0.9952729572	-0.0170281323	-0.0040144318	-0.0087526824	-0.0130137006	-0.0047382506	0.0002899573	0.0000161157	0.0000766094	0.0001693564	0.0000224510	0.0003826824	0.0001918074	0.0005744898
0.6933333333	1.1200000000	0.4681299411	0.7510804117	0.2943403289	0.9546281621	1.1735263540	1.0134381374	0.8322440651	0.8435263360	0.8390463619	0.9866248741	0.9946889932	-0.0176532273	-0.0041878488	-0.0095130091	-0.0134653786	-0.0053251603	0.0003116364	0.0000175381	0.0000904973	0.0001813164	0.0000283573	0.0004196719	0.0002096738	0.0006293456
0.6933333333	1.1333333333	0.4647998571	0.7494920082	0.2930145607	0.9506805168	1.1752221817	1.0156899552	0.8317235908	0.8433810051	0.8384104751	0.9861777604	0.9941064241	-0.0182788096	-0.0043601533	-0.0102711649	-0.0139186563	-0.0059110116	0.0003341149	0.0000190109	0.0001054968	0.0001937290	0.0000349401	0.0004586226	0.0002286690	0.0006872917
0.6933333333	1.1466666667	0.4615094401	0.7479037007	0.2917038284	0.9467733660	1.1768999577	1.0179193299	0.8312030329	0.8432366136	0.8377768329	0.9857292953	0.9935252092	-0.0189048840	-0.0045313735	-0.0110272167	-0.0143735105	-0.0064958432	0.0003573946	0.0000205333	0.0001215995	0.0002065978	0.0000421960	0.0004995275	0.0002487938	0.0007483213
0.6933333333	1.1600000000	0.4582580395	0.7463157342	0.2904078548	0.9429060385	1.1785599934	1.0201266217	0.8306823880	0.8430931384	0.8371453764	0.9852795026	0.9929453086	-0.0195314553	-0.0047015362	-0.0117812297	-0.0148299191	-0.0070796934	0.0003814777	0.0000221044	0.0001387974	0.0002199265	0.0000501221	0.0005423796	0.0002700486	0.0008124281
0.6933333333	1.1733333333	0.4550450180	0.7447283427	0.2891263696	0.9390778786	1.1802025923	1.0223121827	0.8301616527	0.8429505570	0.8365160482	0.9848284052	0.9923666830	-0.0201585284	-0.0048706675	-0.0125332674	-0.0152878609	-0.0076625999	0.0004063663	0.0000237234	0.0001570828	0.0002337187	0.0000587154	0.0005871725	0.0002924341	0.0008796066
0.6933333333	1.1866666667	0.4518697509	0.7431417505	0.2878591093	0.9352882453	1.1818280510	1.0244763573	0.8296408239	0.8428088481	0.8358887925	0.9843760252	0.9917892940	-0.0207861077	-0.0050387922	-0.0132833917	-0.0157473155	-0.0082445995	0.0004320623	0.0000253894	0.0001764485	0.0002479779	0.0000679734	0.0006339002	0.0003159514	0.0009498516
0.6933333333	1.2000000000	0.4487316266	0.7415561722	0.2866058172	0.9315365122	1.1834366592	1.0266194822	0.8291198981	0.8426679911	0.8352635550	0.9839223833	0.9912131039	-0.0214141980	-0.0052059343	-0.0140316628	-0.0162082638	-0.0088257285	0.0004585679	0.0000271018	0.0001968876	0.0002627078	0.0000778935	0.0006825572	0.0003406013	0.0010231585
0.6933333333	1.2133333333	0.4456300453	0.7399718133	0.2853662429	0.9278220669	1.1850286995	1.0287418872	0.8285988724	0.8425279661	0.8346402828	0.9834674999	0.9906380754	-0.0220428037	-0.0053721167	-0.0147781395	-0.0166706870	-0.0094060228	0.0004858852	0.0000288596	0.0002183934	0.0002779118	0.0000884733	0.0007331382	0.0003663851	0.0010995233
0.6933333333	1.2266666667	0.4425644195	0.7383888702	0.2841401423	0.9241443106	1.1866044483	1.0308438947	0.8280777437	0.8423887541	0.8340189246	0.9830113943	0.9900641724	-0.0226719292	-0.0055373617	-0.0155228791	-0.0171345676	-0.0099855174	0.0005140164	0.0000306624	0.0002409598	0.0002935934	0.0000997106	0.0007856385	0.0003933040	0.0011789425
0.6933333333	1.2400000000	0.4395341734	0.7368075308	0.2829272772	0.9205026580	1.1881641754	1.0329258202	0.8275565088	0.8422503367	0.8333994303	0.9825540849	0.9894913590	-0.0233015790	-0.0057016905	-0.0162659372	-0.0175998885	-0.0105642467	0.0005429636	0.0000325093	0.0002645807	0.0003097561	0.0001116033	0.0008400536	0.0004213594	0.0012614130
0.6933333333	1.2533333333	0.4365387425	0.7352279750	0.2817274154	0.9168965365	1.1897081446	1.0349879726	0.8270351650	0.8421126963	0.8327817510	0.9820955896	0.9889196003	-0.0239317573	-0.0058651237	-0.0170073683	-0.0180666336	-0.0111422446	0.0005727290	0.0000343997	0.0002892506	0.0003264032	0.0001241496	0.0008963793	0.0004505529	0.0013469321
0.6933333333	1.2666666667	0.4335775739	0.7336503748	0.2805403301	0.9133253859	1.1912366135	1.0370306541	0.8265137093	0.8419758159	0.8321658394	0.9816359255	0.9883488619	-0.0245624683	-0.0060276809	-0.0177472254	-0.0185347874	-0.0117195444	0.0006033148	0.0000363329	0.0003149640	0.0003435383	0.0001373477	0.0009546118	0.0004808861	0.0014354979
0.6933333333	1.2800000000	0.4306501252	0.7320748944	0.2793658003	0.9097886586	1.1927498341	1.0390541609	0.8259921388	0.8418396791	0.8315516493	0.9811751089	0.9877791104	-0.0251937163	-0.0061893813	-0.0184855600	-0.0190043350	-0.0122961787	0.0006347233	0.0000383084	0.0003417159	0.0003611647	0.0001511960	0.0010147477	0.0005123608	0.0015271085
0.6933333333	1.2933333333	0.4277558651	0.7305016911	0.2782036099	0.9062858184	1.1942480527	1.0410587825	0.8254704509	0.8417042702	0.8309391357	0.9807131556	0.9872103126	-0.0258255052	-0.0063502430	-0.0192224226	-0.0194752622	-0.0128721796	0.0006669567	0.0000403256	0.0003695015	0.0003792858	0.0001656930	0.0010767838	0.0005449788	0.0016217627
0.6933333333	1.3066666667	0.4248942724	0.7289309150	0.2770535483	0.9028163409	1.1957315099	1.0430448028	0.8249486428	0.8415695740	0.8303282548	0.9802500807	0.9866424363	-0.0264578393	-0.0065102838	-0.0199578622	-0.0199475555	-0.0134475784	0.0007000173	0.0000423838	0.0003983163	0.0003979050	0.0001808374	0.0011407173	0.0005787423	0.0017194597
0.6933333333	1.3200000000	0.4220648364	0.7273627096	0.2759154097	0.8993797129	1.1972004411	1.0450124996	0.8244267119	0.8414355758	0.8297189639	0.9797858988	0.9860754498	-0.0270907224	-0.0066695206	-0.0206919268	-0.0204212018	-0.0140224062	0.0007339072	0.0000444825	0.0004281558	0.0004170255	0.0001966279	0.0012065456	0.0006136534	0.0018201989
0.6933333333	1.3333333333	0.4192670562	0.7257972119	0.2747889932	0.8959754320	1.1986550766	1.0469621450	0.8239046557	0.8413022617	0.8291112216	0.9793206238	0.9855093222	-0.0277241584	-0.0068279697	-0.0214246628	-0.0208961887	-0.0145966931	0.0007686290	0.0000466212	0.0004590162	0.0004366507	0.0002130634	0.0012742663	0.0006497142	0.0019239805
0.6933333333	1.3466666667	0.4165004408	0.7242345528	0.2736741026	0.8926030063	1.2000956416	1.0488940057	0.8233824716	0.8411696179	0.8285049874	0.9788542692	0.9849440229	-0.0283581513	-0.0069856470	-0.0221561159	-0.0213725043	-0.0151704689	0.0008041847	0.0000487993	0.0004908935	0.0004567839	0.0002301431	0.0013438775	0.0006869271	0.0020308045
0.6933333333	1.3600000000	0.4137645087	0.7226748573	0.2725705461	0.8892619545	1.2015223564	1.0508083427	0.8228601572	0.8410376314	0.8279002219	0.9783868479	0.9843795224	-0.0289927047	-0.0071425676	-0.0228863304	-0.0218501371	-0.0157437628	0.0008405769	0.0000510163	0.0005237841	0.0004774285	0.0002478661	0.0014153773	0.0007252946	0.0021406719
0.6933333333	1.3733333333	0.4110587876	0.7211182444	0.2714781366	0.8859518052	1.2029354363	1.0527054121	0.8223377100	0.8409062896	0.8272968867	0.9779183724	0.9838157913	-0.0296278225	-0.0072987462	-0.0236153496	-0.0223290763	-0.0163166034	0.0008778079	0.0000532717	0.0005576847	0.0004985876	0.0002662315	0.0014887643	0.0007648192	0.0022535835
0.6933333333	1.3866666667	0.4083828146	0.7195648281	0.2703966909	0.8826720967	1.2043350924	1.0545854645	0.8218151278	0.8407755802	0.8266949445	0.9774488545	0.9832528013	-0.0302635082	-0.0074541969	-0.0243432156	-0.0228093113	-0.0168890186	0.0009158799	0.0000555651	0.0005925921	0.0005202647	0.0002852390	0.0015640371	0.0008055036	0.0023695408
0.6933333333	1.4000000000	0.4057361353	0.7180147166	0.2693260304	0.8794223769	1.2057215311	1.0564487456	0.8212924082	0.8406454916	0.8260943589	0.9769783059	0.9826905243	-0.0308997655	-0.0076089335	-0.0250699696	-0.0232908320	-0.0174610361	0.0009547955	0.0000578959	0.0006285034	0.0005424629	0.0003048878	0.0016411948	0.0008473506	0.0024885454
0.7066666667	0.6000000000	0.6375547743	0.8142757821	0.3596579916	1.1520133557	1.0830541259	0.9065251720	0.8530072996	0.8504883732	0.8663010736	1.0029617411	1.0185924944	0.0069891325	0.0040317687	0.0224535356	0.0029573638	0.0184217669	0.0000488480	0.0000162552	0.0005041613	0.0000087460	0.0003393615	0.0005692644	0.0003481075	0.0009173719
0.7066666667	0.6133333333	0.6319934839	0.8130143835	0.3574402834	1.1457453825	1.0858250299	0.9100222412	0.8524824211	0.8502682469	0.8655187162	1.0026040890	1.0179360683	0.0063736160	0.0037729117	0.0215500266	0.0026007043	0.0177771149	0.0000406230	0.0000142349	0.0004644036	0.0000067637	0.0003160258	0.0005192615	0.0003227895	0.0008420510
0.7066666667	0.6266666667	0.6265116279	0.8117286517	0.3552574932	1.1395628335	1.0885562626	0.9134735575	0.8519579325	0.8500516193	0.8647426745	1.0022425853	1.0172825448	0.0057581781	0.0035181036	0.0206530040	0.0022400745	0.0171349004	0.0000331566	0.0000123771	0.0004265466	0.0000050179	0.0002936048	0.0004720802	0.0002986227	0.0007707030
0.7066666667	0.6400000000	0.6211077184	0.8104198844	0.3531087262	1.1334638288	1.0912487429	0.9168800819	0.8514338123	0.8498383526	0.8639727735	1.0018773685	1.0166318933	0.0051427939	0.0032671855	0.0197622836	0.0018756084	0.0164950981	0.0000264483	0.0000106745	0.0003905479	0.0000035179	0.0002720883	0.0004276707	0.0002756062	0.0007032768
0.7066666667	0.6533333333	0.6157802984	0.8090893226	0.3509931196	1.1274465455	1.0939033606	0.9202427475	0.8509100400	0.8496283159	0.8632088434	1.0015085704	1.0159840807	0.0045274395	0.0030200059	0.0188776863	0.0015074337	0.0158576804	0.0000204977	0.0000091204	0.0003563670	0.0000022724	0.0002514660	0.0003859852	0.0002537384	0.0006397236
0.7066666667	0.6666666667	0.6105279411	0.8077381531	0.3489098405	1.1215092153	1.0965209772	0.9235624611	0.8503865963	0.8494213842	0.8624507196	1.0011363172	1.0153390715	0.0039120927	0.0027764207	0.0179990380	0.0011356720	0.0152226173	0.0000153045	0.0000077085	0.0003239654	0.0000012898	0.0002317281	0.0003469784	0.0002330178	0.0005799962
0.7066666667	0.6800000000	0.6053492496	0.8063675107	0.3468580852	1.1156501225	1.0991024273	0.9268401038	0.8498634629	0.8492174388	0.8616982421	1.0007607288	1.0146968288	0.0032967322	0.0025362926	0.0171261696	0.0007604396	0.0145898770	0.0000108684	0.0000064328	0.0002933057	0.0000005783	0.0002128645	0.0003106069	0.0002134428	0.0005240497
0.7066666667	0.6933333333	0.6002428562	0.8049784812	0.3448370774	1.1098676021	1.1016485196	0.9300765319	0.8493406226	0.8490163663	0.8609512557	1.0003819200	1.0140573136	0.0026813378	0.0022994908	0.0162589167	0.0003818471	0.0139594259	0.0000071896	0.0000052877	0.0002643524	0.0000001458	0.0001948656	0.0002768296	0.0001950114	0.0004718410
0.7066666667	0.7066666667	0.5952074219	0.8035721031	0.3428460672	1.1041600378	1.1041600378	0.9332725780	0.8488180590	0.8488180590	0.8602096098	1.0000000000	1.0134204858	0.0020658905	0.0020658905	0.0153971193	0.0000000000	0.0133312288	0.0000042679	0.0000042679	0.0002370713	0.0000000000	0.0001777217	0.0002456071	0.0001777217	0.0004233288
0.7066666667	0.7200000000	0.5902416361	0.8021493700	0.3408843301	1.0985258603	1.1066377419	0.9364290514	0.8482957566	0.8486224140	0.8594731580	0.9996150732	1.0127863038	0.0014503720	0.0018353728	0.0145406221	-0.0003850009	0.0127052492	0.0000021036	0.0000033686	0.0002114297	0.0000001482	0.0001614234	0.0002169019	0.0001615716	0.0003784734
0.7066666667	0.7333333333	0.5853442159	0.8007112327	0.3389511656	1.0929635455	1.1090823686	0.9395467394	0.8477737004	0.8484293333	0.8587417586	0.9992272392	1.0121547250	0.0008347649	0.0016078244	0.0136892739	-0.0007730595	0.0120814495	0.0000006968	0.0000025851	0.0001873962	0.0000005976	0.0001459614	0.0001906782	0.0001465590	0.0003372372
0.7066666667	0.7466666667	0.5805139054	0.7992586009	0.3370458966	1.0874716128	1.1114946328	0.9426264079	0.8472518765	0.8482387234	0.8580152735	0.9988365929	1.0115257059	0.0002190527	0.0013831371	0.0128429280	-0.0011640844	0.0114597909	0.0000000480	0.0000019131	0.0001649408	0.0000013551	0.0001313268	0.0001669019	0.0001326819	0.0002995838
0.7066666667	0.7600000000	0.5757494756	0.7977923453	0.3351678679	1.0820486237	1.1138752279	0.9456688020	0.8467302713	0.8480504951	0.8572935689	0.9984432250	1.0108992022	-0.0003967804	0.0011612076	0.0120014415	-0.0015579880	0.0108402339	0.0000001574	0.0000013484	0.0001440346	0.0000024273	0.0001175107	0.0001455404	0.0001199380	0.0002654784
0.7066666667	0.7733333333	0.5710497235	0.7963132992	0.3333164458	1.0766931799	1.1162248269	0.9486746468	0.8462088722	0.8478645634	0.8565765150	0.9980472220	1.0102751689	-0.0010127496	0.0009419375	0.0111646757	-0.0019546871	0.0102227382	0.0000010257	0.0000008872	0.0001246500	0.0000038208	0.0001045044	0.0001265629	0.0001083252	0.0002348881
0.7066666667	0.7866666667	0.5664134717	0.7948222603	0.3314910168	1.0714039225	1.1185440830	0.9516446481	0.8456876667	0.8476808470	0.8558639855	0.9976486666	1.0096535607	-0.0016288694	0.0007252327	0.0103324955	-0.0023541022	0.0096072628	0.0000026532	0.0000005260	0.0001067605	0.0000055418	0.0000922995	0.0001099396	0.0000978413	0.0002077809
0.7066666667	0.8000000000	0.5618395680	0.7933199922	0.3296909871	1.0661795301	1.1208336306	0.9545794929	0.8451666431	0.8474992684	0.8551558579	0.9972476374	1.0090343316	-0.0022451539	0.0005110035	0.0095047697	-0.0027561574	0.0089937662	0.0000050407	0.0000002611	0.0000903406	0.0000075964	0.0000808878	0.0000956425	0.0000884842	0.0001841267
0.7066666667	0.8133333333	0.5573268845	0.7918072258	0.3279157815	1.0610187174	1.1230940858	0.9574798504	0.8446457902	0.8473197537	0.8544520132	0.9968442097	1.0084174357	-0.0028616162	0.0002991641	0.0086813707	-0.0031607803	0.0083822066	0.0000081888	0.0000000895	0.0000753662	0.0000099905	0.0000702614	0.0000836445	0.0000802519	0.0001638965
0.7066666667	0.8266666667	0.5528743175	0.7902846611	0.3261648430	1.0559202347	1.1253260469	0.9603463720	0.8441250972	0.8471422320	0.8537523358	0.9964384554	1.0078028264	-0.0034782695	0.0000896325	0.0078621742	-0.0035679020	0.0077725418	0.0000120984	0.0000000080	0.0000618138	0.0000127299	0.0000604124	0.0000739202	0.0000731423	0.0001470625
0.7066666667	0.8400000000	0.5484807869	0.7887529680	0.3244376316	1.0508828655	1.1275300955	0.9631796926	0.8436045536	0.8469666359	0.8530567134	0.9960304431	1.0071904574	-0.0040951261	-0.0001176695	0.0070470597	-0.0039774565	0.0071647293	0.0000167701	0.0000000138	0.0000496611	0.0000158202	0.0000513333	0.0000664450	0.0000671535	0.0001335985
0.7066666667	0.8533333333	0.5441452354	0.7872127882	0.3227336242	1.0459054265	1.1297067966	0.9659804305	0.8430841496	0.8467929008	0.8523650370	0.9956202381	1.0065802821	-0.0047121980	-0.0003228168	0.0062359098	-0.0043893811	0.0065587266	0.0000222048	0.0000001042	0.0000388866	0.0000192667	0.0000430169	0.0000611956	0.0000622836	0.0001234792
0.7066666667	0.8666666667	0.5398666284	0.7856647362	0.3210523135	1.0409867657	1.1318566996	0.9687491883	0.8425638754	0.8466209650	0.8516772007	0.9952079031	1.0059722542	-0.0053294967	-0.0005258809	0.0054286101	-0.0048036158	0.0059544910	0.0000284035	0.0000002766	0.0000294698	0.0000230747	0.0000354560	0.0000581499	0.0000585307	0.0001166806
0.7066666667	0.8800000000	0.5356439531	0.7841094001	0.3193932076	1.0361257617	1.1339803386	0.9714865533	0.8420437217	0.8464507696	0.8509931015	0.9947934978	1.0053663273	-0.0059470336	-0.0007269303	0.0046250496	-0.0052201033	0.0053519799	0.0000353672	0.0000005284	0.0000213911	0.0000272495	0.0000286437	0.0000572867	0.0000558932	0.0001131799
0.7066666667	0.8933333333	0.5314762185	0.7825473435	0.3177558292	1.0313213226	1.1360782330	0.9741930979	0.8415236797	0.8462822580	0.8503126393	0.9943770790	1.0047624552	-0.0065648194	-0.0009260303	0.0038251203	-0.0056387891	0.0047511506	0.0000430969	0.0000008575	0.0000146315	0.0000317959	0.0000225734	0.0000585859	0.0000543694	0.0001129553
0.7066666667	0.9066666667	0.5273624544	0.7809791059	0.3161397155	1.0265723850	1.1381508882	0.9768693804	0.8410037407	0.8461153763	0.8496357171	0.9939587014	1.0041605919	-0.0071828646	-0.0011232436	0.0030287170	-0.0060596210	0.0041519606	0.0000515935	0.0000012617	0.0000091731	0.0000367190	0.0000172388	0.0000620283	0.0000539578	0.0001159861
0.7066666667	0.9200000000	0.5233017113	0.7794052042	0.3145444169	1.0218779128	1.1401987957	0.9795159451	0.8404838963	0.8459500730	0.8489622404	0.9935384170	1.0035606917	-0.0078011795	-0.0013186301	0.0022357374	-0.0064825494	0.0035543675	0.0000608584	0.0000017388	0.0000049985	0.0000420234	0.0000126335	0.0000675957	0.0000546570	0.0001222527
0.7066666667	0.9333333333	0.5192930599	0.7778261332	0.3129694974	1.0172368970	1.1422224338	0.9821333227	0.8399641384	0.8457862984	0.8482921173	0.9931162753	1.0029627093	-0.0084197740	-0.0015122472	0.0014460819	-0.0069075268	0.0029583291	0.0000708926	0.0000022869	0.0000020912	0.0000477139	0.0000087517	0.0000752706	0.0000564656	0.0001317363
0.7066666667	0.9466666667	0.5153355904	0.7762423669	0.3114145332	1.0126483540	1.1442222684	0.9847220312	0.8394444592	0.8456240055	0.8476252588	0.9926923239	1.0023665995	-0.0090386576	-0.0017041497	0.0006596538	-0.0073345079	0.0023638035	0.0000816973	0.0000029041	0.0000004351	0.0000537950	0.0000055876	0.0000850366	0.0000593826	0.0001444192
0.7066666667	0.9600000000	0.5114284123	0.7746543594	0.3098791131	1.0081113253	1.1461987525	0.9872825758	0.8389248511	0.8454631488	0.8469615781	0.9922666082	1.0017723177	-0.0096578397	-0.0018943903	-0.0001236413	-0.0077634495	0.0017707490	0.0000932739	0.0000035887	0.0000000153	0.0000602711	0.0000031356	0.0000968779	0.0000634067	0.0001602846
0.7066666667	0.9733333333	0.5075706538	0.7730625455	0.3083628373	1.0036248764	1.1481523278	0.9898154494	0.8384053066	0.8453036850	0.8463009909	0.9918391716	1.0011798196	-0.0102773295	-0.0020830192	-0.0009038951	-0.0081943103	0.0011791242	0.0001056235	0.0000043390	0.0000008170	0.0000671467	0.0000013903	0.0001107795	0.0000685371	0.0001793166
0.7066666667	0.9866666667	0.5037614615	0.7714673416	0.3068653175	0.9991880964	1.1500834239	0.9923211332	0.8378858188	0.8451455725	0.8456434152	0.9914100553	1.0005890615	-0.0108971358	-0.0022700849	-0.0016811968	-0.0086270509	0.0005888881	0.0001187476	0.0000051533	0.0000028264	0.0000744260	0.0000003468	0.0001267273	0.0000747728	0.0002015001
0.7066666667	1.0000000000	0.5000000000	0.7698691465	0.3053861762	0.9948000969	1.1519924598	0.9948000969	0.8373663805	0.8449887715	0.8449887715	0.9909792991	1.0000000000	-0.0115172673	-0.0024556335	-0.0024556335	-0.0090616338	0.0000000000	0.0001326474	0.0000060301	0.0000060301	0.0000821132	0.0000000000	0.0001447077	0.0000821132	0.0002268209
0.7066666667	1.0133333333	0.4962854513	0.7682683424	0.3039250466	0.9904600113	1.1538798433	0.9972527989	0.8368469851	0.8448332438	0.8443369822	0.9905469407	0.9994125922	-0.0121377323	-0.0026397093	-0.0032272897	-0.0094980230	-0.0005875803	0.0001473245	0.0000069681	0.0000104154	0.0000902124	0.0000003453	0.0001647080	0.0000905577	0.0002552657
0.7066666667	1.0266666667	0.4926170144	0.7666652949	0.3024815717	0.9861669944	1.1557459721	0.9996796870	0.8363276259	0.8446789528	0.8436879720	0.9901130164	0.9988267959	-0.0127585392	-0.0028223549	-0.0039962477	-0.0099361843	-0.0011738928	0.0001627803	0.0000079657	0.0000159700	0.0000987278	0.0000013780	0.0001867160	0.0001001058	0.0002868218
0.7066666667	1.0400000000	0.4889939054	0.7650603545	0.3010554046	0.9819202215	1.1575912337	1.0020811984	0.8358082966	0.8445258635	0.8430416677	0.9896775608	0.9982425692	-0.0133796960	-0.0030036109	-0.0047625879	-0.0103760851	-0.0017589769	0.0001790163	0.0000090217	0.0000226822	0.0001076631	0.0000030940	0.0002107202	0.0001107571	0.0003214773
