r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.6800000000	1.2000000000	0.4486743375	0.7373356921	0.2880531807	0.9287516499	1.1886962585	1.0241447451	0.8718890420	0.8912188480	0.8362985291	0.9783108200	0.9383761698	-0.0248340108	-0.0029061632	-0.0142713578	-0.0219278476	-0.0113651946	0.0006167281	0.0000084458	0.0002036717	0.0004808305	0.0001291676	0.0008288455	0.0006099981	0.0014388437
0.6800000000	1.2133333333	0.4455693883	0.7357707187	0.2868026965	0.9250352471	1.1902747715	1.0262826350	0.8713258462	0.8911355509	0.8359613514	0.9777702677	0.9380855141	-0.0254801684	-0.0029996318	-0.0146746177	-0.0224805366	-0.0116749859	0.0006492390	0.0000089978	0.0002153444	0.0005053745	0.0001363053	0.0008735812	0.0006416798	0.0015152610
0.6800000000	1.2266666667	0.4425004482	0.7342068755	0.2855658548	0.9213556820	1.1918370444	1.0283999272	0.8707639090	0.8910527022	0.8356239499	0.9772305351	0.9377940809	-0.0261252985	-0.0030926059	-0.0150783081	-0.0230326925	-0.0119857022	0.0006825312	0.0000095642	0.0002273554	0.0005305049	0.0001436571	0.0009194508	0.0006741620	0.0015936128
0.6800000000	1.2400000000	0.4394669409	0.7326443570	0.2843424135	0.9177123646	1.1933833477	1.0304969413	0.8702032174	0.8909702927	0.8352863150	0.9766916188	0.9375018695	-0.0267694135	-0.0031850958	-0.0154824410	-0.0235843177	-0.0122973452	0.0007166015	0.0000101448	0.0002397060	0.0005562200	0.0001512247	0.0009664523	0.0007074447	0.0016738971
0.6800000000	1.2533333333	0.4364683014	0.7310833496	0.2831321367	0.9141047179	1.1949139458	1.0325739899	0.8696437587	0.8908883133	0.8349484378	0.9761535152	0.9372088794	-0.0274125262	-0.0032771114	-0.0158870275	-0.0241354148	-0.0126099161	0.0007514466	0.0000107395	0.0002523976	0.0005825182	0.0001590100	0.0010145837	0.0007415282	0.0017561119
0.6800000000	1.2666666667	0.4335039760	0.7295240316	0.2819347939	0.9105321776	1.1964290969	1.0346313790	0.8690855199	0.8908067556	0.8346103097	0.9756162203	0.9369151103	-0.0280546489	-0.0033686621	-0.0162920784	-0.0246859868	-0.0129234163	0.0007870633	0.0000113479	0.0002654318	0.0006093979	0.0001670147	0.0010638430	0.0007764126	0.0018402557
0.6800000000	1.2800000000	0.4305734219	0.7279665733	0.2807501604	0.9069941919	1.1979290535	1.0366694082	0.8685284884	0.8907256112	0.8342719225	0.9750797300	0.9366205619	-0.0286957941	-0.0034597572	-0.0166976040	-0.0252360370	-0.0132378468	0.0008234486	0.0000119699	0.0002788100	0.0006368576	0.0001752406	0.0011142285	0.0008120981	0.0019263266
0.6800000000	1.2933333333	0.4276761071	0.7264111379	0.2795780169	0.9034902206	1.1994140623	1.0386883706	0.8679726516	0.8906448721	0.8339332684	0.9745440397	0.9363252341	-0.0293359743	-0.0035504054	-0.0171036140	-0.0257855689	-0.0135532086	0.0008605994	0.0000126054	0.0002925336	0.0006648956	0.0001836895	0.0011657384	0.0008485850	0.0020143234
0.6800000000	1.3066666667	0.4248115098	0.7248578813	0.2784181493	0.9000197355	1.2008843645	1.0406885536	0.8674179969	0.8905645307	0.8335943402	0.9740091448	0.9360291269	-0.0299752019	-0.0036406154	-0.0175101180	-0.0263345865	-0.0138695026	0.0008985127	0.0000132541	0.0003066042	0.0006935104	0.0001923631	0.0012183710	0.0008858735	0.0021042446
0.6800000000	1.3200000000	0.4219791188	0.7233069525	0.2772703485	0.8965822196	1.2023401958	1.0426702382	0.8668645119	0.8904845795	0.8332551306	0.9734750402	0.9357322404	-0.0306134890	-0.0037303952	-0.0179171248	-0.0268830937	-0.0141867295	0.0009371857	0.0000139158	0.0003210234	0.0007227007	0.0002012633	0.0012721249	0.0009239640	0.0021960889
0.6800000000	1.3333333333	0.4191784325	0.7217584941	0.2761344106	0.8931771668	1.2037817868	1.0446337000	0.8663121841	0.8904050114	0.8329156332	0.9729417209	0.9354345747	-0.0312508479	-0.0038197530	-0.0183246430	-0.0274310949	-0.0145048900	0.0009766155	0.0000145905	0.0003357925	0.0007524650	0.0002103918	0.0013269985	0.0009628568	0.0022898553
0.6800000000	1.3466666667	0.4164089592	0.7202126421	0.2750101362	0.8898040820	1.2052093630	1.0465792085	0.8657610013	0.8903258194	0.8325758415	0.9724091815	0.9351361303	-0.0318872907	-0.0039086962	-0.0187326808	-0.0279785945	-0.0148239845	0.0010167993	0.0000152779	0.0003509133	0.0007828018	0.0002197505	0.0013829905	0.0010025523	0.0023855428
0.6800000000	1.3600000000	0.4136702169	0.7186695266	0.2738973307	0.8864624804	1.2066231451	1.0485070282	0.8652109513	0.8902469968	0.8322357494	0.9718774164	0.9348369075	-0.0325228297	-0.0039972324	-0.0191412460	-0.0285255972	-0.0151440136	0.0010577344	0.0000159779	0.0003663873	0.0008137097	0.0002293411	0.0014400996	0.0010430508	0.0024831505
0.6800000000	1.3733333333	0.4109617328	0.7171292718	0.2727958039	0.8831518871	1.2080233486	1.0504174178	0.8646620220	0.8901685373	0.8318953513	0.9713464201	0.9345369068	-0.0331574766	-0.0040853687	-0.0195503461	-0.0290721080	-0.0154649774	0.0010994183	0.0000166902	0.0003822160	0.0008451875	0.0002391655	0.0014983245	0.0010843530	0.0025826775
0.6800000000	1.3866666667	0.4082830430	0.7155919961	0.2717053700	0.8798718376	1.2094101848	1.0523106312	0.8641142014	0.8900904345	0.8315546418	0.9708161867	0.9342361288	-0.0337912436	-0.0041731119	-0.0199599882	-0.0296181317	-0.0157868763	0.0011418481	0.0000174149	0.0003984011	0.0008772337	0.0002492255	0.0015576641	0.0011264592	0.0026841233
0.6800000000	1.4000000000	0.4056336929	0.7140578129	0.2706258474	0.8766218765	1.2107838603	1.0541869168	0.8635674776	0.8900126824	0.8312136156	0.9702867101	0.9339345742	-0.0344241424	-0.0042604687	-0.0203701790	-0.0301636737	-0.0161097103	0.0011850216	0.0000181516	0.0004149442	0.0009098472	0.0002595228	0.0016181174	0.0011693700	0.0027874873
0.6933333333	0.6000000000	0.6377027887	0.8087414570	0.3618364560	1.1496263733	1.0888669976	0.9030992827	0.8993364738	0.8957710002	0.8518687664	1.0039803404	0.9509894450	0.0061610589	0.0021886190	0.0041754856	0.0039724398	0.0019868665	0.0000379586	0.0000047901	0.0000174347	0.0000157803	0.0000039476	0.0000601834	0.0000197279	0.0000799113
0.6933333333	0.6133333333	0.6321361169	0.8075244391	0.3595933694	1.1433405886	1.0916251264	0.9066269387	0.8987015387	0.8956460721	0.8515150965	1.0034114666	0.9507272158	0.0054548056	0.0020491449	0.0037602299	0.0034056607	0.0017110850	0.0000297549	0.0000041990	0.0000141393	0.0000115985	0.0000029278	0.0000480932	0.0000145263	0.0000626196
0.6933333333	0.6266666667	0.6266488746	0.8062820873	0.3573857957	1.1371409187	1.0943434527	0.9101082822	0.8980685049	0.8955229181	0.8511629227	1.0028425702	0.9504647011	0.0047501703	0.0019116326	0.0033465595	0.0028385378	0.0014349270	0.0000225641	0.0000036543	0.0000111995	0.0000080573	0.0000020590	0.0000374179	0.0000101163	0.0000475342
0.6933333333	0.6400000000	0.6212395804	0.8050157319	0.3552128197	1.1310254578	1.0970229065	0.9135442893	0.8974373627	0.8954014707	0.8508121553	1.0022737197	0.9502018738	0.0040471459	0.0017760072	0.0029343708	0.0022711387	0.0011583636	0.0000163794	0.0000031542	0.0000086105	0.0000051581	0.0000013418	0.0000281441	0.0000064999	0.0000346440
0.6933333333	0.6533333333	0.6159067830	0.8037266450	0.3530735589	1.1249923579	1.0996643875	0.9169359082	0.8968081019	0.8952816653	0.8504627087	1.0017049792	0.9499387083	0.0033457248	0.0016421975	0.0025235652	0.0017035273	0.0008813678	0.0000111939	0.0000026968	0.0000063684	0.0000029020	0.0000007768	0.0000202591	0.0000036788	0.0000239379
0.6933333333	0.6666666667	0.6106490612	0.8024160433	0.3509671620	1.1190398269	1.1022687670	0.9202840596	0.8961807121	0.8951634406	0.8501145018	1.0011364088	0.9496751803	0.0026458991	0.0015101356	0.0021140491	0.0011357635	0.0006039135	0.0000070008	0.0000022805	0.0000044692	0.0000012900	0.0000003647	0.0000137505	0.0000016547	0.0000154052
0.6933333333	0.6800000000	0.6054650228	0.8010850904	0.3488928071	1.1131661265	1.1048368887	0.9235896384	0.8955551825	0.8950467380	0.8497674575	1.0005680648	0.9494112670	0.0019476605	0.0013797569	0.0017057333	0.0005679035	0.0003259764	0.0000037934	0.0000019037	0.0000029095	0.0000003225	0.0000001063	0.0000086066	0.0000004288	0.0000090354
0.6933333333	0.6933333333	0.6003533046	0.7997348996	0.3468497010	1.1073695698	1.1073695698	0.9268535141	0.8949315019	0.8949315019	0.8494215024	1.0000000000	0.9491469465	0.0012510000	0.0012510000	0.0012985330	0.0000000000	0.0000475331	0.0000015650	0.0000015650	0.0000016862	0.0000000000	0.0000000023	0.0000048162	0.0000000023	0.0000048184
0.6933333333	0.7066666667	0.5953125717	0.7983665360	0.3448370774	1.1016485196	1.1098676021	0.9300765319	0.8943096587	0.8948176792	0.8490765667	0.9994322637	0.9488821985	0.0005559084	0.0011238060	0.0008923675	-0.0005678976	-0.0002314385	0.0000003090	0.0000012629	0.0000007963	0.0000003225	0.0000000536	0.0000023683	0.0000003761	0.0000027444
0.6933333333	0.7200000000	0.5903415173	0.7969810187	0.3428541960	1.0960013866	1.1123317532	0.9332595138	0.8936896411	0.8947052194	0.8487325841	0.9988649019	0.9486170034	-0.0001376239	0.0009981190	0.0004871599	-0.0011357429	-0.0005109591	0.0000000189	0.0000009962	0.0000002373	0.0000012899	0.0000002611	0.0000012525	0.0000015510	0.0000028035
0.6933333333	0.7333333333	0.5854388617	0.7955793231	0.3409003416	1.0904266277	1.1147627672	0.9364032588	0.8930714371	0.8945940741	0.8483894914	0.9982979576	0.9483513428	-0.0008296068	0.0008738857	0.0000828370	-0.0017034925	-0.0007910488	0.0000006882	0.0000007637	0.0000000069	0.0000029019	0.0000006258	0.0000014588	0.0000035276	0.0000049864
0.6933333333	0.7466666667	0.5806033522	0.7941623823	0.3389748224	1.0849227438	1.1171613656	0.9395085442	0.8924550341	0.8944841974	0.8480472286	0.9977314710	0.9480851993	-0.0015200507	0.0007510553	-0.0003206710	-0.0022711060	-0.0010717262	0.0000023106	0.0000005641	0.0000001028	0.0000051579	0.0000011486	0.0000029775	0.0000063065	0.0000092840
0.6933333333	0.7600000000	0.5758337625	0.7927310900	0.3370769696	1.0794882789	1.1195282484	0.9425761263	0.8918404197	0.8943755455	0.8477057384	0.9971654795	0.9478185564	-0.0022089663	0.0006295790	-0.0007234303	-0.0028385454	-0.0013530094	0.0000048795	0.0000003964	0.0000005234	0.0000080573	0.0000018306	0.0000057993	0.0000098880	0.0000156872
0.6933333333	0.7733333333	0.5711288922	0.7912863012	0.3352061361	1.0741218180	1.1218640946	0.9456067410	0.8912275808	0.8942680763	0.8473649664	0.9966000178	0.9475513985	-0.0028963645	0.0005094107	-0.0011255045	-0.0034057752	-0.0016349152	0.0000083889	0.0000002595	0.0000012668	0.0000115993	0.0000026729	0.0000099152	0.0000142723	0.0000241874
0.6933333333	0.7866666667	0.5664875661	0.7898288346	0.3333616959	1.0688219860	1.1241695633	0.9486011043	0.8906165044	0.8941617500	0.8470248606	0.9960351183	0.9472837108	-0.0035822566	0.0003905060	-0.0015269538	-0.0039727627	-0.0019174598	0.0000128326	0.0000001525	0.0000023316	0.0000157828	0.0000036767	0.0000153166	0.0000194595	0.0000347761
0.6933333333	0.8000000000	0.5619086340	0.7883594742	0.3315430429	1.0635874458	1.1264452943	0.9515599135	0.8900071773	0.8940565283	0.8466853716	0.9954708110	0.9470154792	-0.0042666541	0.0002728227	-0.0019278358	-0.0045394768	-0.0022006585	0.0000182043	0.0000000744	0.0000037166	0.0000206068	0.0000048429	0.0000219953	0.0000254497	0.0000474451
0.6933333333	0.8133333333	0.5573909699	0.7868789703	0.3297495904	1.0584168976	1.1286919086	0.9544838474	0.8893995859	0.8939523747	0.8463464524	0.9949071237	0.9467466906	-0.0049495687	0.0001563205	-0.0023282054	-0.0051058892	-0.0024845258	0.0000244982	0.0000000244	0.0000054205	0.0000260701	0.0000061729	0.0000299432	0.0000322430	0.0000621862
0.6933333333	0.8266666667	0.5529334718	0.7853880416	0.3279807698	1.0533090770	1.1309100097	0.9573735668	0.8887937166	0.8938492545	0.8460080580	0.9943440822	0.9464773325	-0.0056310124	0.0000409607	-0.0027281149	-0.0056719731	-0.0027690756	0.0000317083	0.0000000017	0.0000074426	0.0000321713	0.0000076678	0.0000391526	0.0000398391	0.0000789916
0.6933333333	0.8400000000	0.5485350608	0.7838873763	0.3262360307	1.0482627543	1.1331001836	0.9602297157	0.8881895555	0.8937471343	0.8456701458	0.9937817101	0.9462073928	-0.0063109975	-0.0000732935	-0.0031276144	-0.0062377040	-0.0030543208	0.0000398287	0.0000000054	0.0000097820	0.0000389090	0.0000093289	0.0000496160	0.0000482378	0.0000978539
0.6933333333	0.8533333333	0.5441946810	0.7823776335	0.3245148394	1.0432767326	1.1352629997	0.9630529213	0.8875870888	0.8936459822	0.8453326748	0.9932200294	0.9459368605	-0.0069895364	-0.0001864774	-0.0035267514	-0.0068030590	-0.0033402740	0.0000488536	0.0000000348	0.0000124380	0.0000462816	0.0000111574	0.0000613264	0.0000574390	0.0001187654
0.6933333333	0.8666666667	0.5399112988	0.7808594445	0.3228166787	1.0383498476	1.1373990114	0.9658437946	0.8869863023	0.8935457679	0.8449956063	0.9926590603	0.9456657248	-0.0076666417	-0.0002986247	-0.0039255717	-0.0073680170	-0.0036269470	0.0000587774	0.0000000892	0.0000154101	0.0000542877	0.0000131547	0.0000742767	0.0000674424	0.0001417191
0.6933333333	0.8800000000	0.5356839027	0.7793334137	0.3211410470	1.0334809656	1.1395087568	0.9686029312	0.8863871820	0.8934464622	0.8446589030	0.9920988213	0.9453939758	-0.0083423260	-0.0004097676	-0.0043241185	-0.0079325585	-0.0039143509	0.0000695944	0.0000001679	0.0000186980	0.0000629255	0.0000153221	0.0000884603	0.0000782476	0.0001667079
0.6933333333	0.8933333333	0.5315115022	0.7778001202	0.3194874580	1.0286689830	1.1415927588	0.9713309118	0.8857897134	0.8933480372	0.8443225298	0.9915393291	0.9451216040	-0.0090166025	-0.0005199369	-0.0047224334	-0.0084966656	-0.0042024965	0.0000812991	0.0000002703	0.0000223014	0.0000721933	0.0000176610	0.0001038708	0.0000898543	0.0001937251
0.6933333333	0.9066666667	0.5273931279	0.7762601188	0.3178554396	1.0239128251	1.1436515264	0.9740283021	0.8851938823	0.8932504662	0.8439864528	0.9909805993	0.9448486003	-0.0096894841	-0.0006291623	-0.0051205561	-0.0090603218	-0.0044913937	0.0000938861	0.0000003958	0.0000262201	0.0000820894	0.0000201726	0.0001205020	0.0001022620	0.0002227641
0.6933333333	0.9200000000	0.5233278310	0.7747139409	0.3162445340	1.0192114454	1.1456855542	0.9766956540	0.8845996742	0.8931537238	0.8436506398	0.9904226458	0.9445749564	-0.0103609840	-0.0007374720	-0.0055185243	-0.0096235121	-0.0047810524	0.0001073500	0.0000005439	0.0000304541	0.0000926120	0.0000228585	0.0001383480	0.0001154704	0.0002538184
0.6933333333	0.9333333333	0.5193146826	0.7731620953	0.3146542968	1.0145638241	1.1476953238	0.9793335057	0.8840070747	0.8930577855	0.8433150601	0.9898654812	0.9443006643	-0.0110311156	-0.0008448929	-0.0059163743	-0.0101862226	-0.0050714814	0.0001216855	0.0000007138	0.0000350035	0.0001037591	0.0000257199	0.0001574028	0.0001294791	0.0002868819
0.6933333333	0.9466666667	0.5153527732	0.7716050697	0.3130842963	1.0099689678	1.1496813037	0.9819423821	0.8834160690	0.8929626279	0.8429796844	0.9893091171	0.9440257163	-0.0116998922	-0.0009514512	-0.0063141407	-0.0107484410	-0.0053626895	0.0001368875	0.0000009053	0.0000398684	0.0001155290	0.0000287584	0.0001776611	0.0001442874	0.0003219485
0.6933333333	0.9600000000	0.5114412127	0.7700433312	0.3115341135	1.0054259083	1.1516439500	0.9845227953	0.8828266428	0.8928682286	0.8426444848	0.9887535636	0.9437501053	-0.0123673273	-0.0010571716	-0.0067118565	-0.0113101558	-0.0056546849	0.0001529508	0.0000011176	0.0000450490	0.0001279196	0.0000319755	0.0001991174	0.0001598951	0.0003590125
0.6933333333	0.9733333333	0.5075791295	0.7684773273	0.3100033414	1.0009337021	1.1535837066	0.9870752450	0.8822387814	0.8927745660	0.8423094344	0.9881988298	0.9434738248	-0.0130334346	-0.0011620779	-0.0071095533	-0.0118713567	-0.0059474754	0.0001698704	0.0000013504	0.0000505457	0.0001409291	0.0000353725	0.0002217666	0.0001763016	0.0003980682
0.6933333333	0.9866666667	0.5037656704	0.7669074867	0.3084915845	0.9964914291	1.1555010058	0.9896002187	0.8816524700	0.8926816195	0.8419745079	0.9876449238	0.9431968682	-0.0136982277	-0.0012661930	-0.0075072612	-0.0124320347	-0.0062410683	0.0001876414	0.0000016032	0.0000563590	0.0001545555	0.0000389509	0.0002456037	0.0001935064	0.0004391101
0.6933333333	1.0000000000	0.5000000000	0.7653342201	0.3069984584	0.9920981924	1.1573962688	0.9920981924	0.8810676942	0.8925893695	0.8416396808	0.9870918525	0.9429192298	-0.0143617203	-0.0013695387	-0.0079050092	-0.0129921816	-0.0065354705	0.0002062590	0.0000018756	0.0000624892	0.0001687968	0.0000427124	0.0002706238	0.0002115092	0.0004821330
0.6933333333	1.0133333333	0.4962813003	0.7637579208	0.3055235896	0.9877531172	1.1592699056	0.9945696308	0.8804844392	0.8924977969	0.8413049300	0.9865396220	0.9426409039	-0.0150239261	-0.0014721360	-0.0083028249	-0.0135517901	-0.0068306889	0.0002257184	0.0000021672	0.0000689369	0.0001836510	0.0000466583	0.0002968224	0.0002303093	0.0005271318
0.6933333333	1.0266666667	0.4926087703	0.7621789659	0.3040666148	0.9834553504	1.1611223159	0.9970149873	0.8799026904	0.8924068836	0.8409702332	0.9859882376	0.9423618852	-0.0156848589	-0.0015740051	-0.0087007346	-0.0141108539	-0.0071267295	0.0002460148	0.0000024775	0.0000757028	0.0001991162	0.0000507903	0.0003241951	0.0002499065	0.0005741015
0.6933333333	1.0400000000	0.4889816259	0.7605977163	0.3026271808	0.9792040593	1.1629538892	0.9994347051	0.8793224331	0.8923166121	0.8406355692	0.9854377036	0.9420821688	-0.0163445326	-0.0016751652	-0.0090987636	-0.0146693674	-0.0074235983	0.0002671437	0.0000028062	0.0000827875	0.0002151903	0.0000551098	0.0003527374	0.0002703002	0.0006230376
0.6933333333	1.0533333333	0.4853990990	0.7590145178	0.3012049441	0.9749984320	1.1647650049	1.0018292167	0.8787436528	0.8922269658	0.8403009179	0.9848880235	0.9418017501	-0.0170029610	-0.0017756350	-0.0094969361	-0.0152273260	-0.0077213010	0.0002891007	0.0000031529	0.0000901918	0.0002318715	0.0000596185	0.0003824454	0.0002914899	0.0006739353
0.6933333333	1.0666666667	0.4818604375	0.7574297019	0.2997995704	0.9708376758	1.1665560331	1.0041989446	0.8781663349	0.8921379285	0.8399662598	0.9843392002	0.9415206248	-0.0176601580	-0.0018754322	-0.0098952752	-0.0157847257	-0.0080198429	0.0003118812	0.0000035172	0.0000979165	0.0002491576	0.0000643179	0.0004133149	0.0003134754	0.0007267903
0.6933333333	1.0800000000	0.4783649050	0.7558435857	0.2984107344	0.9667210171	1.1683273346	1.0065443019	0.8775904649	0.8920494848	0.8396315766	0.9837912356	0.9412387889	-0.0183161373	-0.0019745740	-0.0102938029	-0.0163415633	-0.0083192290	0.0003354809	0.0000038989	0.0001059624	0.0002670467	0.0000692096	0.0004453422	0.0003362563	0.0007815985
0.6933333333	1.0933333333	0.4749117800	0.7542564733	0.2970381196	0.9626477006	1.1700792612	1.0088656918	0.8770160281	0.8919616198	0.8392968506	0.9832441314	0.9409562385	-0.0189709129	-0.0020730766	-0.0106925406	-0.0168978363	-0.0086194640	0.0003598955	0.0000042976	0.0001143304	0.0002855369	0.0000742952	0.0004785236	0.0003598320	0.0008383556
0.6933333333	1.1066666667	0.4715003561	0.7526686557	0.2956814178	0.9586169890	1.1718121561	1.0111635085	0.8764430103	0.8918743195	0.8389620650	0.9826978882	0.9406729701	-0.0196244986	-0.0021709560	-0.0110915084	-0.0174535426	-0.0089205524	0.0003851209	0.0000047130	0.0001230216	0.0003046261	0.0000795763	0.0005128556	0.0003842024	0.0008970580
0.6933333333	1.1200000000	0.4681299411	0.7510804117	0.2943403289	0.9546281621	1.1735263540	1.0134381374	0.8758713969	0.8917875699	0.8386272037	0.9821525063	0.9403889805	-0.0202769082	-0.0022682273	-0.0114907256	-0.0180086809	-0.0092224984	0.0004111530	0.0000051449	0.0001320368	0.0003243126	0.0000850545	0.0005483346	0.0004093671	0.0009577017
0.6933333333	1.1333333333	0.4647998571	0.7494920082	0.2930145607	0.9506805168	1.1752221817	1.0156899552	0.8753011737	0.8917013581	0.8382922514	0.9816079854	0.9401042667	-0.0209281555	-0.0023649050	-0.0118902109	-0.0185632505	-0.0095253060	0.0004379877	0.0000055928	0.0001413771	0.0003445943	0.0000907315	0.0005849576	0.0004353257	0.0010202833
0.6933333333	1.1466666667	0.4615094401	0.7479037007	0.2917038284	0.9467733660	1.1768999577	1.0179193299	0.8747323264	0.8916156714	0.8379571934	0.9810643246	0.9398188258	-0.0215782543	-0.0024610031	-0.0122899820	-0.0191172512	-0.0098289789	0.0004656211	0.0000060565	0.0001510437	0.0003654693	0.0000966088	0.0006227213	0.0004620781	0.0010847994
0.6933333333	1.1600000000	0.4582580395	0.7463157342	0.2904078548	0.9429060385	1.1785599934	1.0201266217	0.8741648408	0.8915304975	0.8376220157	0.9805215225	0.9395326553	-0.0222272183	-0.0025565352	-0.0126900559	-0.0196706831	-0.0101335207	0.0004940492	0.0000065359	0.0001610375	0.0003869358	0.0001026882	0.0006616226	0.0004896240	0.0011512466
0.6933333333	1.1733333333	0.4550450180	0.7447283427	0.2891263696	0.9390778786	1.1802025923	1.0223121827	0.8735987027	0.8914458249	0.8372867049	0.9799795773	0.9392457528	-0.0228750612	-0.0026515142	-0.0130904488	-0.0202235470	-0.0104389346	0.0005232684	0.0000070305	0.0001713598	0.0004089919	0.0001089714	0.0007016588	0.0005179632	0.0012196220
0.6933333333	1.1866666667	0.4518697509	0.7431417505	0.2878591093	0.9352882453	1.1818280510	1.0244763573	0.8730338980	0.8913616421	0.8369512483	0.9794384869	0.9389581161	-0.0235217967	-0.0027459526	-0.0134911763	-0.0207758441	-0.0107452237	0.0005532749	0.0000075403	0.0001820118	0.0004316357	0.0001154598	0.0007428270	0.0005470955	0.0012899225
0.6933333333	1.2000000000	0.4487316266	0.7415561722	0.2866058172	0.9315365122	1.1834366592	1.0266194822	0.8724704129	0.8912779385	0.8366156337	0.9788982485	0.9386697432	-0.0241674383	-0.0028398624	-0.0138922533	-0.0213275760	-0.0110523909	0.0005840651	0.0000080648	0.0001929947	0.0004548655	0.0001221553	0.0007851246	0.0005770208	0.0013621454
0.6933333333	1.2133333333	0.4456300453	0.7399718133	0.2853662429	0.9278220669	1.1850286995	1.0287418872	0.8719082335	0.8911947036	0.8362798495	0.9783588592	0.9383806324	-0.0248119997	-0.0029332551	-0.0142936940	-0.0218787446	-0.0113604390	0.0006156353	0.0000086040	0.0002043097	0.0004786795	0.0001290596	0.0008285490	0.0006077390	0.0014362880
0.6933333333	1.2266666667	0.4425644195	0.7383888702	0.2841401423	0.9241443106	1.1866044483	1.0308438947	0.8713473458	0.8911119272	0.8359438846	0.9778203155	0.9380907819	-0.0254554941	-0.0030261418	-0.0146955122	-0.0224293523	-0.0116693704	0.0006479822	0.0000091575	0.0002159581	0.0005030758	0.0001361742	0.0008730978	0.0006392500	0.0015123478
0.6933333333	1.2400000000	0.4395341734	0.7368075308	0.2829272772	0.9205026580	1.1881641754	1.0329258202	0.8707877363	0.8910295998	0.8356077284	0.9772826138	0.9378001904	-0.0260979352	-0.0031185334	-0.0150977208	-0.0229794018	-0.0119791874	0.0006811022	0.0000097253	0.0002279412	0.0005280529	0.0001435009	0.0009187686	0.0006715538	0.0015903225
0.6933333333	1.2533333333	0.4365387425	0.7352279750	0.2817274154	0.9168965365	1.1897081446	1.0349879726	0.8702293913	0.8909477120	0.8352713707	0.9767457501	0.9375088565	-0.0267393362	-0.0032104400	-0.0155003324	-0.0235288962	-0.0122898924	0.0007149921	0.0000103069	0.0002402603	0.0005536090	0.0001510415	0.0009655593	0.0007046504	0.0016702097
0.6933333333	1.2666666667	0.4335775739	0.7336503748	0.2805403301	0.9133253859	1.1912366135	1.0370306541	0.8696722972	0.8908662549	0.8349348021	0.9762097200	0.9372167792	-0.0273797104	-0.0033018717	-0.0159033589	-0.0240778386	-0.0126014872	0.0007496485	0.0000109024	0.0002529168	0.0005797423	0.0001587975	0.0010134677	0.0007385398	0.0017520075
0.6933333333	1.2800000000	0.4306501252	0.7320748944	0.2793658003	0.9097886586	1.1927498341	1.0390541609	0.8691164407	0.8907852197	0.8345980132	0.9756745189	0.9369239573	-0.0280190709	-0.0033928381	-0.0163068117	-0.0246262329	-0.0129139737	0.0007850683	0.0000115114	0.0002659121	0.0006064513	0.0001667707	0.0010624918	0.0007732221	0.0018357139
0.6933333333	1.2933333333	0.4277558651	0.7305016911	0.2782036099	0.9062858184	1.1942480527	1.0410587825	0.8685618085	0.8907045982	0.8342609953	0.9751401422	0.9366303901	-0.0286574310	-0.0034833483	-0.0167107019	-0.0251740827	-0.0132273536	0.0008212484	0.0000121337	0.0002792476	0.0006337344	0.0001749629	0.0011126296	0.0008086973	0.0019213270
0.6933333333	1.3066666667	0.4248942724	0.7289309150	0.2770535483	0.9028163409	1.1957315099	1.0430448028	0.8680083874	0.8906243823	0.8339237400	0.9746065846	0.9363360769	-0.0292948037	-0.0035734113	-0.0171150399	-0.0257213923	-0.0135416286	0.0008581855	0.0000127693	0.0002929246	0.0006615900	0.0001833757	0.0011638794	0.0008449657	0.0020088451
0.6933333333	1.3200000000	0.4220648364	0.7273627096	0.2759154097	0.8993797129	1.1972004411	1.0450124996	0.8674561642	0.8905445641	0.8335862395	0.9740738410	0.9360410170	-0.0299312018	-0.0036630358	-0.0175198358	-0.0262681661	-0.0138568000	0.0008958768	0.0000134178	0.0003069446	0.0006900165	0.0001920109	0.0012162393	0.0008820275	0.0020982668
0.6933333333	1.3333333333	0.4192670562	0.7257972119	0.2747889932	0.8959754320	1.1986550766	1.0469621450	0.8669051259	0.8904651363	0.8332484861	0.9735419059	0.9357452101	-0.0305666384	-0.0037522299	-0.0179250990	-0.0268144084	-0.0141728691	0.0009343194	0.0000140792	0.0003213092	0.0007190125	0.0002008702	0.0012697078	0.0009198827	0.0021895905
0.6933333333	1.3466666667	0.4165004408	0.7242345528	0.2736741026	0.8926030063	1.2000956416	1.0488940057	0.8663552597	0.8903860915	0.8329104725	0.9730107736	0.9354486559	-0.0312011261	-0.0038410018	-0.0183308389	-0.0273601243	-0.0144898371	0.0009735103	0.0000147533	0.0003360197	0.0007485764	0.0002099554	0.0013242832	0.0009585318	0.0022828150
0.6933333333	1.3600000000	0.4137645087	0.7226748573	0.2725705461	0.8892619545	1.2015223564	1.0508083427	0.8658065528	0.8903074229	0.8325721920	0.9724804383	0.9351513540	-0.0318346777	-0.0039293591	-0.0187370641	-0.0279053185	-0.0148077050	0.0010134467	0.0000154399	0.0003510776	0.0007787068	0.0002192681	0.0013799641	0.0009979749	0.0023779391
