tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.0939844961	0.6721315678	0.8203113888	0.8836108937	0.8021478370	0.9283626929	0.9078066406	-0.0353724850	-0.0034947696	-0.0269382464	-0.0318777155	-0.0234434768	0.0012512127	0.0000122134	0.0007256691	0.0010161887	0.0005495966	0.0019890952	0.0015657853	0.0035548806
0.0939844961	0.6787982344	0.8222391704	0.8838123576	0.8036718470	0.9303322853	0.9093240665	-0.0330251813	-0.0032667949	-0.0250401372	-0.0297583864	-0.0217733424	0.0010906626	0.0000106719	0.0006270085	0.0008855616	0.0004740784	0.0017283430	0.0013596400	0.0030879830
0.0939844961	0.6854649011	0.8241355291	0.8840107375	0.8051618242	0.9322686865	0.9108054802	-0.0307215022	-0.0030423608	-0.0231878916	-0.0276791413	-0.0201455307	0.0009438107	0.0000092560	0.0005376783	0.0007661349	0.0004058424	0.0014907450	0.0011719773	0.0026627222
0.0939844961	0.6921315678	0.8260014717	0.8842060589	0.8066187785	0.9341730509	0.9122520372	-0.0284599404	-0.0028214360	-0.0213800094	-0.0256385044	-0.0185585734	0.0008099682	0.0000079605	0.0004571048	0.0006573329	0.0003444206	0.0012750335	0.0010017536	0.0022767871
0.0939844961	0.6987982344	0.8278379682	0.8843983468	0.8080436820	0.9360464899	0.9136648490	-0.0262390510	-0.0026039901	-0.0196150537	-0.0236350609	-0.0170110636	0.0006884878	0.0000067808	0.0003847503	0.0005586161	0.0002893763	0.0010800189	0.0008479924	0.0019280113
0.0939844961	0.7054649011	0.8296459536	0.8845876254	0.8094374704	0.9378900742	0.9150449850	-0.0240574478	-0.0023899935	-0.0178916472	-0.0216674543	-0.0155016538	0.0005787608	0.0000057121	0.0003201110	0.0004694786	0.0002403013	0.0009045839	0.0007097798	0.0016143638
0.0939844961	0.7121315678	0.8314263288	0.8847739179	0.8108010445	0.9397048353	0.9163934742	-0.0219138013	-0.0021794175	-0.0162084698	-0.0197343838	-0.0140290523	0.0004802147	0.0000047499	0.0002627145	0.0003894459	0.0001968143	0.0007476790	0.0005862602	0.0013339393
0.0939844961	0.7187982344	0.8331799622	0.8849572470	0.8121352715	0.9414917670	0.9177113067	-0.0198068358	-0.0019722345	-0.0145642559	-0.0178346013	-0.0125920214	0.0003923107	0.0000038897	0.0002121175	0.0003180730	0.0001585590	0.0006083180	0.0004766320	0.0010849500
0.0939844961	0.7254649011	0.8349076908	0.8851376345	0.8134409862	0.9432518269	0.9189994353	-0.0177353268	-0.0017684178	-0.0129577917	-0.0159669091	-0.0111893739	0.0003145418	0.0000031273	0.0001679044	0.0002549422	0.0001252021	0.0004855735	0.0003801443	0.0008657178
0.0939844961	0.7321315678	0.8366103216	0.8853151014	0.8147189927	0.9449859381	0.9202587773	-0.0156980991	-0.0015679415	-0.0113879131	-0.0141301577	-0.0098199716	0.0002464303	0.0000024584	0.0001296846	0.0001996614	0.0000964318	0.0003785733	0.0002960932	0.0006746665
0.0939844961	0.7387982344	0.8382886325	0.8854896679	0.8159700650	0.9466949902	0.9214902156	-0.0136940243	-0.0013707808	-0.0098535034	-0.0123232435	-0.0084827226	0.0001875263	0.0000018790	0.0000970915	0.0001518623	0.0000719566	0.0002864969	0.0002238189	0.0005103158
0.0939844961	0.7454649011	0.8399433735	0.8856613535	0.8171949487	0.9483798408	0.9226946004	-0.0117220186	-0.0011769118	-0.0083534910	-0.0105451068	-0.0071765792	0.0001374057	0.0000013851	0.0000697808	0.0001111993	0.0000515033	0.0002085717	0.0001627026	0.0003712742
0.0939844961	0.7521315678	0.8415752680	0.8858301769	0.8183943617	0.9500413171	0.9238727502	-0.0097810409	-0.0009863115	-0.0068868474	-0.0087947294	-0.0059005359	0.0000956688	0.0000009728	0.0000474287	0.0000773473	0.0000348163	0.0001440702	0.0001121636	0.0002562338
0.0939844961	0.7587982344	0.8431850136	0.8859961559	0.8195689958	0.9516802166	0.9250254534	-0.0078700913	-0.0007989579	-0.0054525854	-0.0070711333	-0.0046536275	0.0000619383	0.0000006383	0.0000297307	0.0000500009	0.0000216562	0.0000923074	0.0000716572	0.0001639645
0.0939844961	0.7654649011	0.8447732830	0.8861593077	0.8207195172	0.9532973086	0.9261534693	-0.0059882084	-0.0006148299	-0.0040497571	-0.0053733785	-0.0034349272	0.0000358586	0.0000003780	0.0000164005	0.0000288732	0.0000117987	0.0000526372	0.0000406719	0.0000933091
0.0939844961	0.7721315678	0.8463407254	0.8863196485	0.8218465677	0.9548933354	0.9272575296	-0.0041344684	-0.0004339072	-0.0026774523	-0.0037005612	-0.0022435451	0.0000170938	0.0000001883	0.0000071688	0.0000136942	0.0000050335	0.0000244509	0.0000187276	0.0000431785
0.0939844961	0.7787982344	0.8478879669	0.8864771940	0.8229507660	0.9564690131	0.9283383391	-0.0023079830	-0.0002561705	-0.0013347964	-0.0020518125	-0.0010786259	0.0000053268	0.0000000656	0.0000017817	0.0000042099	0.0000011634	0.0000071741	0.0000053734	0.0000125475
0.0939844961	0.7854649011	0.8494156118	0.8866319591	0.8240327079	0.9580250329	0.9293965770	-0.0005078981	-0.0000816013	-0.0000209494	-0.0004262967	0.0000606519	0.0000002580	0.0000000067	0.0000000004	0.0000001817	0.0000000037	0.0000002651	0.0000001854	0.0000004505
0.0939844961	0.7921315678	0.8509242432	0.8867839579	0.8250929680	0.9595620619	0.9304328981	0.0012666080	0.0000898179	0.0012648959	0.0011767901	0.0011750779	0.0000016043	0.0000000081	0.0000016000	0.0000013848	0.0000013808	0.0000032123	0.0000027656	0.0000059780
0.0939844961	0.7987982344	0.8524144237	0.8869332039	0.8261321000	0.9610807442	0.9314479335	0.0030163258	0.0002581040	0.0025235154	0.0027582218	0.0022654114	0.0000090982	0.0000000666	0.0000063681	0.0000076078	0.0000051321	0.0000155330	0.0000127399	0.0000282728
0.0939844961	0.8054649011	0.8538866967	0.8870797098	0.8271506376	0.9625817018	0.9324422917	0.0047420158	0.0004232730	0.0037556552	0.0043187428	0.0033323823	0.0000224867	0.0000001792	0.0000141049	0.0000186515	0.0000111048	0.0000367708	0.0000297563	0.0000665271
0.0939844961	0.8121315678	0.8553415867	0.8872234878	0.8281490955	0.9640655354	0.9334165595	0.0064444102	0.0005853399	0.0049620325	0.0058590703	0.0043766926	0.0000415304	0.0000003426	0.0000246218	0.0000343287	0.0000191554	0.0000664948	0.0000534841	0.0001199790
0.0939844961	0.8187982344	0.8567796000	0.8873645492	0.8291279699	0.9655328251	0.9343713028	0.0081242138	0.0007443192	0.0061433372	0.0073798946	0.0053990179	0.0000660028	0.0000005540	0.0000377406	0.0000544628	0.0000291494	0.0001042975	0.0000836122	0.0001879097
0.0939844961	0.8254649011	0.8582012258	0.8875029049	0.8300877395	0.9669841317	0.9353070677	0.0097821053	0.0009002246	0.0073002328	0.0088818807	0.0064000082	0.0000956896	0.0000008104	0.0000532934	0.0000788878	0.0000409601	0.0001497934	0.0001198479	0.0002696413
0.0939844961	0.8321315678	0.8596069364	0.8876385651	0.8310288659	0.9684199969	0.9362243808	0.0114187385	0.0010530690	0.0084333580	0.0103656695	0.0073802890	0.0001303876	0.0000011090	0.0000711215	0.0001074471	0.0000544687	0.0002026181	0.0001619158	0.0003645338
0.0939844961	0.8387982344	0.8609971882	0.8877715394	0.8319517945	0.9698409444	0.9371237505	0.0130347431	0.0012028646	0.0095433272	0.0118318785	0.0083404627	0.0001699045	0.0000014469	0.0000910751	0.0001399933	0.0000695633	0.0002624265	0.0002095567	0.0004719832
0.0939844961	0.8454649011	0.8623724220	0.8879018368	0.8328569550	0.9712474806	0.9380056674	0.0146307258	0.0013496229	0.0106307321	0.0132811029	0.0092811092	0.0002140581	0.0000018215	0.0001130125	0.0001763877	0.0000861390	0.0003288921	0.0002625267	0.0005914188
0.0939844961	0.8521315678	0.8637330639	0.8880294659	0.8337447620	0.9726400948	0.9388706051	0.0162072716	0.0014933550	0.0116961422	0.0147139167	0.0102027872	0.0002626757	0.0000022301	0.0001367997	0.0002164993	0.0001040969	0.0004017055	0.0003205962	0.0007223017
0.0939844961	0.8587982344	0.8650795257	0.8881544347	0.8346156158	0.9740192605	0.9397190210	0.0177649443	0.0016340709	0.0127401059	0.0161308733	0.0111060350	0.0003155932	0.0000026702	0.0001623103	0.0002602051	0.0001233440	0.0004805737	0.0003835491	0.0008641228
0.0939844961	0.8654649011	0.8664122054	0.8882767504	0.8354699027	0.9753854358	0.9405513567	0.0193042874	0.0017717805	0.0137631517	0.0175325069	0.0119913712	0.0003726555	0.0000031392	0.0001894243	0.0003073888	0.0001437930	0.0005652191	0.0004511818	0.0010164008
0.0939844961	0.8721315678	0.8677314878	0.8883964203	0.8363079957	0.9767390637	0.9413680387	0.0208258253	0.0019064928	0.0147657885	0.0189193325	0.0128592957	0.0004337150	0.0000036347	0.0002180285	0.0003579411	0.0001653615	0.0006553782	0.0005233026	0.0011786809
0.0939844961	0.8787982344	0.8690377450	0.8885134506	0.8371302550	0.9780805731	0.9421694791	0.0223300637	0.0020382163	0.0157485070	0.0202918475	0.0137102907	0.0004986317	0.0000041543	0.0002480155	0.0004117591	0.0001879721	0.0007508015	0.0005997311	0.0013505327
0.0939844961	0.8854649011	0.8703313370	0.8886278476	0.8379370283	0.9794103790	0.9429560761	0.0238174907	0.0021669589	0.0167117798	0.0216505317	0.0145448209	0.0005672729	0.0000046957	0.0002792836	0.0004687455	0.0002115518	0.0008512522	0.0006802973	0.0015315495
0.0939844961	0.8921315678	0.8716126118	0.8887396168	0.8387286518	0.9807288832	0.9437282146	0.0252885771	0.0022927283	0.0176560630	0.0229958488	0.0153633347	0.0006395121	0.0000052566	0.0003117366	0.0005288091	0.0002360321	0.0009565053	0.0007648411	0.0017213464
0.0939844961	0.8987982344	0.8728819063	0.8888487634	0.8395054501	0.9820364749	0.9444862666	0.0267437776	0.0024155313	0.0185817959	0.0243282463	0.0161662646	0.0007152296	0.0000058348	0.0003452831	0.0005918636	0.0002613481	0.0010663476	0.0008532117	0.0019195593
0.0939844961	0.9054649011	0.8741395462	0.8889552923	0.8402677368	0.9833335308	0.9452305916	0.0281835312	0.0025353745	0.0194894027	0.0256481567	0.0169540282	0.0007943114	0.0000064281	0.0003798368	0.0006578279	0.0002874391	0.0011805764	0.0009452670	0.0021258434
0.0939844961	0.9121315678	0.8753858471	0.8890592078	0.8410158151	0.9846204160	0.9459615375	0.0296082616	0.0026522640	0.0203792923	0.0269559977	0.0177270284	0.0008766492	0.0000070345	0.0004153156	0.0007266258	0.0003142475	0.0012989992	0.0010408733	0.0023398726
0.0939844961	0.9187982344	0.8766211141	0.8891605143	0.8417499782	0.9858974843	0.9466794406	0.0310183785	0.0027662054	0.0212518595	0.0282521731	0.0184856542	0.0009621398	0.0000076519	0.0004516415	0.0007981853	0.0003417194	0.0014214332	0.0011399047	0.0025613379
0.0939844961	0.9254649011	0.8778456429	0.8892592153	0.8424705094	0.9871650783	0.9473846263	0.0324142772	0.0028772039	0.0221074853	0.0295370733	0.0192302814	0.0010506854	0.0000082783	0.0004887409	0.0008724387	0.0003698037	0.0015477046	0.0012422424	0.0027899470
0.0939844961	0.9321315678	0.8790597197	0.8893553144	0.8431776826	0.9884235304	0.9480774095	0.0337963402	0.0029852646	0.0229465374	0.0308110757	0.0199612728	0.0011421926	0.0000089118	0.0005265436	0.0009493224	0.0003984524	0.0016776480	0.0013477748	0.0030254228
0.0939844961	0.9387982344	0.8802636216	0.8894488148	0.8438717630	0.9896731627	0.9487580949	0.0351649370	0.0030903918	0.0237693709	0.0320745452	0.0206789791	0.0012365728	0.0000095505	0.0005649830	0.0010287764	0.0004276202	0.0018111063	0.0014563966	0.0032675029
0.0939844961	0.9454649011	0.8814576171	0.8895397193	0.8445530070	0.9909142875	0.9494269774	0.0365204247	0.0031925898	0.0245763289	0.0333278349	0.0213837392	0.0013337414	0.0000101926	0.0006039959	0.0011107446	0.0004572643	0.0019479300	0.0015680089	0.0035159389
0.0939844961	0.9521315678	0.8826419665	0.8896280306	0.8452216625	0.9921472078	0.9500843425	0.0378631488	0.0032918623	0.0253677428	0.0345712864	0.0220758805	0.0014336180	0.0000108364	0.0006435224	0.0011951738	0.0004873445	0.0020879768	0.0016825183	0.0037704951
0.0939844961	0.9587982344	0.8838169217	0.8897137510	0.8458779698	0.9933722174	0.9507304668	0.0391934434	0.0033882131	0.0261439328	0.0358052303	0.0227557197	0.0015361260	0.0000114800	0.0006835052	0.0012820145	0.0005178228	0.0022311112	0.0017998373	0.0040309485
0.0939844961	0.9654649011	0.8849827271	0.8897968828	0.8465221612	0.9945896015	0.9513656179	0.0405116318	0.0034816453	0.0269052084	0.0370299865	0.0234235631	0.0016411923	0.0000121219	0.0007238902	0.0013712199	0.0005486633	0.0023772044	0.0019198832	0.0042970876
0.0939844961	0.9721315678	0.8861396196	0.8898774279	0.8471544619	0.9957996369	0.9519900554	0.0418180268	0.0035721620	0.0276518689	0.0382458648	0.0240797069	0.0017487474	0.0000127603	0.0007646259	0.0014627462	0.0005798323	0.0025261336	0.0020425785	0.0045687120
0.0939844961	0.9787982344	0.8872878288	0.8899553880	0.8477750896	0.9970025921	0.9526040305	0.0431129310	0.0036597658	0.0283842034	0.0394531651	0.0247244376	0.0018587248	0.0000133939	0.0008056630	0.0015565522	0.0006112978	0.0026777817	0.0021678501	0.0048456318
0.0939844961	0.9854649011	0.8884275773	0.8900307648	0.8483842555	0.9981987280	0.9532077868	0.0443966375	0.0037444595	0.0291024920	0.0406521780	0.0253580325	0.0019710614	0.0000140210	0.0008469550	0.0016525996	0.0006430298	0.0028320374	0.0022956294	0.0051276668
0.0966511628	0.5854649011	0.7921267932	0.8807316152	0.7788808117	0.8993963422	0.8843565943	-0.0703350242	-0.0067586268	-0.0563731401	-0.0635763974	-0.0496145133	0.0049470156	0.0000456790	0.0031779309	0.0040419583	0.0024615999	0.0081706256	0.0065035582	0.0146741838
0.0966511628	0.5921315678	0.7945643276	0.8809749456	0.7809483968	0.9019147837	0.8864592581	-0.0672625468	-0.0064823828	-0.0537220983	-0.0607801640	-0.0472397154	0.0045242502	0.0000420213	0.0028860638	0.0036942283	0.0022315907	0.0074523353	0.0059258190	0.0133781544
0.0966511628	0.5987982344	0.7969537456	0.8812148394	0.7829651198	0.9043807593	0.8885065081	-0.0642598542	-0.0062101151	-0.0511430245	-0.0580497391	-0.0449329094	0.0041293289	0.0000385655	0.0026156090	0.0033697722	0.0020189663	0.0067835033	0.0053887386	0.0121722419
0.0966511628	0.6054649011	0.7992966571	0.8814513260	0.7849326165	0.9067961368	0.8905002391	-0.0613243332	-0.0059417868	-0.0486332973	-0.0553825464	-0.0426915105	0.0037606738	0.0000353048	0.0023651976	0.0030672264	0.0018225651	0.0061611763	0.0048897915	0.0110509678
0.0966511628	0.6121315678	0.8015946141	0.8816844351	0.7868524620	0.9091627142	0.8924422738	-0.0584534843	-0.0056773612	-0.0461904106	-0.0527761231	-0.0405130494	0.0034168098	0.0000322324	0.0021335540	0.0027853192	0.0016413072	0.0055825963	0.0044266263	0.0100092226
0.0966511628	0.6187982344	0.8038491119	0.8819141965	0.7887261727	0.9114822226	0.8943343647	-0.0556449158	-0.0054168015	-0.0438119682	-0.0502281143	-0.0383951667	0.0030963567	0.0000293417	0.0019194886	0.0025228635	0.0014741888	0.0050451869	0.0039970523	0.0090422392
0.0966511628	0.6254649011	0.8060615920	0.8821406399	0.7905552085	0.9137563281	0.8961781973	-0.0528963391	-0.0051600709	-0.0414956785	-0.0477362683	-0.0363356076	0.0027980227	0.0000266263	0.0017218913	0.0022787513	0.0013202764	0.0045465404	0.0035990277	0.0081455681
0.0966511628	0.6321315678	0.8082334433	0.8823637949	0.7923409748	0.9159866349	0.8979753922	-0.0502055639	-0.0049071330	-0.0392393497	-0.0452984309	-0.0343322167	0.0025205986	0.0000240800	0.0015397266	0.0020519478	0.0011787011	0.0040844052	0.0032306489	0.0073150541
0.0966511628	0.6387982344	0.8103660041	0.8825836908	0.7940848248	0.9181746870	0.8997275080	-0.0475704931	-0.0046579517	-0.0370408849	-0.0429125413	-0.0323829331	0.0022629518	0.0000216965	0.0013720272	0.0018414862	0.0010486544	0.0036566755	0.0028901406	0.0065468160
0.0966511628	0.6454649011	0.8124605643	0.8828003566	0.7957880607	0.9203219711	0.9014360435	-0.0449891189	-0.0044124915	-0.0348982777	-0.0405766274	-0.0304857862	0.0020240208	0.0000194701	0.0012178898	0.0016464627	0.0009293832	0.0032613807	0.0025758458	0.0058372265
0.0966511628	0.6521315678	0.8145183665	0.8830138209	0.7974519362	0.9224299181	0.9031024400	-0.0424595184	-0.0041707172	-0.0328096079	-0.0382888013	-0.0286388908	0.0018028107	0.0000173949	0.0010764704	0.0014660323	0.0008201861	0.0028966760	0.0022862184	0.0051828943
0.0966511628	0.6587982344	0.8165406083	0.8832241118	0.7990776580	0.9244999060	0.9047280836	-0.0399798498	-0.0039325942	-0.0307730376	-0.0360472556	-0.0268404434	0.0015983884	0.0000154653	0.0009469798	0.0012994046	0.0007204094	0.0025608335	0.0020198140	0.0045806476
0.0966511628	0.6654649011	0.8185284437	0.8834312568	0.8006663877	0.9265332616	0.9063143075	-0.0375483483	-0.0036980889	-0.0287868071	-0.0338502594	-0.0250887182	0.0014098785	0.0000136759	0.0008286803	0.0011458401	0.0006294438	0.0022522346	0.0017752838	0.0040275184
0.0966511628	0.6721315678	0.8204829847	0.8836352831	0.8022192435	0.9285312622	0.9078623940	-0.0351633230	-0.0034671680	-0.0268492312	-0.0316961549	-0.0233820631	0.0012364593	0.0000120213	0.0007208812	0.0010046462	0.0005467209	0.0019693618	0.0015513671	0.0035207289
0.0966511628	0.6787982344	0.8224053029	0.8838362169	0.8037373016	0.9304951383	0.9093735765	-0.0328231529	-0.0032397993	-0.0249586961	-0.0295833535	-0.0217188968	0.0010773594	0.0000104963	0.0006229365	0.0008751748	0.0004717105	0.0017107922	0.0013468853	0.0030576775
0.0966511628	0.6854649011	0.8242964309	0.8840340841	0.8052215982	0.9324260747	0.9108490415	-0.0305262841	-0.0030159512	-0.0231136558	-0.0275103329	-0.0200977046	0.0009318540	0.0000090960	0.0005342411	0.0007568184	0.0004039177	0.0014751911	0.0011607361	0.0026359272
0.0966511628	0.6921315678	0.8261573641	0.8842289097	0.8066731306	0.9343252126	0.9122899305	-0.0282712268	-0.0027955931	-0.0213126290	-0.0254756337	-0.0185170359	0.0007992623	0.0000078153	0.0004542282	0.0006490079	0.0003428806	0.0012613058	0.0009918885	0.0022531943
0.0966511628	0.6987982344	0.8279890617	0.8844207181	0.8080928592	0.9361936517	0.9136973418	-0.0260565519	-0.0025786950	-0.0195541960	-0.0234778569	-0.0169755010	0.0006789439	0.0000066497	0.0003823666	0.0005512098	0.0002881676	0.0010679601	0.0008393774	0.0019073375
0.0966511628	0.7054649011	0.8297924482	0.8846095328	0.8094817083	0.9380324510	0.9150723322	-0.0238808885	-0.0023652281	-0.0178369961	-0.0215156604	-0.0154717680	0.0005702968	0.0000055943	0.0003181584	0.0004629236	0.0002393756	0.0008940496	0.0007022992	0.0015963488
0.0966511628	0.7121315678	0.8315684150	0.8847953766	0.8108405680	0.9398426314	0.9164159188	-0.0217429214	-0.0021551644	-0.0161597248	-0.0195877570	-0.0140045604	0.0004727546	0.0000046447	0.0002611367	0.0003836802	0.0001961277	0.0007385361	0.0005798079	0.0013183440
0.0966511628	0.7187982344	0.8333178212	0.8849782718	0.8121702954	0.9416251763	0.9177290802	-0.0196413882	-0.0019484768	-0.0145211310	-0.0176929114	-0.0125726543	0.0003857841	0.0000037966	0.0002108632	0.0003130391	0.0001580716	0.0006004439	0.0004711108	0.0010715547
0.0966511628	0.7254649011	0.8350414951	0.8851582396	0.8134717158	0.9433810338	0.9190127588	-0.0175750772	-0.0017451390	-0.0129200151	-0.0158299383	-0.0111748761	0.0003088833	0.0000030455	0.0001669268	0.0002505869	0.0001248779	0.0004788556	0.0003754648	0.0008543204
0.0966511628	0.7321315678	0.8367402355	0.8853353006	0.8147456239	0.9451111177	0.9202678616	-0.0155428252	-0.0015451259	-0.0113552261	-0.0139976993	-0.0098101002	0.0002415794	0.0000023874	0.0001289412	0.0001959356	0.0000962381	0.0003729080	0.0002921737	0.0006650816
0.0966511628	0.7387982344	0.8384148124	0.8855094745	0.8159927851	0.9468163092	0.9214952619	-0.0135435147	-0.0013484131	-0.0098256595	-0.0121951017	-0.0084772464	0.0001834268	0.0000018182	0.0000965436	0.0001487205	0.0000718637	0.0002817886	0.0002205842	0.0005023728
0.0966511628	0.7454649011	0.8400659686	0.8856807803	0.8172139367	0.9484974578	0.9226958006	-0.0115760729	-0.0011549772	-0.0083302556	-0.0104210956	-0.0071752784	0.0001340055	0.0000013340	0.0000693932	0.0001085992	0.0000514846	0.0002047326	0.0001600839	0.0003648164
0.0966511628	0.7521315678	0.8416944203	0.8858492363	0.8184097889	0.9501553828	0.9238702877	-0.0096394685	-0.0009647958	-0.0068679971	-0.0086746727	-0.0059032013	0.0000929194	0.0000009308	0.0000471694	0.0000752499	0.0000348478	0.0001410196	0.0001100977	0.0002511173
0.0966511628	0.7587982344	0.8433008586	0.8860148600	0.8195810257	0.9517908747	0.9250195033	-0.0077327109	-0.0007778474	-0.0054379072	-0.0069548636	-0.0046600599	0.0000597948	0.0000006050	0.0000295708	0.0000483701	0.0000217162	0.0000899707	0.0000700863	0.0001600570
0.0966511628	0.7654649011	0.8448859499	0.8861776680	0.8207283063	0.9534046958	0.9261441988	-0.0058548479	-0.0005941112	-0.0040390481	-0.0052607367	-0.0034449370	0.0000342792	0.0000003530	0.0000163139	0.0000276754	0.0000118676	0.0000509461	0.0000395429	0.0000904891
0.0966511628	0.7721315678	0.8464503374	0.8863376762	0.8218522659	0.9549975818	0.9272450985	-0.0040049639	-0.0004135674	-0.0026705190	-0.0035913965	-0.0022569515	0.0000160397	0.0000001710	0.0000071317	0.0000128981	0.0000050938	0.0000233424	0.0000179920	0.0000413344
0.0966511628	0.7787982344	0.8479946416	0.8864949000	0.8229535164	0.9565702427	0.9283229000	-0.0021821787	-0.0002361973	-0.0013314543	-0.0019459814	-0.0010952569	0.0000047619	0.0000000558	0.0000017728	0.0000037868	0.0000011996	0.0000065905	0.0000049864	0.0000115769
0.0966511628	0.7854649011	0.8495194614	0.8866493537	0.8240326477	0.9581233639	0.9293782759	-0.0003856455	-0.0000619828	-0.0000210225	-0.0003236627	0.0000409603	0.0000001487	0.0000000038	0.0000000004	0.0000001048	0.0000000017	0.0000001530	0.0000001064	0.0000002594
0.0966511628	0.7921315678	0.8510253748	0.8868010513	0.8250902284	0.9596576070	0.9304118745	0.0013854501	0.0001090934	0.0012615755	0.0012763567	0.0011524821	0.0000019195	0.0000000119	0.0000015916	0.0000016291	0.0000013282	0.0000035229	0.0000029573	0.0000064802
0.0966511628	0.7987982344	0.8525129396	0.8869500058	0.8261268066	0.9611736108	0.9314243207	0.0031318919	0.0002770476	0.0025171080	0.0028548443	0.0022400604	0.0000098087	0.0000000768	0.0000063358	0.0000081501	0.0000050179	0.0000162213	0.0000131680	0.0000293893
0.0966511628	0.8054649011	0.8539826947	0.8870962295	0.8271429108	0.9626719923	0.9324162174	0.0048544341	0.0004418954	0.0037463137	0.0044125388	0.0033044184	0.0000235655	0.0000001953	0.0000140349	0.0000194705	0.0000109192	0.0000377957	0.0000303897	0.0000681853
0.0966511628	0.8121315678	0.8554351600	0.8872397344	0.8281390504	0.9641533476	0.9333881456	0.0065538030	0.0006036515	0.0049499030	0.0059501514	0.0043462514	0.0000429523	0.0000003644	0.0000245015	0.0000354043	0.0000188899	0.0000678183	0.0000542942	0.0001221125
0.0966511628	0.8187982344	0.8568708380	0.8873805315	0.8291157170	0.9656182523	0.9343406662	0.0082306975	0.0007623301	0.0061285590	0.0074683674	0.0053662289	0.0000677444	0.0000005811	0.0000375592	0.0000557765	0.0000287964	0.0001058848	0.0000845729	0.0001904577
0.0966511628	0.8254649011	0.8582902137	0.8875186313	0.8300733844	0.9670672630	0.9352743200	0.0098857911	0.0009179444	0.0072829392	0.0089678467	0.0063649948	0.0000977289	0.0000008426	0.0000530412	0.0000804223	0.0000405132	0.0001516127	0.0001209354	0.0002725481
0.0966511628	0.8321315678	0.8596937557	0.8876540438	0.8310125099	0.9685009174	0.9361896289	0.0115197323	0.0010705070	0.0084136762	0.0104492253	0.0073431692	0.0001327042	0.0000011460	0.0000707899	0.0001091863	0.0000539221	0.0002046402	0.0001631084	0.0003677486
0.0966511628	0.8387982344	0.8610819170	0.8877867782	0.8319335347	0.9699197353	0.9370870969	0.0131331459	0.0012200297	0.0095213788	0.0119131162	0.0083013490	0.0001724795	0.0000014885	0.0000906567	0.0001419223	0.0000689124	0.0002646246	0.0002108347	0.0004754594
0.0966511628	0.8454649011	0.8624551348	0.8879168434	0.8328368843	0.9713242194	0.9379672100	0.0147266344	0.0013665240	0.0106066332	0.0133601104	0.0092401092	0.0002168738	0.0000018674	0.0001125007	0.0001784925	0.0000853796	0.0003312418	0.0002638722	0.0005951140
0.0966511628	0.8521315678	0.8638138322	0.8880442475	0.8337229696	0.9727148558	0.9388304377	0.0163007780	0.0015100002	0.0116700038	0.0147907778	0.0101600036	0.0002657154	0.0000022801	0.0001361890	0.0002187671	0.0001032257	0.0004041845	0.0003219928	0.0007261772
0.0966511628	0.8587982344	0.8651584178	0.8881689983	0.8345921872	0.9740921147	0.9396772335	0.0178561365	0.0016504685	0.0127120343	0.0162056681	0.0110615659	0.0003188416	0.0000027240	0.0001615958	0.0002626237	0.0001223582	0.0004831615	0.0003849819	0.0008681434
0.0966511628	0.8654649011	0.8664892867	0.8882911030	0.8354449197	0.9754564510	0.9405080350	0.0193932496	0.0017879381	0.0137332483	0.0176053116	0.0119453103	0.0003760981	0.0000031967	0.0001886021	0.0003099470	0.0001426904	0.0005678970	0.0004526374	0.0010205344
0.0966511628	0.8721315678	0.8678068211	0.8884105682	0.8362815370	0.9768083048	0.9413232653	0.0209126379	0.0019224179	0.0147341505	0.0189902200	0.0128117326	0.0004373384	0.0000036957	0.0002170952	0.0003606285	0.0001641405	0.0006581293	0.0005247689	0.0011828983
0.0966511628	0.8787982344	0.8691113903	0.8885274003	0.8371023958	0.9781481021	0.9421233330	0.0224148036	0.0020539161	0.0157152270	0.0203608875	0.0136613109	0.0005024234	0.0000042186	0.0002469684	0.0004145657	0.0001866314	0.0007536103	0.0006011972	0.0013548075
0.0966511628	0.8854649011	0.8704033517	0.8886416050	0.8379078409	0.9794762554	0.9429086329	0.0239002312	0.0021824404	0.0166769468	0.0217177908	0.0144945063	0.0005712211	0.0000047630	0.0002781206	0.0004716624	0.0002100907	0.0008541047	0.0006817531	0.0015358578
0.0966511628	0.8921315678	0.8716830510	0.8887531878	0.8386982055	0.9807931639	0.9436795467	0.0253693886	0.0023079982	0.0176197617	0.0230613905	0.0153117635	0.0006436059	0.0000053269	0.0003104560	0.0005318277	0.0002344501	0.0009593887	0.0007662778	0.0017256666
0.0966511628	0.8987982344	0.8729508228	0.8888621538	0.8394738112	0.9820992143	0.9444364435	0.0268227274	0.0024305960	0.0185441077	0.0243921314	0.0161135117	0.0007194587	0.0000059078	0.0003438839	0.0005949761	0.0002596453	0.0010692504	0.0008546213	0.0019238718
0.0966511628	0.9054649011	0.8742069908	0.8889685074	0.8402349692	0.9833947812	0.9451796798	0.0282606836	0.0025502403	0.0194504053	0.0257104433	0.0169001650	0.0007986662	0.0000065037	0.0003783183	0.0006610269	0.0002856156	0.0011834882	0.0009466425	0.0021301307
