tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.4226666667	0.8660254038	0.8872409883	0.8924021840	0.8444838110	0.9942165138	0.9463040612	-0.0073795466	-0.0015792713	-0.0045314332	-0.0058002753	-0.0029521619	0.0000544577	0.0000024941	0.0000205339	0.0000336432	0.0000087153	0.0000774857	0.0000423585	0.0001198441
0.4226666667	0.8726920705	0.8881735473	0.8924790277	0.8449789412	0.9951758189	0.9467773638	-0.0063290211	-0.0014931661	-0.0039452940	-0.0048358550	-0.0024521278	0.0000400565	0.0000022295	0.0000155653	0.0000233855	0.0000060129	0.0000578514	0.0000293984	0.0000872498
0.4226666667	0.8793587371	0.8891042094	0.8925544061	0.8454705374	0.9961344690	0.9472481807	-0.0052817316	-0.0014087101	-0.0033636780	-0.0038730215	-0.0019549678	0.0000278967	0.0000019845	0.0000113143	0.0000150003	0.0000038219	0.0000411955	0.0000188222	0.0000600177
0.4226666667	0.8860254038	0.8900329386	0.8926282790	0.8459584969	0.9970924735	0.9477164424	-0.0042377095	-0.0013259479	-0.0027866989	-0.0029117616	-0.0014607510	0.0000179582	0.0000017581	0.0000077657	0.0000084784	0.0000021338	0.0000274820	0.0000106121	0.0000380942
0.4226666667	0.8926920705	0.8909597026	0.8927006074	0.8464427226	0.9980498446	0.9481820843	-0.0031969819	-0.0012449225	-0.0022144638	-0.0019520594	-0.0009695413	0.0000102207	0.0000015498	0.0000049038	0.0000038105	0.0000009400	0.0000166744	0.0000047505	0.0000214249
0.4226666667	0.8993587371	0.8918844727	0.8927713541	0.8469231225	0.9990065974	0.9486450463	-0.0021595719	-0.0011656756	-0.0016470733	-0.0009938963	-0.0004813977	0.0000046638	0.0000013588	0.0000027129	0.0000009878	0.0000002317	0.0000087354	0.0000012196	0.0000099550
0.4226666667	0.9060254038	0.8928072236	0.8928404826	0.8473996097	0.9999627492	0.9491052727	-0.0011254987	-0.0010882472	-0.0010846218	-0.0000372515	0.0000036254	0.0000012667	0.0000011843	0.0000011764	0.0000000014	0.0000000000	0.0000036274	0.0000000014	0.0000036288
0.4226666667	0.9126920705	0.8937279330	0.8929079580	0.8478721021	1.0009183198	0.9495627119	-0.0000947778	-0.0010126762	-0.0005271979	0.0009178984	0.0004854783	0.0000000090	0.0000010255	0.0000002779	0.0000008425	0.0000002357	0.0000013124	0.0000010782	0.0000023907
0.4226666667	0.9193587371	0.8946465820	0.8929737465	0.8483405223	1.0018733310	0.9500173164	0.0009325786	-0.0009389999	0.0000251152	0.0018715785	0.0009641151	0.0000008697	0.0000008817	0.0000000006	0.0000035028	0.0000009295	0.0000017521	0.0000044323	0.0000061844
0.4226666667	0.9260254038	0.8955631540	0.8930378156	0.8488047975	1.0028278068	0.9504690424	0.0019565616	-0.0008672545	0.0005722400	0.0028238161	0.0014394945	0.0000038281	0.0000007521	0.0000003275	0.0000079739	0.0000020721	0.0000049077	0.0000100461	0.0000149538
0.4226666667	0.9326920705	0.8964776357	0.8931001337	0.8492648587	1.0037817730	0.9509178496	0.0029771654	-0.0007974747	0.0011141038	0.0037746401	0.0019115785	0.0000088635	0.0000006360	0.0000012412	0.0000142479	0.0000036541	0.0000107407	0.0000179020	0.0000286427
0.4226666667	0.9393587371	0.8973900160	0.8931606706	0.8497206413	1.0047352571	0.9513637012	0.0039943868	-0.0007296942	0.0016506389	0.0047240811	0.0023803331	0.0000159551	0.0000005325	0.0000027246	0.0000223169	0.0000056660	0.0000192122	0.0000279829	0.0000471951
0.4226666667	0.9460254038	0.8983002863	0.8932193968	0.8501720847	1.0056882884	0.9518065636	0.0050082258	-0.0006639453	0.0021817822	0.0056721711	0.0028457276	0.0000250823	0.0000004408	0.0000047602	0.0000321735	0.0000080982	0.0000302833	0.0000402717	0.0000705550
0.4226666667	0.9526920705	0.8992084404	0.8932762843	0.8506191316	1.0066408974	0.9522464064	0.0060186845	-0.0006002593	0.0027074751	0.0066189438	0.0033077344	0.0000362246	0.0000003603	0.0000073304	0.0000438104	0.0000109411	0.0000439153	0.0000547515	0.0000986668
0.4226666667	0.9593587371	0.9001144742	0.8933313057	0.8510617287	1.0075931163	0.9526832019	0.0070257676	-0.0005386661	0.0032276632	0.0075644337	0.0037663294	0.0000493614	0.0000002902	0.0000104178	0.0000572207	0.0000141852	0.0000600694	0.0000714059	0.0001314753
0.4226666667	0.9660254038	0.9010183857	0.8933844348	0.8514998258	1.0085449786	0.9531169255	0.0080294821	-0.0004791948	0.0037422962	0.0085086769	0.0042214910	0.0000644726	0.0000002296	0.0000140048	0.0000723976	0.0000178210	0.0000787070	0.0000902186	0.0001689256
0.4226666667	0.9726920705	0.9019201747	0.8934356464	0.8519333761	1.0094965186	0.9535475549	0.0090298368	-0.0004218733	0.0042513274	0.0094517102	0.0046732008	0.0000815380	0.0000001780	0.0000180738	0.0000893348	0.0000218388	0.0000997897	0.0001111736	0.0002109633
0.4226666667	0.9793587371	0.9028198430	0.8934849161	0.8523623361	1.0104477722	0.9539750707	0.0100268429	-0.0003667285	0.0047547142	0.0103935714	0.0051214427	0.0001005376	0.0000001345	0.0000226073	0.0001080263	0.0000262292	0.0001232794	0.0001342555	0.0002575349
0.4226666667	0.9860254038	0.9037173941	0.8935322205	0.8527866649	1.0113987760	0.9543994557	0.0110205132	-0.0003137862	0.0052524171	0.0113342995	0.0055662033	0.0001214517	0.0000000985	0.0000275879	0.0001284663	0.0000309826	0.0001491381	0.0001594490	0.0003085870
0.4226666667	0.9926920705	0.9046128332	0.8935775370	0.8532063247	1.0123495675	0.9548206948	0.0120108623	-0.0002630714	0.0057444002	0.0122739337	0.0060074716	0.0001442608	0.0000000692	0.0000329981	0.0001506494	0.0000360897	0.0001773282	0.0001867392	0.0003640673
0.4226666667	0.9993587371	0.9055061667	0.8936208439	0.8536212806	1.0133001853	0.9552387754	0.0129979064	-0.0002146079	0.0062306308	0.0132125143	0.0064452387	0.0001689456	0.0000000461	0.0000388208	0.0001745705	0.0000415411	0.0002078124	0.0002161116	0.0004239240
0.4226666667	1.0060254038	0.9063974029	0.8936621203	0.8540314999	1.0142506684	0.9556536867	0.0139816632	-0.0001684189	0.0067110789	0.0141500821	0.0068794979	0.0001954869	0.0000000284	0.0000450386	0.0002002248	0.0000473275	0.0002405539	0.0002475523	0.0004881062
0.4226666667	1.0126920705	0.9072865511	0.8937013461	0.8544369528	1.0152010568	0.9560654200	0.0149621519	-0.0001245266	0.0071857179	0.0150866784	0.0073102445	0.0002238660	0.0000000155	0.0000516345	0.0002276079	0.0000534397	0.0002755160	0.0002810475	0.0005565636
0.4226666667	1.0193587371	0.9081736220	0.8937385020	0.8548376116	1.0161513910	0.9564739683	0.0159393928	-0.0000829521	0.0076545237	0.0160223449	0.0077374758	0.0002540642	0.0000000069	0.0000585917	0.0002567155	0.0000598685	0.0003126629	0.0003165841	0.0006292469
0.4226666667	1.0260254038	0.9090586276	0.8937735695	0.8552334511	1.0171017120	0.9568793264	0.0169134078	-0.0000437160	0.0081174746	0.0169571238	0.0081611907	0.0002860634	0.0000000019	0.0000658934	0.0002875440	0.0000666050	0.0003519587	0.0003541491	0.0007061077
0.4226666667	1.0326920705	0.9099415810	0.8938065307	0.8556244483	1.0180520613	0.9572814909	0.0178842195	-0.0000068380	0.0085745519	0.0178910576	0.0085813899	0.0003198453	0.0000000000	0.0000735229	0.0003200899	0.0000736403	0.0003933683	0.0003937302	0.0007870985
0.4226666667	1.0393587371	0.9108224960	0.8938373685	0.8560105820	1.0190024809	0.9576804597	0.0188518519	0.0000276630	0.0090257389	0.0188241889	0.0089980758	0.0003553923	0.0000000008	0.0000814640	0.0003543501	0.0000809654	0.0004368570	0.0004353155	0.0008721725
0.4226666667	1.0460254038	0.9117013880	0.8938660665	0.8563918333	1.0199530132	0.9580762324	0.0198163298	0.0000597691	0.0094710213	0.0197565607	0.0094112522	0.0003926869	0.0000000036	0.0000897002	0.0003903217	0.0000885717	0.0004823907	0.0004788934	0.0009612841
0.4226666667	1.0526920705	0.9125782727	0.8938926090	0.8567681852	1.0209037009	0.9584688099	0.0207776789	0.0000894626	0.0099103870	0.0206882163	0.0098209243	0.0004317119	0.0000000080	0.0000982158	0.0004280023	0.0000964506	0.0005299357	0.0005244528	0.0010543886
0.4226666667	1.0593587371	0.9134531671	0.8939169808	0.8571396223	1.0218545868	0.9588581946	0.0217359258	0.0001167271	0.0103438259	0.0216191987	0.0102270988	0.0004724505	0.0000000136	0.0001069947	0.0004673898	0.0001045935	0.0005794588	0.0005719833	0.0011514421
0.4226666667	1.0660254038	0.9143260888	0.8939391675	0.8575061312	1.0228057143	0.9592443898	0.0226910978	0.0001415464	0.0107713298	0.0225495514	0.0106297834	0.0005148859	0.0000000200	0.0001160215	0.0005084823	0.0001129923	0.0006309275	0.0006214746	0.0012524021
0.4253333333	0.6660254038	0.8591443318	0.8897403408	0.8290505408	0.9656124292	0.9317893129	-0.0395592502	-0.0045665129	-0.0229758801	-0.0349927373	-0.0184093672	0.0015649343	0.0000208530	0.0005278911	0.0012244917	0.0003389048	0.0021136784	0.0015633965	0.0036770748
0.4253333333	0.6726920705	0.8600817552	0.8898334739	0.8295584306	0.9665648466	0.9322625580	-0.0384687323	-0.0044618439	-0.0223634514	-0.0340068884	-0.0179016075	0.0014798434	0.0000199081	0.0005001240	0.0011564685	0.0003204676	0.0019998754	0.0014769360	0.0034768114
0.4253333333	0.6793587371	0.8610215890	0.8899272026	0.8300701929	0.9675191257	0.9327394314	-0.0373766028	-0.0043565167	-0.0217467323	-0.0330200861	-0.0173902156	0.0013970104	0.0000189792	0.0004729204	0.0010903261	0.0003024196	0.0018889100	0.0013927457	0.0032816557
0.4253333333	0.6860254038	0.8619635422	0.8900214257	0.8305853890	0.9684750471	0.9332195440	-0.0362832059	-0.0042506449	-0.0211262592	-0.0320325609	-0.0168756142	0.0013164710	0.0000180680	0.0004463188	0.0010260850	0.0002847864	0.0017808578	0.0013108713	0.0030917291
0.4253333333	0.6926920705	0.8629073384	0.8901160449	0.8311035987	0.9694324053	0.9337025250	-0.0351888673	-0.0041443394	-0.0205025448	-0.0310445279	-0.0163582053	0.0012382564	0.0000171755	0.0004203543	0.0009637627	0.0002675909	0.0016757863	0.0012313536	0.0029071399
0.4253333333	0.6993587371	0.8638527155	0.8902109644	0.8316244195	0.9703910085	0.9341880215	-0.0340938951	-0.0040377079	-0.0198760793	-0.0300561872	-0.0158383713	0.0011623937	0.0000163031	0.0003950585	0.0009033744	0.0002508540	0.0015737553	0.0011542284	0.0027279837
0.4253333333	0.7060254038	0.8647994245	0.8903060907	0.8321474663	0.9713506776	0.9346756975	-0.0329985803	-0.0039308554	-0.0192473311	-0.0290677249	-0.0153164756	0.0010889063	0.0000154516	0.0003704598	0.0008449326	0.0002345944	0.0014748177	0.0010795271	0.0025543447
0.4253333333	0.7126920705	0.8657472298	0.8904013331	0.8326723704	0.9723112462	0.9351652332	-0.0319031976	-0.0038238840	-0.0186167474	-0.0280793136	-0.0147928634	0.0010178140	0.0000146221	0.0003465833	0.0007884479	0.0002188288	0.0013790194	0.0010072767	0.0023862961
0.4253333333	0.7193587371	0.8666959082	0.8904966033	0.8331987790	0.9732725594	0.9356563248	-0.0308080062	-0.0037168929	-0.0179847553	-0.0270911133	-0.0142678625	0.0009491332	0.0000138153	0.0003234514	0.0007339284	0.0002035719	0.0012864000	0.0009375003	0.0022239003
0.4253333333	0.7260254038	0.8676452482	0.8905918151	0.8337263549	0.9742344736	0.9361486830	-0.0297132502	-0.0036099786	-0.0173517625	-0.0261032716	-0.0137417839	0.0008828772	0.0000130319	0.0003010837	0.0006813808	0.0001888366	0.0011969928	0.0008702174	0.0020672103
0.4253333333	0.7326920705	0.8685950503	0.8906868852	0.8342547753	0.9751968562	0.9366420334	-0.0286191595	-0.0035032350	-0.0167181577	-0.0251159246	-0.0132149227	0.0008190563	0.0000122727	0.0002794968	0.0006308097	0.0001746342	0.0011108257	0.0008054438	0.0019162696
0.4253333333	0.7393587371	0.8695451257	0.8907817323	0.8347837319	0.9761595845	0.9371361150	-0.0275259502	-0.0033967530	-0.0160843117	-0.0241291972	-0.0126875587	0.0007576779	0.0000115379	0.0002587051	0.0005822182	0.0001609741	0.0010279210	0.0007431923	0.0017711133
0.4253333333	0.7460254038	0.8704952963	0.8908762776	0.8353129301	0.9771225458	0.9376306802	-0.0264338254	-0.0032906213	-0.0154505781	-0.0231432041	-0.0121599568	0.0006987471	0.0000108282	0.0002387204	0.0005356079	0.0001478645	0.0009482957	0.0006834724	0.0016317681
0.4253333333	0.7526920705	0.8714453941	0.8909704443	0.8358420882	0.9780856365	0.9381254940	-0.0253429756	-0.0031849256	-0.0148172938	-0.0221580499	-0.0116323681	0.0006422664	0.0000101438	0.0002195522	0.0004909792	0.0001353120	0.0008719624	0.0006262912	0.0014982535
0.4253333333	0.7593587371	0.8723952608	0.8910641582	0.8363709375	0.9790487618	0.9386203336	-0.0242535792	-0.0030797493	-0.0141847795	-0.0211738299	-0.0111050302	0.0005882361	0.0000094849	0.0002012080	0.0004483311	0.0001233217	0.0007989289	0.0005716528	0.0013705817
0.4253333333	0.7660254038	0.8733447475	0.8911573470	0.8368992211	0.9800118356	0.9391149878	-0.0231658036	-0.0029751733	-0.0135533410	-0.0201906302	-0.0105781677	0.0005366545	0.0000088517	0.0001836931	0.0004076615	0.0001118976	0.0007291992	0.0005195592	0.0012487583
0.4253333333	0.7726920705	0.8742937140	0.8912499407	0.8374266941	0.9809747794	0.9396092564	-0.0220798048	-0.0028712760	-0.0129232689	-0.0192085288	-0.0100519929	0.0004875178	0.0000082442	0.0001670109	0.0003689676	0.0001010426	0.0006627729	0.0004700101	0.0011327830
0.4253333333	0.7793587371	0.8752420288	0.8913418713	0.8379531226	0.9819375226	0.9401029500	-0.0209957287	-0.0027681334	-0.0122948400	-0.0182275953	-0.0095267066	0.0004408206	0.0000076626	0.0001511631	0.0003322452	0.0000907581	0.0005996463	0.0004230034	0.0010226496
0.4253333333	0.7860254038	0.8761895686	0.8914330729	0.8384782838	0.9829000014	0.9405958891	-0.0199137112	-0.0026658192	-0.0116683173	-0.0172478920	-0.0090024982	0.0003965559	0.0000071066	0.0001361496	0.0002974898	0.0000810450	0.0005398121	0.0003785348	0.0009183469
0.4253333333	0.7926920705	0.8771362176	0.8915234816	0.8390019648	0.9838621592	0.9410879042	-0.0188338787	-0.0025644048	-0.0110439510	-0.0162694739	-0.0084795462	0.0003547150	0.0000065762	0.0001219689	0.0002646958	0.0000719027	0.0004832600	0.0003365985	0.0008198585
0.4253333333	0.7993587371	0.8780818676	0.8916130355	0.8395239632	0.9848239456	0.9415788350	-0.0177563486	-0.0024639595	-0.0104219786	-0.0152923892	-0.0079580192	0.0003152879	0.0000060711	0.0001086176	0.0002338572	0.0000633301	0.0004299767	0.0002971872	0.0007271639
0.4253333333	0.8060254038	0.8790264175	0.8917016745	0.8400440857	0.9857853166	0.9420685300	-0.0166812299	-0.0023645502	-0.0098026259	-0.0143166798	-0.0074380757	0.0002782634	0.0000055911	0.0000960915	0.0002049673	0.0000553250	0.0003799460	0.0002602923	0.0006402383
0.4253333333	0.8126920705	0.8799697730	0.8917893405	0.8405621484	0.9867462337	0.9425568464	-0.0156086232	-0.0022662419	-0.0091861070	-0.0133423814	-0.0069198651	0.0002436291	0.0000051359	0.0000843846	0.0001780191	0.0000478845	0.0003331495	0.0002259037	0.0005590532
0.4253333333	0.8193587371	0.8809118461	0.8918759772	0.8410779763	0.9877066640	0.9430436494	-0.0145386214	-0.0021690973	-0.0085726251	-0.0123695241	-0.0064035278	0.0002113715	0.0000047050	0.0000734899	0.0001530051	0.0000410052	0.0002895664	0.0001940103	0.0004835767
0.4253333333	0.8260254038	0.8818525553	0.8919615300	0.8415914025	0.9886665799	0.9435288118	-0.0134713100	-0.0020731774	-0.0079623730	-0.0113981327	-0.0058891956	0.0001814762	0.0000042981	0.0000633994	0.0001299174	0.0000346826	0.0002491736	0.0001646001	0.0004137737
0.4253333333	0.8326920705	0.8827918246	0.8920459461	0.8421022687	0.9896259587	0.9440122141	-0.0124067676	-0.0019785408	-0.0073555332	-0.0104282268	-0.0053769924	0.0001539279	0.0000039146	0.0000541039	0.0001087479	0.0000289120	0.0002119464	0.0001376600	0.0003496063
0.4253333333	0.8393587371	0.8837295839	0.8921291745	0.8426104239	0.9905847821	0.9444937438	-0.0113450659	-0.0018852447	-0.0067522787	-0.0094598213	-0.0048670341	0.0001287105	0.0000035541	0.0000455933	0.0000894882	0.0000236880	0.0001778579	0.0001131762	0.0002910342
0.4253333333	0.8460254038	0.8846657682	0.8922111656	0.8431157249	0.9915430364	0.9449732949	-0.0102862705	-0.0017933439	-0.0061527733	-0.0084929267	-0.0043594294	0.0001058074	0.0000032161	0.0000378566	0.0000721298	0.0000190046	0.0001468801	0.0000911344	0.0002380145
0.4253333333	0.8526920705	0.8856003179	0.8922918717	0.8436180355	0.9925007119	0.9454507682	-0.0092304409	-0.0017028917	-0.0055571717	-0.0075275491	-0.0038542800	0.0000852010	0.0000028998	0.0000308822	0.0000566640	0.0000148555	0.0001189830	0.0000715195	0.0001905025
0.4253333333	0.8593587371	0.8865331779	0.8923712464	0.8441172264	0.9934578030	0.9459260704	-0.0081776307	-0.0016139397	-0.0049656205	-0.0065636910	-0.0033516808	0.0000668736	0.0000026048	0.0000246574	0.0000430820	0.0000112338	0.0000941358	0.0000543158	0.0001484516
0.4253333333	0.8660254038	0.8874642979	0.8924492450	0.8446131749	0.9944143075	0.9463991142	-0.0071278883	-0.0015265375	-0.0043782580	-0.0056013508	-0.0028517205	0.0000508068	0.0000023303	0.0000191691	0.0000313751	0.0000081323	0.0000723063	0.0000395074	0.0001118137
0.4253333333	0.8726920705	0.8883936321	0.8925258242	0.8451057646	0.9953702268	0.9468698178	-0.0060812570	-0.0014407332	-0.0037952146	-0.0046405238	-0.0023544814	0.0000369817	0.0000020757	0.0000144037	0.0000215345	0.0000055436	0.0000534611	0.0000270780	0.0000805391
0.4253333333	0.8793587371	0.8893211387	0.8926009423	0.8455948851	0.9963255656	0.9473381049	-0.0050377750	-0.0013565733	-0.0032166136	-0.0036812017	-0.0018600403	0.0000253792	0.0000018403	0.0000103466	0.0000135512	0.0000034598	0.0000375661	0.0000170110	0.0000545771
0.4253333333	0.8860254038	0.8902467798	0.8926745588	0.8460804319	0.9972803314	0.9478039041	-0.0039974762	-0.0012741026	-0.0026425711	-0.0027233736	-0.0013684685	0.0000159798	0.0000016233	0.0000069832	0.0000074168	0.0000018727	0.0000245863	0.0000092895	0.0000338758
0.4253333333	0.8926920705	0.8911705216	0.8927466346	0.8465623059	0.9982345349	0.9482671490	-0.0029603898	-0.0011933644	-0.0020731963	-0.0017670254	-0.0008798319	0.0000087639	0.0000014241	0.0000042981	0.0000031224	0.0000007741	0.0000144862	0.0000038965	0.0000183827
0.4253333333	0.8993587371	0.8920923334	0.8928171320	0.8470404135	0.9991881892	0.9487277777	-0.0019265411	-0.0011144006	-0.0015085921	-0.0008121405	-0.0003941914	0.0000037116	0.0000012419	0.0000022759	0.0000006596	0.0000001554	0.0000072293	0.0000008150	0.0000080443
0.4253333333	0.9060254038	0.8930121885	0.8928860147	0.8475146661	1.0001413101	0.9491857328	-0.0008959515	-0.0010372516	-0.0009488551	0.0001413001	0.0000883965	0.0000008027	0.0000010759	0.0000009003	0.0000000200	0.0000000078	0.0000027789	0.0000000278	0.0000028067
0.4253333333	0.9126920705	0.8939300628	0.8929532473	0.8479849800	1.0010939156	0.9496409611	0.0001313614	-0.0009619563	-0.0003940759	0.0010933177	0.0005678804	0.0000000173	0.0000009254	0.0000001553	0.0000011953	0.0000003225	0.0000010979	0.0000015178	0.0000026157
0.4253333333	0.9193587371	0.8948459358	0.8930187961	0.8484512762	1.0020460260	0.9500934134	0.0011553835	-0.0008885523	0.0001556603	0.0020439358	0.0010442125	0.0000013349	0.0000007895	0.0000000242	0.0000041777	0.0000010904	0.0000021487	0.0000052681	0.0000074167
0.4253333333	0.9260254038	0.8957597896	0.8930826282	0.8489134801	1.0029976638	0.9505430442	0.0021761039	-0.0008170758	0.0007002738	0.0029931797	0.0015173497	0.0000047354	0.0000006676	0.0000004904	0.0000089591	0.0000023024	0.0000058934	0.0000112615	0.0000171549
0.4253333333	0.9326920705	0.8966716091	0.8931447119	0.8493715216	1.0039488530	0.9509898119	0.0031935148	-0.0007475620	0.0012396903	0.0039410768	0.0019872523	0.0000101985	0.0000005588	0.0000015368	0.0000155321	0.0000039492	0.0000122942	0.0000194813	0.0000317755
0.4253333333	0.9393587371	0.8975813820	0.8932050169	0.8498253344	1.0048996199	0.9514336779	0.0042076114	-0.0006800444	0.0017738401	0.0048876558	0.0024538845	0.0000177040	0.0000004625	0.0000031465	0.0000238892	0.0000060215	0.0000213130	0.0000299107	0.0000512237
0.4253333333	0.9460254038	0.8984890981	0.8932635137	0.8502748564	1.0058499920	0.9518746074	0.0052183915	-0.0006145557	0.0023026584	0.0058329472	0.0029172141	0.0000272316	0.0000003777	0.0000053022	0.0000340233	0.0000085101	0.0000329115	0.0000425334	0.0000754449
0.4253333333	0.9526920705	0.8993947499	0.8933201739	0.8507200292	1.0067999987	0.9523125683	0.0062258558	-0.0005511272	0.0028260847	0.0067769830	0.0033772119	0.0000387613	0.0000003037	0.0000079868	0.0000459275	0.0000114056	0.0000470518	0.0000573331	0.0001043848
0.4253333333	0.9593587371	0.9002983320	0.8933749702	0.8511607979	1.0077496706	0.9527475318	0.0072300072	-0.0004897890	0.0033440631	0.0077197962	0.0038338521	0.0000522730	0.0000002399	0.0000111828	0.0000595953	0.0000146984	0.0000636957	0.0000742937	0.0001379893
0.4253333333	0.9660254038	0.9011998409	0.8934278763	0.8515971112	1.0086990398	0.9531794718	0.0082308509	-0.0004305703	0.0038565415	0.0086614212	0.0042871117	0.0000677469	0.0000001854	0.0000148729	0.0000750202	0.0000183793	0.0000828052	0.0000933995	0.0001762048
0.4253333333	0.9726920705	0.9020992755	0.8934788668	0.8520289210	1.0096481395	0.9536083647	0.0092283943	-0.0003734990	0.0043634718	0.0096018934	0.0047369708	0.0000851633	0.0000001395	0.0000190399	0.0000921964	0.0000224389	0.0001043426	0.0001146352	0.0002189779
0.4253333333	0.9793587371	0.9029966361	0.8935279172	0.8524561825	1.0105970040	0.9540341897	0.0102226470	-0.0003186023	0.0048648097	0.0105412493	0.0051834120	0.0001045025	0.0000001015	0.0000236664	0.0001111179	0.0000268678	0.0001282704	0.0001379857	0.0002662561
