r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score	v4_chi2_scaled	u4_chi2_scaled	w4_chi2_scaled	v4_over_u4_chi2_scaled	w4_over_u4_chi2_scaled	corr_score_scaled	ratio_score_scaled	total_score_scaled
1.0000000000	0.8266666667	0.5518112668	0.8939389573	0.2917931931	1.1060581831	1.0177672352	1.0177672352	0.8639846681	0.8589153722	0.8486545153	1.0059019737	0.9880537045	0.0082134015	0.0023287762	0.0068985326	0.0058846253	0.0045697565	0.0000674600	0.0000054232	0.0000475898	0.0000346288	0.0000208827	0.0001204729	0.0000555115	0.0001759844	133.7711900937	208.8071314948	209.4635335432	84.1899683702	207.4375015433	552.0418551316	291.6274699135	843.6693250451
1.0000000000	0.8400000000	0.5475046763	0.8917667756	0.2903771626	1.1012347881	1.0201789328	1.0201789328	0.8634285650	0.8587501383	0.8481930822	1.0054479486	0.9877064869	0.0075695449	0.0021363827	0.0063546617	0.0054331622	0.0042182790	0.0000572980	0.0000045641	0.0000403817	0.0000295193	0.0000177939	0.0001022439	0.0000473131	0.0001495570	113.6203250524	175.7308150825	177.7378179534	71.7675407068	176.7550215243	467.0889580883	248.5225622311	715.6115203194
1.0000000000	0.8533333333	0.5432552734	0.8895978050	0.2889785917	1.0964638446	1.0225644045	1.0225644045	0.8628747078	0.8585870577	0.8477340442	1.0049938443	0.9873594489	0.0069278765	0.0019464601	0.0058133199	0.0049814164	0.0038668599	0.0000479955	0.0000037887	0.0000337947	0.0000248145	0.0000149526	0.0000855789	0.0000397671	0.0001253460	95.1736573803	145.8749842711	148.7453607862	60.3293176375	148.5313169449	389.7940024376	208.8606345824	598.6546370200
1.0000000000	0.8666666667	0.5390619985	0.8874323404	0.2875971306	1.0917444344	1.0249241096	1.0249241096	0.8623230483	0.8584260620	0.8472773154	1.0045396877	0.9870125721	0.0062883445	0.0017589301	0.0052744105	0.0045294144	0.0035154805	0.0000395433	0.0000030938	0.0000278194	0.0000205156	0.0000123586	0.0000704565	0.0000328742	0.0001033307	78.4131931774	119.1206273286	122.4455020150	49.8777481725	122.7638603726	319.9793225210	172.6416085452	492.6209310662
1.0000000000	0.8800000000	0.5349238166	0.8852706612	0.2862324388	1.0870756609	1.0272584963	1.0272584963	0.8617735391	0.8582670854	0.8468228132	1.0040855041	0.9866658382	0.0056508985	0.0015737174	0.0047378398	0.0040771811	0.0031641224	0.0000319327	0.0000024766	0.0000224471	0.0000166234	0.0000100117	0.0000568564	0.0000266351	0.0000834914	63.3215456397	95.3549695399	98.7997215862	40.4150134279	99.4506679402	257.4762367658	139.8656813681	397.3419181340
1.0000000000	0.8933333333	0.5308397169	0.8831130329	0.2848841855	1.0824566493	1.0295680021	1.0295680021	0.8612261342	0.8581100646	0.8463704576	1.0036313169	0.9863192293	0.0050154893	0.0013907497	0.0042035174	0.0036247396	0.0028127676	0.0000251551	0.0000019342	0.0000176696	0.0000131387	0.0000079117	0.0000447589	0.0000210504	0.0000658093	49.8819144804	74.4711060769	77.7715354410	31.9430474023	78.5902869577	202.1245559983	110.5333343600	312.6578903583
1.0000000000	0.9066666667	0.5268087120	0.8809597068	0.2835520488	1.0778865453	1.0318530542	1.0318530542	0.8606807887	0.8579549389	0.8459201718	1.0031771479	0.9859727282	0.0043820689	0.0012099574	0.0036713560	0.0031721115	0.0024613986	0.0000192025	0.0000014640	0.0000134789	0.0000100623	0.0000060585	0.0000341454	0.0000161208	0.0000502662	38.0780661588	56.3676582278	59.3263971728	24.4635565373	60.1817837569	153.7721215594	84.6453402942	238.4174618536
1.0000000000	0.9200000000	0.5228298369	0.8788109213	0.2822357155	1.0733645147	1.0341140695	1.0341140695	0.8601374586	0.8578016498	0.8454718813	1.0027230174	0.9856263176	0.0037505901	0.0010312734	0.0031412713	0.0027193167	0.0021099979	0.0000140669	0.0000010635	0.0000098676	0.0000073947	0.0000044521	0.0000249980	0.0000118468	0.0000368448	27.8943148820	40.9484513891	43.4316049837	17.9780381270	44.2247317646	112.2743712549	62.2027698915	174.4771411464
1.0000000000	0.9333333333	0.5189021490	0.8766669024	0.2809348808	1.0688897429	1.0363514553	1.0363514553	0.8595961013	0.8576501410	0.8450255144	1.0022689441	0.9852799807	0.0031210073	0.0008546333	0.0026131819	0.0022663739	0.0017585486	0.0000097407	0.0000007304	0.0000068287	0.0000051365	0.0000030925	0.0000172998	0.0000082289	0.0000255287	19.3155043446	28.1222133421	30.0562136229	12.4877976381	30.7191998040	77.4939313096	43.2069974422	120.7009287517
1.0000000000	0.9466666667	0.5150247273	0.8745278640	0.2796492481	1.0644614344	1.0385656096	1.0385656096	0.8590566748	0.8575003585	0.8445810019	1.0018149454	0.9849337012	0.0024932756	0.0006799751	0.0020870091	0.0018133004	0.0014070339	0.0000062164	0.0000004624	0.0000043556	0.0000032881	0.0000019797	0.0000110344	0.0000052678	0.0000163022	12.3269901741	17.8022914414	19.1709510131	7.9939650004	19.6657406212	49.3002326286	27.6597056215	76.9599382501
1.0000000000	0.9600000000	0.5111966715	0.8723940085	0.2783785284	1.0600788117	1.0407569209	1.0407569209	0.8585191386	0.8573522501	0.8441382769	1.0013610375	0.9845874631	0.0018673512	0.0005072391	0.0015626768	0.0013601121	0.0010554376	0.0000034870	0.0000002573	0.0000024420	0.0000018499	0.0000011139	0.0000061863	0.0000029639	0.0000091501	6.9146230525	9.9063874434	10.7481392868	4.4975099214	11.0653796340	27.5691497826	15.5628895554	43.1320393380
1.0000000000	0.9733333333	0.5074171018	0.8702655275	0.2771224406	1.0557411156	1.0429257690	1.0429257690	0.8579834528	0.8572057657	0.8436972747	1.0009072350	0.9842412505	0.0012431915	0.0003363678	0.0010401114	0.0009068237	0.0007037436	0.0000015455	0.0000001131	0.0000010818	0.0000008223	0.0000004953	0.0000027405	0.0000013176	0.0000040581	3.0647324818	4.3563087939	4.7616199755	1.9992562805	4.9196039026	12.1826612512	6.9188601831	19.1015214344
1.0000000000	0.9866666667	0.5036851582	0.8681426022	0.2758807108	1.0514476038	1.0450725249	1.0450725249	0.8574495784	0.8570608570	0.8432579331	1.0004535517	0.9838950480	0.0006207547	0.0001673059	0.0005192421	0.0004534489	0.0003519362	0.0000003853	0.0000000280	0.0000002696	0.0000002056	0.0000001239	0.0000006829	0.0000003295	0.0000010124	0.7641111689	1.0777352758	1.1866831094	0.4998956514	1.2303513168	3.0285295540	1.7302469682	4.7587765222
1.0000000000	1.0000000000	0.5000000000	0.8660254038	0.2746530722	1.0471975512	1.0471975512	1.0471975512	0.8569174777	0.8569174777	0.8428201917	1.0000000000	0.9835488406	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
1.0000000000	1.0133333333	0.4963608054	0.8639140939	0.2734392647	1.0429902488	1.0493012024	1.0493012024	0.8563871136	0.8567755830	0.8423839924	0.9995465914	0.9832026135	-0.0006191125	-0.0001656011	-0.0005176813	-0.0004535114	-0.0003520802	0.0000003833	0.0000000274	0.0000002680	0.0000002057	0.0000001240	0.0000006787	0.0000003296	0.0000010084	0.7600735816	1.0558837926	1.1795594954	0.5000336052	1.2313579252	2.9955168696	1.7313915304	4.7269084000
1.0000000000	1.0266666667	0.4927667707	0.8618088251	0.2722390350	1.0388250037	1.0513838249	1.0513838249	0.8558584499	0.8566351299	0.8419492790	0.9990933363	0.9828563523	-0.0012366218	-0.0003295468	-0.0010338659	-0.0009070750	-0.0007043191	0.0000015292	0.0000001086	0.0000010689	0.0000008228	0.0000004961	0.0000027067	0.0000013189	0.0000040256	3.0324263216	4.1814220970	4.7046075072	2.0003642425	4.9276527420	11.9184559259	6.9280169844	18.8464729103
1.0000000000	1.0400000000	0.4892171102	0.8597097414	0.2710521362	1.0347011382	1.0534457577	1.0534457577	0.8553314512	0.8564960767	0.8415159969	0.9986402442	0.9825100427	-0.0018525659	-0.0004918848	-0.0015486161	-0.0013606811	-0.0010567313	0.0000034320	0.0000002420	0.0000023982	0.0000018515	0.0000011167	0.0000060722	0.0000029681	0.0000090403	6.8055590299	9.3157235742	10.5555896243	4.5012736733	11.0925218101	26.6768722284	15.5937954834	42.2706677118
1.0000000000	1.0533333333	0.4857110554	0.8576169783	0.2698783276	1.0306179898	1.0554873319	1.0554873319	0.8548060832	0.8563583837	0.8410840939	0.9981873237	0.9821636711	-0.0024669821	-0.0006526609	-0.0020619918	-0.0018143212	-0.0014093309	0.0000060860	0.0000004260	0.0000042518	0.0000032918	0.0000019862	0.0000107638	0.0000052780	0.0000160418	12.0683660139	16.4007996392	18.7140966374	8.0029674776	19.7300024385	47.1832622905	27.7329699161	74.9162322066
1.0000000000	1.0666666667	0.4822478547	0.8555306634	0.2687173744	1.0265749105	1.0575088715	1.0575088715	0.8542823119	0.8562220122	0.8406535190	0.9977345826	0.9818172238	-0.0030799068	-0.0008119194	-0.0025740514	-0.0022679874	-0.0017621320	0.0000094858	0.0000006592	0.0000066257	0.0000051438	0.0000031051	0.0000167708	0.0000082489	0.0000250197	18.8101226499	25.3814042265	29.1628128112	12.5055842657	30.8445223251	73.3543396877	43.3501065908	116.7044462785
1.0000000000	1.0800000000	0.4788267731	0.8534509169	0.2675690478	1.0225712664	1.0595106936	1.0595106936	0.8537601046	0.8560869252	0.8402242232	0.9972820277	0.9814706877	-0.0036913756	-0.0009697028	-0.0030848510	-0.0027216727	-0.0021151482	0.0000136263	0.0000009403	0.0000095163	0.0000074075	0.0000044739	0.0000240829	0.0000118814	0.0000359642	27.0204734094	36.2048831243	41.8854667501	18.0092043053	44.4408901964	105.1108232838	62.4500945017	167.5609177855
1.0000000000	1.0933333333	0.4754470915	0.8513778516	0.2664331245	1.0186064375	1.0614931081	1.0614931081	0.8532394291	0.8559530869	0.8397961590	0.9968296652	0.9811240497	-0.0043014233	-0.0011260523	-0.0035944450	-0.0031753710	-0.0024683927	0.0000185022	0.0000012680	0.0000129200	0.0000100830	0.0000060930	0.0000326903	0.0000161759	0.0000488662	36.6894203212	48.8210322639	56.8667847125	24.5138575945	60.5242866418	142.3772372977	85.0381442363	227.4153815340
1.0000000000	1.1066666667	0.4721081064	0.8493115733	0.2653093868	1.0146798171	1.0634564182	1.0634564182	0.8527202538	0.8558204629	0.8393692805	0.9963775006	0.9807772973	-0.0049100840	-0.0012810074	-0.0041028863	-0.0036290765	-0.0028218788	0.0000241089	0.0000016410	0.0000168337	0.0000131702	0.0000079630	0.0000425836	0.0000211332	0.0000637168	47.8073118523	63.1819643943	74.0924462384	32.0195314138	79.1002551413	185.0817224850	111.1197865551	296.2015090401
1.0000000000	1.1200000000	0.4688091294	0.8472521814	0.2641976220	1.0107908117	1.0654009210	1.0654009210	0.8522025481	0.8556890199	0.8389435434	0.9959255387	0.9804304180	-0.0055173909	-0.0014346064	-0.0046102256	-0.0040827845	-0.0031756193	0.0000304416	0.0000020581	0.0000212542	0.0000166691	0.0000100846	0.0000537539	0.0000267537	0.0000805076	60.3648321880	79.2419836064	93.5490419628	40.5261773842	100.1746932831	233.1558577572	140.7008706673	373.8567284245
1.0000000000	1.1333333333	0.4655494870	0.8451997688	0.2630976228	1.0069388402	1.0673269067	1.0673269067	0.8516862819	0.8555587258	0.8385189048	0.9954737836	0.9800833999	-0.0061233767	-0.0015868860	-0.0051165126	-0.0045364907	-0.0035296266	0.0000374957	0.0000025182	0.0000261787	0.0000205797	0.0000124583	0.0000661927	0.0000330380	0.0000992307	74.3529908969	96.9574672132	115.2240334957	50.0337180617	123.7538441666	286.5344916058	173.7875622283	460.3220538342
1.0000000000	1.1466666667	0.4623285203	0.8431544224	0.2620091868	1.0031233342	1.0692346597	1.0692346597	0.8511714258	0.8554295498	0.8380953230	0.9950222388	0.9797362310	-0.0067280732	-0.0017378817	-0.0056217949	-0.0049901915	-0.0038839132	0.0000452670	0.0000030202	0.0000316046	0.0000249020	0.0000150848	0.0000798918	0.0000399868	0.0001198786	89.7631129638	116.2867545219	139.1057152546	60.5420530917	149.8442879906	345.1555827403	210.3863410822	555.5419238225
1.0000000000	1.1600000000	0.4591455842	0.8411162232	0.2609321164	0.9993437369	1.0711244583	1.0711244583	0.8506579512	0.8553014621	0.8376727580	0.9945709073	0.9793888999	-0.0073315116	-0.0018876279	-0.0061261189	-0.0054438837	-0.0042384910	0.0000537511	0.0000035631	0.0000375293	0.0000296359	0.0000179648	0.0000948435	0.0000476007	0.0001424442	106.5868291755	137.1900420657	165.1831781451	72.0510649503	178.4529338200	408.9600493863	250.5039987703	659.4640481567
1.0000000000	1.1733333333	0.4560000474	0.8390852469	0.2598662187	0.9955995036	1.0729965750	1.0729965750	0.8501458300	0.8551744340	0.8372511709	0.9941197916	0.9790413952	-0.0079337224	-0.0020361575	-0.0066295293	-0.0058975649	-0.0045933718	0.0000629440	0.0000041459	0.0000439507	0.0000347813	0.0000210991	0.0001110405	0.0000558803	0.0001669209	124.8160668457	159.6292848935	193.4462749900	84.5606242953	209.5870115315	477.8916267292	294.1476358267	772.0392625559
1.0000000000	1.1866666667	0.4528912919	0.8370615637	0.2588113052	0.9918901007	1.0748512764	1.0748512764	0.8496350348	0.8550484376	0.8368305241	0.9936688934	0.9786937060	-0.0085347355	-0.0021835025	-0.0071320697	-0.0063512330	-0.0049485672	0.0000728417	0.0000047677	0.0000508664	0.0000403382	0.0000244883	0.0001284758	0.0000648265	0.0001933023	144.4430408646	183.5681035412	223.8855876116	98.0705949479	243.2540639318	551.8967320174	341.3246588797	893.2213908971
1.0000000000	1.2000000000	0.4498187128	0.8350452390	0.2577671920	0.9882150057	1.0766888239	1.0766888239	0.8491255387	0.8549234462	0.8364107812	0.9932182144	0.9783458214	-0.0091345801	-0.0023296937	-0.0076337821	-0.0068048864	-0.0053040884	0.0000834406	0.0000054275	0.0000582746	0.0000463065	0.0000281334	0.0001471427	0.0000744398	0.0002215825	165.4602450599	208.9716963338	256.4923954814	112.5808385292	279.4619390479	630.9243368750	392.0427775770	1022.9671144521
1.0000000000	1.2133333333	0.4467817178	0.8330363331	0.2567336992	0.9845737070	1.0785094733	1.0785094733	0.8486173154	0.8547994340	0.8359919070	0.9927677554	0.9779977311	-0.0097332847	-0.0024747607	-0.0081347072	-0.0072585240	-0.0056599465	0.0000947368	0.0000061244	0.0000661735	0.0000526862	0.0000320350	0.0001670347	0.0000847212	0.0002517559	187.8604438583	235.8067566900	291.2586458519	128.0912187673	318.2187825841	714.9258464002	446.3100013514	1161.2358477516
1.0000000000	1.2266666667	0.4437797270	0.8310349017	0.2557106514	0.9809657034	1.0803134751	1.0803134751	0.8481103394	0.8546763760	0.8355738674	0.9923175171	0.9776494247	-0.0103308774	-0.0026187322	-0.0086348845	-0.0077121452	-0.0060161522	0.0001067270	0.0000068578	0.0000745612	0.0000594772	0.0000361941	0.0001881460	0.0000956713	0.0002838173	211.6366642332	264.0413951242	328.1769252939	144.6016054981	359.5330305448	803.8549846513	504.1346360429	1307.9896206942
1.0000000000	1.2400000000	0.4408121725	0.8290409963	0.2546978768	0.9773905039	1.0821010749	1.0821010749	0.8476045855	0.8545542483	0.8351566293	0.9918674995	0.9773008923	-0.0109273856	-0.0027616360	-0.0091343522	-0.0081657496	-0.0063727162	0.0001194078	0.0000076266	0.0000834364	0.0000666795	0.0000406115	0.0002104708	0.0001072910	0.0003177618	236.7821879290	293.6450656582	367.2404325650	162.1118783735	403.4134020176	897.6676861522	565.5252803911	1463.1929665433
1.0000000000	1.2533333333	0.4378784984	0.8270546641	0.2536952079	0.9738476275	1.0838725130	1.0838725130	0.8471000291	0.8544330274	0.8347401610	0.9914177026	0.9769521240	-0.0115228361	-0.0029034988	-0.0096331476	-0.0086193374	-0.0067296488	0.0001327758	0.0000084303	0.0000927975	0.0000742930	0.0000452882	0.0002340036	0.0001195811	0.0003535847	263.2905439501	324.5884963771	408.4429527394	180.6219302973	449.8688921158	996.3219930666	630.4908224131	1626.8128154796
1.0000000000	1.2666666667	0.4349781599	0.8250759482	0.2527024807	0.9703366031	1.0856280253	1.0856280253	0.8465966463	0.8543126911	0.8343244314	0.9909681257	0.9766031104	-0.0121172552	-0.0030443463	-0.0101313064	-0.0090729089	-0.0070869601	0.0001468279	0.0000092680	0.0001026434	0.0000823177	0.0000502250	0.0002587393	0.0001325427	0.0003912820	291.1555013048	356.8436238769	451.7788325347	200.1316706025	498.9087650755	1099.7779577164	699.0404356780	1798.8183933944
1.0000000000	1.2800000000	0.4321106237	0.8231048877	0.2517195349	0.9668569687	1.0873678425	1.0873678425	0.8460944136	0.8541932176	0.8339094106	0.9905187680	0.9762538421	-0.0127106686	-0.0031842036	-0.0106288635	-0.0095264650	-0.0074446599	0.0001615611	0.0000101392	0.0001129727	0.0000907535	0.0000554230	0.0002846730	0.0001461765	0.0004308495	320.3710619933	390.3835313729	497.2429567727	220.6410279858	550.5425475053	1207.9975501389	771.1835754910	1979.1811256299
1.0000000000	1.2933333333	0.4292753670	0.8211415185	0.2507462140	0.9634082717	1.0890921909	1.0890921909	0.8455933079	0.8540745860	0.8334950696	0.9900696283	0.9759043100	-0.0133031015	-0.0033230947	-0.0111258527	-0.0099800068	-0.0078027580	0.0001769725	0.0000110430	0.0001237846	0.0000996005	0.0000608830	0.0003118001	0.0001604836	0.0004722836	350.9314542314	425.1823902459	544.8307259170	242.1499532136	604.7800217848	1320.9445703943	846.9299749985	2167.8745453928
1.0000000000	1.3066666667	0.4264718782	0.8191858724	0.2497823648	0.9599900686	1.0908012925	1.0908012925	0.8450933068	0.8539567761	0.8330813803	0.9896207050	0.9755545054	-0.0138945785	-0.0034610429	-0.0116223067	-0.0104335355	-0.0081612638	0.0001930593	0.0000119788	0.0001350780	0.0001088587	0.0000666062	0.0003401161	0.0001754649	0.0005155810	382.8311258998	461.2154048260	594.5380346317	264.6584216129	661.6312196101	1438.5845653576	926.2896412230	2364.8742065806
1.0000000000	1.3200000000	0.4236996556	0.8172379782	0.2488278374	0.9566019244	1.0924953646	1.0924953646	0.8445943882	0.8538397682	0.8326683156	0.9891719965	0.9752044196	-0.0144851238	-0.0035980708	-0.0121182572	-0.0108870530	-0.0085201865	0.0002098188	0.0000129461	0.0001468522	0.0001185279	0.0000725936	0.0003696171	0.0001911215	0.0005607386	416.0647382105	498.4587602182	646.3612513096	288.1664353591	721.1064156810	1560.8847497383	1009.2728510401	2570.1576007784
1.0000000000	1.3333333333	0.4209582078	0.8152978614	0.2478824853	0.9532434129	1.0941746204	1.0941746204	0.8440965307	0.8537235436	0.8322558491	0.9887235007	0.9748540441	-0.0150747611	-0.0037342000	-0.0126137351	-0.0113405611	-0.0088795351	0.0002272484	0.0000139442	0.0001591063	0.0001286083	0.0000788461	0.0004002990	0.0002074545	0.0006077535	450.6271595824	536.8895729918	700.2971985213	312.6740255741	783.2161215301	1687.8139310954	1095.8901471042	2783.7040781996
1.0000000000	1.3466666667	0.4182470533	0.8133655445	0.2469461652	0.9499141160	1.0958392688	1.0958392688	0.8435997131	0.8536080840	0.8318439553	0.9882752153	0.9745033709	-0.0156635135	-0.0038694515	-0.0131087700	-0.0117940620	-0.0092393185	0.0002453457	0.0000149727	0.0001718399	0.0001390999	0.0000853650	0.0004321582	0.0002244649	0.0006566231	486.5134597177	576.4858445661	756.3431343380	338.1812542445	847.9710794878	1819.3424386217	1186.1523337323	3005.4947723541
1.0000000000	1.3600000000	0.4155657202	0.8114410469	0.2460187368	0.9466136238	1.0974895149	1.0974895149	0.8431039147	0.8534933717	0.8314326095	0.9878271381	0.9741523919	-0.0162514038	-0.0040038457	-0.0136033911	-0.0122475580	-0.0095995453	0.0002641081	0.0000160308	0.0001850522	0.0001500027	0.0000921513	0.0004651912	0.0002421539	0.0007073451	523.7189038718	617.2264171325	814.4967344854	364.6882159718	915.3822567827	1955.4420554896	1280.0704727545	3235.5125282442
1.0000000000	1.3733333333	0.4129137459	0.8095243852	0.2451000630	0.9433415345	1.0991255595	1.0991255595	0.8426091155	0.8533793897	0.8310217878	0.9873792661	0.9738010993	-0.0168384542	-0.0041374023	-0.0140976263	-0.0127010518	-0.0099602240	0.0002835335	0.0000171181	0.0001987431	0.0001613167	0.0000992061	0.0004993947	0.0002605228	0.0007599175	562.2389473084	659.0909319674	874.7560752870	392.1950395642	985.4608397726	2096.0859545627	1377.6558793368	3473.7418338996
1.0000000000	1.3866666667	0.4102906773	0.8076155736	0.2441900093	0.9400974537	1.1007475999	1.1007475999	0.8421152956	0.8532661214	0.8306114669	0.9869315967	0.9734494855	-0.0174246864	-0.0042701402	-0.0145915029	-0.0131545462	-0.0103213627	0.0003036197	0.0000182341	0.0002129120	0.0001730421	0.0001065305	0.0005347658	0.0002795726	0.0008143384	602.0692299346	702.0597899955	937.1196173566	420.7018894793	1058.2182283052	2241.2486372867	1478.9201177844	3720.1687550711
1.0000000000	1.4000000000	0.4076960699	0.8057146234	0.2432884444	0.9368809948	1.1023558294	1.1023558294	0.8416224357	0.8531535510	0.8302016245	0.9864841267	0.9730975432	-0.0180101220	-0.0044020778	-0.0150850472	-0.0136080442	-0.0106829694	0.0003243645	0.0000193783	0.0002275586	0.0001851789	0.0001141258	0.0005713014	0.0002993047	0.0008706061	643.2055711077	746.1141144741	1001.5861900057	450.2089671271	1133.6660302041	2390.9058755876	1583.8749973312	3974.7808729188
1.0133333333	0.6000000000	0.6348389487	0.9360833383	0.3173522938	1.1988581485	0.9678736075	0.9748608976	0.8743203725	0.8621995571	0.8570258426	1.0140580164	0.9939994002	0.0201052455	0.0061451266	0.0167144333	0.0139601189	0.0105693067	0.0004042209	0.0000377626	0.0002793723	0.0001948849	0.0001117102	0.0007213558	0.0003065952	0.0010279509	801.5585502783	1453.9568080881	1229.6408822582	473.8064325558	1109.6708076491	3485.1562406245	1583.4772402049	5068.6334808294
1.0133333333	0.6133333333	0.6293736904	0.9338822465	0.3155902997	1.1929944070	0.9708179302	0.9777803164	0.8737156077	0.8619842974	0.8565104606	1.0136096566	0.9936497255	0.0194133091	0.0058954321	0.0161128913	0.0135178770	0.0102174592	0.0003768766	0.0000347561	0.0002596253	0.0001827330	0.0001043965	0.0006712580	0.0002871295	0.0009583874	747.3355241326	1338.2002756621	1142.7255387661	444.2625425756	1037.0196469661	3228.2613385607	1481.2821895417	4709.5435281024
1.0133333333	0.6266666667	0.6239881962	0.9316769714	0.3138532951	1.1872023781	0.9737263116	0.9806639639	0.8731142042	0.8617728896	0.8559995051	1.0131604449	0.9933005730	0.0187247435	0.0056501449	0.0155161584	0.0130745986	0.0098660135	0.0003506160	0.0000319241	0.0002407512	0.0001709451	0.0000973382	0.0006232913	0.0002682834	0.0008915747	695.2615992333	1229.1616499839	1059.6523086012	415.6037404704	966.9067060309	2984.0755578183	1382.5104465013	4366.5860043196
1.0133333333	0.6400000000	0.6186808562	0.9294681870	0.3121407044	1.1814806530	0.9765994564	0.9835125442	0.8725160858	0.8615651974	0.8554928156	1.0127104582	0.9929519184	0.0180394684	0.0054091101	0.0149240559	0.0126303583	0.0095149457	0.0003254224	0.0000292585	0.0002227274	0.0001595260	0.0000905342	0.0005774083	0.0002500601	0.0008274685	645.3034127061	1126.5266644742	980.3219149179	387.8413082276	899.3190518234	2752.1519920982	1287.1603600510	4039.3123521492
1.0133333333	0.6533333333	0.6134501006	0.9272565347	0.3104519701	1.1758278603	0.9794380506	0.9863267428	0.8719211780	0.8613610901	0.8549902378	1.0122597688	0.9926037380	0.0173574057	0.0051721792	0.0143364116	0.0121852265	0.0091642324	0.0003012795	0.0000267514	0.0002055327	0.0001484797	0.0000839832	0.0005335637	0.0002324629	0.0007660266	597.4287475182	1029.9993520107	904.6402339323	360.9856450247	834.2444937649	2532.0683334612	1195.2301387896	3727.2984722509
1.0133333333	0.6666666667	0.6082943989	0.9250426241	0.3087865522	1.1702426654	0.9822427616	0.9891072267	0.8713294083	0.8611604425	0.8544916232	1.0118084450	0.9922560083	0.0166784789	0.0049392095	0.0137530598	0.0117392694	0.0088138503	0.0002781717	0.0000243958	0.0001891467	0.0001378104	0.0000776840	0.0004917141	0.0002154944	0.0007072085	551.6064903657	939.3008729068	832.5180173957	335.0463226548	771.6715688086	2323.4253806683	1106.7178914634	3430.1432721317
1.0133333333	0.6800000000	0.6032122582	0.9228270351	0.3071439277	1.1647237689	0.9850142395	0.9918546452	0.8707407060	0.8609631344	0.8539968289	1.0113565509	0.9919087064	0.0160026137	0.0047100644	0.0131738410	0.0112925494	0.0084637766	0.0002560836	0.0000221847	0.0001735501	0.0001275217	0.0000716355	0.0004518184	0.0001991572	0.0006509756	507.8065913119	854.1684238283	763.8706317656	310.0321379651	711.5895267887	2125.8456469058	1021.6216647538	3147.4673116596
1.0133333333	0.6933333333	0.5982022230	0.9206103188	0.3055235896	1.1592699056	0.9877531172	0.9945696308	0.8701550026	0.8607690505	0.8535057174	1.0109041468	0.9915618097	0.0153297378	0.0044846125	0.0125986015	0.0108451253	0.0081139890	0.0002350009	0.0000201117	0.0001587248	0.0001176167	0.0000658368	0.0004138374	0.0001834536	0.0005972909	466.0000250759	774.3542215951	698.6178128940	285.9511624459	653.9883159495	1938.9720595651	939.9394783955	2878.9115379606
1.0133333333	0.7066666667	0.5932628731	0.9183929994	0.3039250466	1.1538798433	0.9904600113	0.9972527989	0.8695722310	0.8605780803	0.8530181565	1.0104512896	0.9912152959	0.0146597803	0.0042627279	0.0120271932	0.0103970525	0.0077644653	0.0002149092	0.0000181708	0.0001446534	0.0001080987	0.0000602869	0.0003777334	0.0001683856	0.0005461190	426.1587539178	699.6245564400	636.6834352743	262.8107891140	598.8585687022	1762.4667456320	861.6693578162	2624.1361034482
1.0133333333	0.7200000000	0.5883928237	0.9161755751	0.3023478223	1.1485523818	0.9931355223	0.9999047495	0.8689923261	0.8603901176	0.8525340187	1.0099980326	0.9908691432	0.0139926726	0.0040442896	0.0114594734	0.0099483830	0.0074151838	0.0001957949	0.0000163563	0.0001313195	0.0000989703	0.0000549850	0.0003434707	0.0001539553	0.0004974260	388.2556920427	629.7589096243	577.9952948754	240.6177768212	546.1915875869	1596.0098965424	786.8093644081	2382.8192609504
1.0133333333	0.7333333333	0.5835907235	0.9139585196	0.3007914546	1.1432863516	0.9957802352	1.0025260668	0.8684152243	0.8602050607	0.8520531814	1.0095444260	0.9905233302	0.0133283473	0.0038291815	0.0108953048	0.0094991658	0.0070661233	0.0001776448	0.0000146626	0.0001187077	0.0000902342	0.0000499301	0.0003110151	0.0001401642	0.0004511794	352.2646714599	564.5491307411	522.4849046879	219.3782921164	495.9793314403	1439.2987068890	715.3576235568	2154.6563304457
1.0133333333	0.7466666667	0.5788552542	0.9117422827	0.2992554953	1.1380806133	0.9983947203	1.0051173201	0.8678408636	0.8600228117	0.8515755265	1.0090905169	0.9901778358	0.0126667391	0.0036172922	0.0103345548	0.0090494468	0.0067172625	0.0001604463	0.0000130848	0.0001068030	0.0000818925	0.0000451216	0.0002803341	0.0001270141	0.0004073482	318.1604092308	503.7986703817	470.0873021616	199.0979487843	448.2144017660	1292.0463817741	647.3123505503	1939.3587323244
